t 32 247
v 0 2 13
v 1 0 13
v 2 45 19
v 3 0 13
v 4 3 13
v 5 30 19
v 6 32 19
v 7 3 13
v 8 0 13
v 9 37 19
v 10 0 13
v 11 2 13
v 12 3 13
v 13 3 13
v 14 0 13
v 15 1 13
v 16 78 19
v 17 3 13
v 18 58 19
v 19 1 13
v 20 1 13
v 21 71 19
v 22 2 13
v 23 25 19
v 24 61 19
v 25 3 13
v 26 48 19
v 27 1 13
v 28 39 19
v 29 1 13
v 30 86 19
v 31 10 19
e 0 23 121
e 0 2 137
e 0 26 194
e 0 16 205
e 0 9 253
e 0 21 213
e 0 31 81
e 0 6 97
e 0 24 129
e 0 18 232
e 0 28 68
e 0 5 254
e 0 30 48
e 1 2 117
e 1 30 283
e 1 31 241
e 1 24 162
e 1 28 123
e 1 26 104
e 1 18 111
e 1 6 49
e 1 9 6
e 1 16 135
e 1 21 306
e 1 23 155
e 1 5 181
e 2 27 287
e 2 20 153
e 2 19 245
e 2 4 73
e 2 10 31
e 2 14 59
e 2 11 156
e 2 15 124
e 2 25 44
e 2 3 277
e 2 13 25
e 2 7 304
e 2 12 26
e 2 22 167
e 2 29 234
e 2 17 105
e 2 8 297
e 3 31 228
e 3 28 86
e 3 21 189
e 3 9 189
e 3 18 104
e 3 24 75
e 3 5 235
e 3 6 162
e 3 30 82
e 3 26 230
e 3 16 260
e 3 23 87
e 4 30 189
e 4 18 36
e 4 24 232
e 4 26 117
e 4 23 266
e 4 5 44
e 4 31 143
e 4 6 258
e 4 28 14
e 4 16 162
e 4 21 288
e 4 9 50
e 5 27 51
e 5 15 93
e 5 8 170
e 5 11 96
e 5 12 23
e 5 7 19
e 5 19 119
e 5 13 166
e 5 22 144
e 5 20 178
e 5 14 66
e 5 10 230
e 5 29 234
e 5 25 289
e 5 17 181
e 6 27 148
e 6 20 34
e 6 22 71
e 6 15 259
e 6 10 227
e 6 7 53
e 6 17 233
e 6 11 143
e 6 29 51
e 6 25 97
e 6 19 269
e 6 8 27
e 6 13 100
e 6 14 270
e 6 12 5
e 7 26 209
e 7 16 23
e 7 23 35
e 7 24 155
e 7 21 152
e 7 9 121
e 7 30 228
e 7 28 116
e 7 18 237
e 7 31 136
e 8 21 98
e 8 28 158
e 8 26 225
e 8 9 160
e 8 31 28
e 8 24 49
e 8 18 38
e 8 30 265
e 8 16 153
e 8 23 275
e 9 27 255
e 9 10 229
e 9 13 65
e 9 15 95
e 9 14 241
e 9 29 96
e 9 20 4
e 9 12 110
e 9 22 92
e 9 25 109
e 9 19 240
e 9 11 128
e 9 17 77
e 10 21 179
e 10 30 119
e 10 18 108
e 10 31 219
e 10 26 70
e 10 28 19
e 10 23 24
e 10 16 284
e 10 24 48
e 11 31 172
e 11 16 108
e 11 23 28
e 11 21 173
e 11 18 46
e 11 28 162
e 11 24 107
e 11 26 206
e 11 30 165
e 12 30 80
e 12 28 287
e 12 26 234
e 12 18 284
e 12 23 41
e 12 24 9
e 12 16 219
e 12 21 20
e 12 31 186
e 13 16 92
e 13 31 172
e 13 24 55
e 13 26 301
e 13 18 214
e 13 23 213
e 13 28 149
e 13 30 257
e 13 21 172
e 14 18 262
e 14 16 75
e 14 31 18
e 14 23 302
e 14 21 284
e 14 30 191
e 14 24 94
e 14 28 152
e 14 26 59
e 15 26 87
e 15 18 214
e 15 24 34
e 15 23 71
e 15 28 163
e 15 21 262
e 15 30 71
e 15 16 58
e 15 31 42
e 16 27 245
e 16 19 21
e 16 17 99
e 16 29 293
e 16 22 9
e 16 25 224
e 16 20 190
e 17 24 220
e 17 28 211
e 17 21 142
e 17 23 47
e 17 18 28
e 17 31 51
e 17 26 141
e 17 30 172
e 18 27 23
e 18 25 256
e 18 20 284
e 18 19 62
e 18 29 197
e 18 22 2
e 19 24 80
e 19 30 183
e 19 26 155
e 19 31 242
e 19 28 231
e 19 21 146
e 19 23 278
e 20 24 157
e 20 28 41
e 20 21 37
e 20 26 286
e 20 30 45
e 20 23 146
e 20 31 286
e 21 27 95
e 21 22 78
e 21 29 62
e 21 25 71
e 22 30 65
e 22 28 135
e 22 23 85
e 22 31 225
e 22 26 212
e 22 24 124
e 23 27 4
e 23 25 294
e 23 29 195
e 24 27 138
e 24 29 131
e 24 25 150
e 25 30 3
e 25 31 35
e 25 26 228
e 25 28 0
e 26 27 81
e 26 29 162
e 27 28 50
e 27 31 293
e 27 30 234
e 28 29 244
e 29 31 122
e 29 30 171
