t 24 95
v 0 2 5
v 1 0 5
v 2 84 19
v 3 0 5
v 4 3 5
v 5 3 5
v 6 11 19
v 7 0 5
v 8 0 5
v 9 3 5
v 10 3 5
v 11 0 5
v 12 1 5
v 13 3 5
v 14 21 19
v 15 2 19
v 16 1 5
v 17 1 5
v 18 2 5
v 19 3 5
v 20 56 19
v 21 1 5
v 22 1 5
v 23 2 5
e 0 6 129
e 0 2 219
e 0 14 211
e 0 15 174
e 0 20 275
e 1 6 120
e 1 14 75
e 1 20 194
e 1 15 283
e 1 2 1
e 2 19 157
e 2 17 169
e 2 12 115
e 2 7 171
e 2 21 26
e 2 23 53
e 2 11 11
e 2 8 137
e 2 16 185
e 2 10 93
e 2 18 181
e 2 9 296
e 2 4 58
e 2 3 120
e 2 5 150
e 2 13 168
e 2 22 173
e 3 15 290
e 3 14 115
e 3 20 192
e 3 6 298
e 4 15 4
e 4 20 137
e 4 14 228
e 4 6 135
e 5 20 268
e 5 15 296
e 5 6 251
e 5 14 190
e 6 19 298
e 6 11 249
e 6 22 41
e 6 10 217
e 6 8 173
e 6 9 163
e 6 17 83
e 6 18 28
e 6 21 49
e 6 12 226
e 6 23 9
e 6 13 30
e 6 7 254
e 6 16 106
e 7 14 0
e 7 20 202
e 7 15 211
e 8 15 75
e 8 20 215
e 8 14 234
e 9 20 172
e 9 15 136
e 9 14 59
e 10 20 236
e 10 15 199
e 10 14 269
e 11 15 149
e 11 20 177
e 11 14 217
e 12 14 169
e 12 20 98
e 12 15 189
e 13 14 238
e 13 15 231
e 13 20 286
e 14 19 114
e 14 23 244
e 14 21 46
e 14 18 278
e 14 16 44
e 14 17 38
e 14 22 178
e 15 19 151
e 15 16 105
e 15 17 197
e 15 23 196
e 15 21 68
e 15 18 237
e 15 22 162
e 16 20 296
e 17 20 78
e 18 20 27
e 19 20 173
e 20 21 266
e 20 22 291
e 20 23 221
