t 64 855
v 0 71 19
v 1 61 19
v 2 3 45
v 3 43 19
v 4 84 19
v 5 86 19
v 6 43 19
v 7 1 45
v 8 25 19
v 9 79 19
v 10 1 45
v 11 46 19
v 12 62 19
v 13 24 19
v 14 0 45
v 15 14 19
v 16 78 19
v 17 1 19
v 18 1 45
v 19 52 19
v 20 38 19
v 21 10 19
v 22 40 19
v 23 1 45
v 24 1 45
v 25 1 45
v 26 68 19
v 27 91 19
v 28 31 19
v 29 3 45
v 30 3 19
v 31 20 19
v 32 77 19
v 33 1 45
v 34 17 19
v 35 16 19
v 36 2 45
v 37 57 19
v 38 0 45
v 39 37 19
v 40 96 19
v 41 68 19
v 42 0 45
v 43 1 45
v 44 20 19
v 45 17 19
v 46 3 45
v 47 46 19
v 48 77 19
v 49 63 19
v 50 97 19
v 51 18 19
v 52 90 19
v 53 64 19
v 54 1 45
v 55 89 19
v 56 1 45
v 57 2 45
v 58 26 19
v 59 59 19
v 60 7 19
v 61 3 45
v 62 38 19
v 63 86 19
e 0 57 267
e 0 24 295
e 0 42 90
e 0 29 31
e 0 61 84
e 0 18 35
e 0 36 269
e 0 7 44
e 0 54 11
e 0 2 192
e 0 10 101
e 0 25 79
e 0 43 247
e 0 33 183
e 0 46 294
e 0 38 171
e 0 56 73
e 0 23 262
e 0 14 36
e 1 57 146
e 1 25 168
e 1 7 162
e 1 36 187
e 1 29 46
e 1 56 227
e 1 23 101
e 1 46 6
e 1 38 274
e 1 24 112
e 1 54 260
e 1 14 36
e 1 43 296
e 1 2 154
e 1 61 51
e 1 18 103
e 1 42 197
e 1 33 288
e 1 10 76
e 2 47 295
e 2 21 244
e 2 26 15
e 2 4 178
e 2 59 164
e 2 30 149
e 2 27 192
e 2 40 84
e 2 35 187
e 2 58 168
e 2 16 149
e 2 37 148
e 2 50 279
e 2 39 96
e 2 52 109
e 2 5 38
e 2 44 12
e 2 22 293
e 2 9 49
e 2 45 248
e 2 13 149
e 2 41 49
e 2 48 5
e 2 49 148
e 2 3 210
e 2 12 240
e 2 17 215
e 2 55 228
e 2 20 62
e 2 60 35
e 2 28 0
e 2 51 278
e 2 63 201
e 2 15 196
e 2 53 9
e 2 19 39
e 2 34 95
e 2 31 233
e 2 62 297
e 2 32 45
e 2 6 73
e 2 8 229
e 2 11 268
e 3 57 67
e 3 29 72
e 3 33 184
e 3 43 141
e 3 24 19
e 3 54 275
e 3 61 3
e 3 25 209
e 3 23 208
e 3 18 31
e 3 10 294
e 3 14 54
e 3 46 183
e 3 56 71
e 3 38 46
e 3 7 253
e 3 36 237
e 3 42 167
e 4 57 261
e 4 42 112
e 4 56 78
e 4 25 62
e 4 23 234
e 4 36 16
e 4 14 229
e 4 10 77
e 4 38 250
e 4 7 28
e 4 46 194
e 4 54 208
e 4 29 60
e 4 43 254
e 4 61 141
e 4 33 288
e 4 24 238
e 4 18 160
e 5 57 258
e 5 14 130
e 5 29 168
e 5 7 248
e 5 33 120
e 5 38 88
e 5 61 280
e 5 23 253
e 5 36 61
e 5 18 152
e 5 25 131
e 5 10 266
e 5 54 187
e 5 42 291
e 5 24 169
e 5 46 71
e 5 56 53
e 5 43 174
e 6 57 22
e 6 7 280
e 6 38 306
e 6 24 246
e 6 43 301
e 6 14 192
e 6 54 84
e 6 29 36
e 6 23 174
e 6 36 271
e 6 10 91
e 6 61 207
e 6 46 219
e 6 18 1
e 6 56 263
e 6 33 305
e 6 25 117
e 6 42 21
e 7 16 13
e 7 26 77
e 7 17 40
e 7 28 303
e 7 60 192
e 7 40 12
e 7 15 107
e 7 20 277
e 7 31 145
e 7 22 182
e 7 27 299
e 7 62 0
e 7 8 55
e 7 19 45
e 7 55 13
e 7 48 74
e 7 52 52
e 7 53 122
e 7 34 170
e 7 13 280
e 7 39 0
e 7 21 234
e 7 32 126
e 7 59 37
e 7 58 292
e 7 47 66
e 7 9 4
e 7 44 45
e 7 49 144
e 7 11 34
e 7 12 246
e 7 63 226
e 7 35 39
e 7 50 293
e 7 51 142
e 7 45 270
e 7 30 236
e 7 37 53
e 7 41 88
e 8 14 229
e 8 57 170
e 8 29 267
e 8 36 225
e 8 38 184
e 8 10 255
e 8 33 154
e 8 54 243
e 8 56 202
e 8 23 256
e 8 43 205
e 8 18 149
e 8 42 23
e 8 25 44
e 8 46 79
e 8 24 178
e 8 61 55
e 9 57 167
e 9 10 143
e 9 24 295
e 9 61 15
e 9 33 10
e 9 43 103
e 9 14 134
e 9 42 178
e 9 46 221
e 9 25 193
e 9 29 107
e 9 38 43
e 9 56 195
e 9 23 179
e 9 54 112
e 9 18 132
e 9 36 75
e 10 41 44
e 10 35 265
e 10 50 100
e 10 31 171
e 10 53 6
e 10 40 102
e 10 34 40
e 10 22 202
e 10 52 23
e 10 26 29
e 10 48 76
e 10 13 10
e 10 28 254
e 10 62 285
e 10 44 299
e 10 55 223
e 10 59 64
e 10 11 188
e 10 30 151
e 10 58 252
e 10 12 135
e 10 49 51
e 10 17 34
e 10 27 25
e 10 45 301
e 10 63 297
e 10 60 16
e 10 37 130
e 10 39 163
e 10 19 131
e 10 32 162
e 10 21 230
e 10 47 264
e 10 16 151
e 10 15 167
e 10 51 123
e 10 20 252
e 11 57 178
e 11 43 21
e 11 54 270
e 11 25 101
e 11 36 274
e 11 23 8
e 11 56 67
e 11 29 130
e 11 46 264
e 11 61 67
e 11 14 8
e 11 18 234
e 11 38 56
e 11 24 74
e 11 33 64
e 11 42 138
e 12 57 128
e 12 29 212
e 12 46 96
e 12 25 254
e 12 38 100
e 12 33 97
e 12 54 254
e 12 61 246
e 12 42 54
e 12 36 28
e 12 56 249
e 12 18 146
e 12 24 169
e 12 43 137
e 12 23 66
e 12 14 24
e 13 57 21
e 13 43 138
e 13 56 250
e 13 29 307
e 13 14 95
e 13 46 159
e 13 23 66
e 13 25 307
e 13 24 230
e 13 54 280
e 13 18 249
e 13 42 222
e 13 61 108
e 13 33 140
e 13 38 305
e 13 36 250
e 14 40 147
e 14 60 282
e 14 44 179
e 14 15 26
e 14 34 159
e 14 35 216
e 14 37 299
e 14 19 141
e 14 39 182
e 14 30 197
e 14 51 307
e 14 26 180
e 14 50 112
e 14 20 156
e 14 41 58
e 14 55 145
e 14 45 159
e 14 32 19
e 14 27 163
e 14 47 188
e 14 28 198
e 14 63 217
e 14 16 48
e 14 21 187
e 14 58 247
e 14 17 203
e 14 62 96
e 14 22 103
e 14 48 165
e 14 49 7
e 14 59 97
e 14 52 275
e 14 31 5
e 14 53 153
e 15 57 83
e 15 33 269
e 15 56 299
e 15 36 266
e 15 24 85
e 15 43 68
e 15 18 254
e 15 25 218
e 15 46 289
e 15 54 237
e 15 23 114
e 15 38 141
e 15 61 127
e 15 29 34
e 15 42 180
e 16 57 153
e 16 25 167
e 16 43 125
e 16 33 209
e 16 29 224
e 16 23 263
e 16 61 86
e 16 24 158
e 16 42 171
e 16 36 45
e 16 54 70
e 16 38 69
e 16 18 118
e 16 46 289
e 16 56 9
e 17 57 216
e 17 61 98
e 17 54 91
e 17 56 61
e 17 29 123
e 17 23 190
e 17 43 139
e 17 18 146
e 17 46 143
e 17 42 273
e 17 36 233
e 17 24 93
e 17 25 281
e 17 38 15
e 17 33 34
e 18 63 106
e 18 59 150
e 18 19 95
e 18 50 226
e 18 21 231
e 18 60 262
e 18 20 172
e 18 30 180
e 18 35 180
e 18 22 140
e 18 47 236
e 18 52 77
e 18 32 154
e 18 44 191
e 18 62 222
e 18 48 7
e 18 37 57
e 18 53 270
e 18 55 19
e 18 51 8
e 18 58 180
e 18 27 251
e 18 49 28
e 18 40 108
e 18 45 123
e 18 41 274
e 18 34 189
e 18 28 96
e 18 26 161
e 18 39 29
e 18 31 203
e 19 57 207
e 19 29 86
e 19 43 41
e 19 54 250
e 19 61 19
e 19 56 14
e 19 46 292
e 19 36 234
e 19 25 185
e 19 24 126
e 19 42 263
e 19 38 133
e 19 23 128
e 19 33 292
e 20 57 38
e 20 54 17
e 20 42 30
e 20 61 141
e 20 43 109
e 20 23 144
e 20 33 227
e 20 56 216
e 20 25 238
e 20 46 5
e 20 29 35
e 20 24 243
e 20 36 209
e 20 38 266
e 21 57 12
e 21 43 27
e 21 61 289
e 21 23 81
e 21 29 199
e 21 36 166
e 21 33 237
e 21 24 148
e 21 25 51
e 21 42 9
e 21 54 192
e 21 56 201
e 21 46 217
e 21 38 294
e 22 57 92
e 22 46 208
e 22 61 40
e 22 23 159
e 22 42 284
e 22 56 7
e 22 24 271
e 22 25 250
e 22 38 185
e 22 36 248
e 22 33 62
e 22 29 43
e 22 54 130
e 22 43 210
e 23 30 49
e 23 34 171
