t 64 855
v 0 0 19
v 1 2 19
v 2 0 45
v 3 1 45
v 4 50 19
v 5 61 19
v 6 62 19
v 7 2 45
v 8 89 19
v 9 35 19
v 10 34 19
v 11 63 19
v 12 31 19
v 13 44 19
v 14 1 45
v 15 0 19
v 16 2 45
v 17 42 19
v 18 1 45
v 19 98 19
v 20 25 19
v 21 0 45
v 22 79 19
v 23 0 19
v 24 2 45
v 25 0 45
v 26 6 19
v 27 55 19
v 28 0 45
v 29 13 19
v 30 0 45
v 31 43 19
v 32 45 19
v 33 21 19
v 34 72 19
v 35 53 19
v 36 0 45
v 37 22 19
v 38 92 19
v 39 59 19
v 40 3 45
v 41 68 19
v 42 56 19
v 43 43 19
v 44 1 45
v 45 68 19
v 46 44 19
v 47 68 19
v 48 67 19
v 49 11 19
v 50 1 45
v 51 59 19
v 52 15 19
v 53 2 45
v 54 66 19
v 55 2 45
v 56 22 19
v 57 3 45
v 58 81 19
v 59 71 19
v 60 2 45
v 61 94 19
v 62 20 19
v 63 74 19
e 0 44 145
e 0 28 118
e 0 16 48
e 0 30 296
e 0 53 107
e 0 50 132
e 0 25 105
e 0 36 106
e 0 14 219
e 0 60 153
e 0 55 222
e 0 40 43
e 0 57 11
e 0 7 231
e 0 2 39
e 0 21 75
e 0 3 65
e 0 24 89
e 0 18 307
e 1 44 229
e 1 60 32
e 1 7 73
e 1 2 254
e 1 53 114
e 1 25 281
e 1 55 3
e 1 40 42
e 1 50 306
e 1 14 140
e 1 16 93
e 1 21 202
e 1 24 120
e 1 36 128
e 1 57 133
e 1 3 145
e 1 30 69
e 1 18 51
e 1 28 239
e 2 52 52
e 2 45 81
e 2 4 41
e 2 42 92
e 2 43 95
e 2 9 216
e 2 11 263
e 2 63 156
e 2 13 53
e 2 37 51
e 2 58 143
e 2 5 226
e 2 49 162
e 2 10 249
e 2 19 94
e 2 22 102
e 2 61 268
e 2 8 48
e 2 38 223
e 2 26 62
e 2 39 148
e 2 46 16
e 2 20 165
e 2 27 283
e 2 23 52
e 2 51 64
e 2 29 285
e 2 35 109
e 2 12 87
e 2 33 247
e 2 6 66
e 2 31 206
e 2 47 19
e 2 17 187
e 2 56 243
e 2 59 68
e 2 48 214
e 2 41 3
e 2 15 80
e 2 32 267
e 2 54 73
e 2 62 238
e 2 34 294
e 3 59 293
e 3 63 178
e 3 23 112
e 3 48 155
e 3 4 270
e 3 43 17
e 3 22 162
e 3 35 243
e 3 47 284
e 3 61 38
e 3 15 265
e 3 49 190
e 3 31 189
e 3 56 250
e 3 42 46
e 3 8 281
e 3 17 26
e 3 34 149
e 3 58 258
e 3 26 286
e 3 12 40
e 3 46 175
e 3 6 231
e 3 19 233
e 3 32 204
e 3 33 113
e 3 27 39
e 3 5 163
e 3 29 191
e 3 9 23
e 3 45 179
e 3 10 189
e 3 41 191
e 3 54 268
e 3 11 2
e 3 62 197
e 3 37 267
e 3 38 211
e 3 52 177
e 3 39 100
e 3 13 235
e 3 20 68
e 3 51 35
e 4 44 124
e 4 25 118
e 4 18 289
e 4 24 235
e 4 14 304
e 4 28 36
e 4 50 37
e 4 57 47
e 4 30 245
e 4 53 2
e 4 40 116
e 4 60 268
e 4 7 204
e 4 21 11
e 4 36 241
e 4 55 214
e 4 16 19
e 5 44 33
e 5 50 216
e 5 14 209
e 5 7 142
e 5 57 300
e 5 24 209
e 5 36 142
e 5 25 187
e 5 28 12
e 5 30 154
e 5 55 98
e 5 18 150
e 5 40 294
e 5 60 305
e 5 53 149
e 5 21 82
e 5 16 219
e 6 44 145
e 6 55 152
e 6 28 169
e 6 18 5
e 6 14 235
e 6 16 152
e 6 30 56
e 6 60 190
e 6 25 303
e 6 53 182
e 6 7 77
e 6 21 268
e 6 24 60
e 6 57 205
e 6 50 14
e 6 40 200
e 6 36 93
e 7 17 259
e 7 39 104
e 7 34 236
e 7 48 273
e 7 51 306
e 7 33 144
e 7 43 223
e 7 38 290
e 7 42 111
e 7 35 176
e 7 63 120
e 7 31 130
e 7 9 116
e 7 8 234
e 7 32 290
e 7 47 113
e 7 56 128
e 7 29 77
e 7 49 117
e 7 54 264
e 7 27 238
e 7 62 110
e 7 10 0
e 7 41 170
e 7 37 73
e 7 22 101
e 7 19 123
e 7 61 302
e 7 26 229
e 7 46 260
e 7 13 267
e 7 45 301
e 7 58 73
e 7 52 283
e 7 23 75
e 7 12 71
e 7 15 185
e 7 20 279
e 7 11 124
e 7 59 107
e 8 44 230
e 8 28 193
e 8 57 257
e 8 21 255
e 8 53 188
e 8 30 98
e 8 18 187
e 8 40 118
e 8 16 93
e 8 24 43
e 8 55 209
e 8 14 166
e 8 25 126
e 8 50 200
e 8 36 167
e 8 60 79
e 9 44 228
e 9 50 191
e 9 36 128
e 9 57 275
e 9 55 44
e 9 60 271
e 9 21 24
e 9 14 162
e 9 18 126
e 9 40 256
e 9 53 214
e 9 25 235
e 9 24 57
e 9 30 285
e 9 16 210
e 9 28 23
e 10 44 142
e 10 57 119
e 10 30 66
e 10 53 174
e 10 28 177
e 10 25 208
e 10 55 230
e 10 40 153
e 10 60 161
e 10 21 190
e 10 18 105
e 10 16 69
e 10 14 73
e 10 36 83
e 10 50 143
e 10 24 140
e 11 30 110
e 11 44 253
e 11 57 57
e 11 53 211
e 11 28 23
e 11 21 287
e 11 55 160
e 11 60 145
e 11 25 48
e 11 24 49
e 11 14 157
e 11 18 123
e 11 50 292
e 11 16 45
e 11 36 57
e 11 40 95
e 12 36 30
e 12 44 184
e 12 18 148
e 12 21 275
e 12 28 100
e 12 40 177
e 12 14 251
e 12 24 130
e 12 55 168
e 12 53 189
e 12 50 214
e 12 25 178
e 12 57 159
e 12 60 47
e 12 30 18
e 12 16 32
e 13 44 284
e 13 25 241
e 13 57 57
e 13 50 170
e 13 36 40
e 13 55 288
e 13 21 14
e 13 18 118
e 13 24 254
e 13 30 304
e 13 16 4
e 13 60 98
e 13 40 269
e 13 28 244
e 13 14 19
e 13 53 267
e 14 22 94
e 14 38 17
e 14 47 278
e 14 26 40
e 14 56 247
e 14 17 292
e 14 15 159
e 14 62 38
e 14 42 21
e 14 19 14
e 14 41 211
e 14 54 300
e 14 46 138
e 14 31 120
e 14 59 237
e 14 29 23
e 14 63 307
e 14 27 144
e 14 48 147
e 14 34 204
e 14 49 295
e 14 32 259
e 14 20 188
e 14 43 172
e 14 33 228
e 14 61 29
e 14 37 171
e 14 39 128
e 14 58 86
e 14 35 118
e 14 51 130
e 14 45 61
e 14 23 5
e 14 52 167
e 15 44 238
e 15 36 147
e 15 21 172
e 15 50 58
e 15 24 59
e 15 30 307
e 15 55 199
e 15 28 233
e 15 25 32
e 15 18 88
e 15 40 2
e 15 57 62
e 15 16 280
e 15 60 11
e 15 53 82
e 16 61 170
e 16 34 111
e 16 32 160
e 16 19 68
e 16 52 289
e 16 20 164
e 16 27 262
e 16 33 248
e 16 17 230
e 16 23 60
e 16 56 125
e 16 39 119
e 16 42 57
e 16 63 79
e 16 47 218
e 16 51 28
e 16 49 207
e 16 31 264
e 16 26 90
e 16 59 54
e 16 43 186
e 16 29 29
e 16 54 307
e 16 45 204
e 16 22 125
e 16 46 282
e 16 35 172
e 16 62 200
e 16 48 244
e 16 58 164
e 16 38 298
e 16 41 78
e 16 37 105
e 17 44 249
e 17 30 303
e 17 28 21
e 17 40 30
e 17 53 298
e 17 60 277
e 17 36 288
e 17 57 267
e 17 18 180
e 17 24 303
e 17 55 79
e 17 25 279
e 17 21 166
e 17 50 22
e 18 42 200
e 18 52 280
e 18 62 167
e 18 38 115
e 18 33 104
e 18 63 85
e 18 26 99
e 18 34 265
e 18 31 266
e 18 46 306
e 18 47 224
e 18 41 82
e 18 27 163
e 18 23 27
e 18 45 222
e 18 32 283
e 18 43 122
e 18 51 162
e 18 54 133
e 18 59 262
e 18 37 204
e 18 20 232
e 18 58 115
e 18 19 139
e 18 39 39
e 18 29 298
e 18 22 193
e 18 35 306
e 18 61 265
e 18 56 232
e 18 48 279
e 18 49 96
e 19 44 22
e 19 25 280
e 19 24 140
e 19 36 90
e 19 60 194
e 19 21 178
e 19 57 73
e 19 30 169
e 19 50 275
e 19 40 114
e 19 53 258
e 19 28 16
e 19 55 21
e 20 44 7
e 20 60 137
e 20 53 57
e 20 57 53
e 20 30 29
e 20 40 71
e 20 28 201
e 20 24 53
e 20 25 13
e 20 55 256
e 20 50 180
e 20 36 70
e 20 21 125
e 21 33 268
e 21 47 34
e 21 29 20
e 21 54 38
e 21 59 112
e 21 35 144
e 21 39 52
e 21 52 149
e 21 45 286
e 21 42 27
e 21 56 274
e 21 38 307
e 21 62 86
e 21 22 67
e 21 58 221
e 21 23 173
e 21 49 195
e 21 32 112
e 21 61 64
e 21 34 200
e 21 43 262
e 21 37 57
e 21 63 141
e 21 48 188
e 21 27 237
e 21 41 256
e 21 51 234
e 21 46 47
e 21 26 147
e 21 31 22
e 22 44 170
e 22 53 165
e 22 50 131
e 22 55 220
e 22 60 289
e 22 24 222
e 22 30 112
e 22 57 123
e 22 36 290
e 22 28 74
e 22 40 213
e 22 25 143
e 23 44 298
e 23 55 257
e 23 25 278
e 23 60 106
e 23 28 181
e 23 36 155
e 23 24 292
e 23 57 67
e 23 40 165
e 23 50 287
e 23 53 119
e 23 30 266
e 24 31 55
e 24 49 301
e 24 29 97
e 24 41 58
e 24 32 286
e 24 58 258
e 24 42 290
e 24 45 50
e 24 61 5
e 24 27 187
e 24 33 63
e 24 48 181
e 24 35 218
e 24 43 50
e 24 37 121
e 24 56 59
e 24 54 120
e 24 52 152
e 24 62 233
e 24 63 240
e 24 26 166
e 24 47 4
e 24 39 143
e 24 38 216
e 24 34 83
e 24 46 249
e 24 51 164
e 24 59 59
e 25 27 64
e 25 62 267
e 25 47 102
e 25 33 102
e 25 59 244
e 25 41 146
e 25 31 124
e 25 42 45
e 25 32 9
e 25 37 237
e 25 52 256
e 25 58 253
e 25 54 252
e 25 63 284
e 25 38 39
e 25 39 203
e 25 43 166
e 25 56 264
e 25 51 283
e 25 26 144
e 25 61 12
e 25 45 302
e 25 35 259
e 25 49 151
e 25 48 64
e 25 29 90
e 25 46 0
e 25 34 271
e 26 44 77
e 26 57 292
e 26 40 283
e 26 36 201
e 26 50 249
e 26 53 134
e 26 30 139
e 26 60 25
e 26 28 263
e 26 55 105
e 27 44 204
e 27 55 264
e 27 50 306
e 27 53 26
e 27 30 300
e 27 40 243
e 27 36 61
e 27 60 29
e 27 57 95
e 27 28 26
e 28 42 253
e 28 51 129
e 28 35 74
e 28 54 204
e 28 59 16
e 28 58 26
e 28 49 246
e 28 43 52
e 28 37 192
e 28 46 232
e 28 45 133
e 28 47 125
e 28 31 281
e 28 29 254
e 28 63 85
e 28 33 124
e 28 41 185
e 28 32 105
e 28 39 281
e 28 61 211
e 28 62 210
e 28 38 290
e 28 34 98
e 28 52 70
e 28 48 248
e 28 56 165
e 29 44 278
e 29 30 140
e 29 36 16
e 29 40 25
e 29 50 264
e 29 60 102
e 29 53 156
e 29 55 276
e 29 57 10
e 30 32 201
e 30 62 25
e 30 61 302
e 30 43 78
e 30 49 122
e 30 41 87
e 30 56 96
e 30 47 103
e 30 58 188
e 30 52 31
e 30 39 37
e 30 37 266
e 30 54 167
e 30 46 173
e 30 34 238
e 30 31 254
e 30 45 154
e 30 59 296
e 30 63 175
e 30 35 64
e 30 48 206
e 30 42 123
e 30 51 291
e 30 33 108
e 30 38 278
e 31 44 56
e 31 57 223
e 31 53 207
e 31 36 89
e 31 60 210
e 31 55 172
e 31 40 231
e 31 50 279
e 32 44 6
e 32 50 142
e 32 40 96
e 32 55 136
e 32 57 288
e 32 53 139
e 32 60 136
e 32 36 15
e 33 44 283
e 33 60 62
e 33 40 190
e 33 36 267
e 33 55 10
e 33 53 78
e 33 50 109
e 33 57 297
e 34 44 234
e 34 36 176
e 34 55 93
e 34 60 303
e 34 40 197
e 34 57 34
e 34 53 9
e 34 50 160
e 35 44 241
e 35 36 191
e 35 60 21
e 35 40 284
e 35 57 284
e 35 50 168
e 35 53 206
e 35 55 239
e 36 61 289
e 36 48 279
e 36 49 224
e 36 51 172
e 36 63 282
e 36 43 102
e 36 37 16
e 36 52 26
e 36 58 77
e 36 39 42
e 36 45 60
e 36 62 166
e 36 47 119
e 36 38 265
e 36 56 116
e 36 54 257
e 36 41 5
e 36 59 170
e 36 42 213
e 36 46 303
e 37 44 245
e 37 60 15
e 37 40 228
e 37 53 284
e 37 57 127
e 37 55 94
e 37 50 30
e 38 44 99
e 38 53 160
e 38 60 286
e 38 55 174
e 38 40 288
e 38 57 81
e 38 50 275
e 39 44 37
e 39 50 292
e 39 57 268
e 39 60 8
e 39 55 282
e 39 53 270
e 39 40 196
e 40 47 248
e 40 46 116
e 40 48 130
e 40 63 216
e 40 41 143
e 40 54 158
e 40 56 68
e 40 61 220
e 40 43 46
e 40 59 9
e 40 49 18
e 40 45 201
e 40 51 261
e 40 62 42
e 40 52 258
e 40 42 224
e 40 58 279
e 41 44 88
e 41 53 24
e 41 60 6
e 41 50 133
e 41 57 43
e 41 55 287
e 42 44 226
e 42 57 237
e 42 60 37
e 42 53 138
e 42 50 111
e 42 55 157
e 43 44 227
e 43 53 53
e 43 50 264
e 43 55 85
e 43 57 195
e 43 60 207
e 44 51 204
e 44 52 65
e 44 63 240
e 44 47 45
e 44 45 18
e 44 48 302
e 44 46 111
e 44 56 207
e 44 49 283
e 44 58 38
e 44 54 182
e 44 61 185
e 44 59 224
e 44 62 87
e 45 55 284
e 45 60 176
e 45 57 173
e 45 53 173
e 45 50 283
e 46 53 5
e 46 50 233
e 46 55 6
e 46 57 194
e 46 60 45
e 47 55 211
e 47 50 258
e 47 57 272
e 47 53 134
e 47 60 179
e 48 50 262
e 48 55 4
e 48 57 62
e 48 53 173
e 48 60 80
e 49 53 11
e 49 60 39
e 49 50 50
e 49 57 148
e 49 55 122
e 50 58 163
e 50 61 266
e 50 54 141
e 50 56 31
e 50 63 20
e 50 62 74
e 50 52 255
e 50 51 10
e 50 59 170
e 51 53 55
e 51 55 250
e 51 60 45
e 51 57 72
e 52 55 223
e 52 60 283
e 52 53 224
e 52 57 77
e 53 61 213
e 53 62 272
e 53 59 188
e 53 63 183
e 53 56 43
e 53 54 64
e 53 58 45
e 54 60 113
e 54 55 292
e 54 57 35
e 55 59 85
e 55 58 165
e 55 56 177
e 55 63 145
e 55 61 259
e 55 62 284
e 56 60 191
e 56 57 72
e 57 61 68
e 57 59 221
e 57 58 251
e 57 62 136
e 57 63 189
e 58 60 59
e 59 60 19
e 60 63 175
e 60 62 147
e 60 61 97
