t 32 247
v 0 2 19
v 1 0 13
v 2 93 19
v 3 3 13
v 4 3 13
v 5 97 19
v 6 56 19
v 7 87 19
v 8 2 13
v 9 3 13
v 10 2 13
v 11 1 13
v 12 2 13
v 13 37 19
v 14 0 13
v 15 0 13
v 16 0 13
v 17 15 19
v 18 61 19
v 19 0 13
v 20 1 13
v 21 0 13
v 22 2 19
v 23 0 13
v 24 3 13
v 25 32 19
v 26 79 19
v 27 85 19
v 28 2 13
v 29 89 19
v 30 3 13
v 31 0 13
e 0 11 117
e 0 4 234
e 0 28 164
e 0 8 252
e 0 1 211
e 0 9 278
e 0 20 197
e 0 19 175
e 0 30 260
e 0 31 108
e 0 10 227
e 0 14 241
e 0 24 138
e 0 15 200
e 0 23 290
e 0 12 255
e 0 3 132
e 0 21 20
e 0 16 12
e 1 6 206
e 1 13 153
e 1 2 304
e 1 7 134
e 1 18 190
e 1 22 26
e 1 5 200
e 1 27 11
e 1 25 175
e 1 26 59
e 1 17 187
e 1 29 137
e 2 11 27
e 2 30 250
e 2 28 159
e 2 20 52
e 2 16 177
e 2 4 14
e 2 9 66
e 2 24 137
e 2 31 276
e 2 15 262
e 2 10 153
e 2 14 46
e 2 12 210
e 2 8 292
e 2 19 88
e 2 3 128
e 2 23 111
e 2 21 32
e 3 7 34
e 3 27 77
e 3 6 18
e 3 13 271
e 3 22 108
e 3 25 307
e 3 17 286
e 3 29 81
e 3 26 139
e 3 18 14
e 3 5 266
e 4 27 0
e 4 18 124
e 4 22 173
e 4 25 206
e 4 5 231
e 4 26 49
e 4 13 151
e 4 17 180
e 4 6 115
e 4 29 20
e 4 7 203
e 5 11 34
e 5 19 149
e 5 15 214
e 5 9 293
e 5 16 284
e 5 24 211
e 5 14 296
e 5 30 278
e 5 28 260
e 5 23 115
e 5 8 178
e 5 20 158
e 5 12 85
e 5 10 289
e 5 31 96
e 5 21 224
e 6 11 251
e 6 20 16
e 6 21 83
e 6 10 36
e 6 15 274
e 6 31 97
e 6 30 96
e 6 24 141
e 6 12 102
e 6 23 236
e 6 28 164
e 6 8 82
e 6 19 84
e 6 16 36
e 6 14 189
e 6 9 160
e 7 11 69
e 7 14 29
e 7 30 162
e 7 28 117
e 7 9 116
e 7 10 161
e 7 24 97
e 7 20 183
e 7 16 186
e 7 12 204
e 7 19 43
e 7 8 166
e 7 23 280
e 7 15 92
e 7 21 86
e 7 31 79
e 8 25 255
e 8 17 156
e 8 27 120
e 8 22 284
e 8 13 185
e 8 26 288
e 8 29 210
e 8 18 143
e 9 26 64
e 9 29 78
e 9 18 178
e 9 13 291
e 9 27 75
e 9 22 177
e 9 17 141
e 9 25 110
e 10 17 89
e 10 27 198
e 10 29 120
e 10 26 282
e 10 13 295
e 10 25 2
e 10 18 264
e 10 22 229
e 11 26 188
e 11 17 210
e 11 27 157
e 11 29 168
e 11 13 176
e 11 18 33
e 11 25 67
e 11 22 48
e 12 18 82
e 12 27 71
e 12 17 122
e 12 29 95
e 12 13 260
e 12 26 288
e 12 22 71
e 12 25 114
e 13 16 187
e 13 20 189
e 13 28 240
e 13 21 29
e 13 24 83
e 13 31 67
e 13 23 111
e 13 14 173
e 13 15 265
e 13 30 57
e 13 19 63
e 14 26 141
e 14 27 148
e 14 22 110
e 14 25 49
e 14 17 149
e 14 18 131
e 14 29 76
e 15 18 143
e 15 29 83
e 15 17 114
e 15 25 185
e 15 22 107
e 15 27 163
e 15 26 207
e 16 25 289
e 16 18 247
e 16 27 52
e 16 17 15
e 16 26 204
e 16 29 303
e 16 22 279
e 17 19 87
e 17 20 203
e 17 24 232
e 17 31 143
e 17 23 238
e 17 30 268
e 17 21 135
e 17 28 17
e 18 28 145
e 18 31 34
e 18 30 6
e 18 21 90
e 18 23 102
e 18 19 206
e 18 24 248
e 18 20 193
e 19 25 50
e 19 22 167
e 19 26 31
e 19 29 293
e 19 27 216
e 20 27 151
e 20 29 195
e 20 22 143
e 20 25 123
e 20 26 31
e 21 26 2
e 21 27 59
e 21 22 283
e 21 25 289
e 21 29 156
e 22 31 78
e 22 28 259
e 22 30 6
e 22 23 18
e 22 24 295
e 23 25 58
e 23 29 198
e 23 26 282
e 23 27 97
e 24 27 14
e 24 29 267
e 24 26 201
e 24 25 162
e 25 28 287
e 25 30 29
e 25 31 109
e 26 30 115
e 26 31 51
e 26 28 81
e 27 30 280
e 27 31 100
e 27 28 120
e 28 29 293
e 29 31 66
e 29 30 160
