t 32 247
v 0 88 19
v 1 7 19
v 2 0 13
v 3 32 19
v 4 3 13
v 5 2 13
v 6 47 19
v 7 7 19
v 8 2 13
v 9 0 13
v 10 88 19
v 11 3 13
v 12 87 19
v 13 99 19
v 14 1 13
v 15 3 13
v 16 86 19
v 17 1 13
v 18 2 13
v 19 2 13
v 20 0 13
v 21 15 19
v 22 29 19
v 23 2 13
v 24 0 13
v 25 0 13
v 26 15 19
v 27 2 13
v 28 2 13
v 29 0 13
v 30 2 13
v 31 26 19
e 0 17 14
e 0 8 67
e 0 30 98
e 0 9 42
e 0 25 239
e 0 20 215
e 0 23 33
e 0 11 193
e 0 18 116
e 0 29 123
e 0 2 80
e 0 28 202
e 0 4 238
e 0 27 50
e 0 24 168
e 0 14 288
e 0 5 23
e 0 19 298
e 0 15 116
e 1 17 219
e 1 8 160
e 1 29 263
e 1 25 272
e 1 5 81
e 1 4 187
e 1 15 170
e 1 18 93
e 1 9 275
e 1 11 281
e 1 14 219
e 1 27 206
e 1 30 86
e 1 2 31
e 1 24 218
e 1 19 54
e 1 23 60
e 1 20 166
e 1 28 67
e 2 26 70
e 2 31 266
e 2 16 215
e 2 21 139
e 2 13 204
e 2 22 293
e 2 12 39
e 2 7 18
e 2 10 231
e 2 3 293
e 2 6 24
e 3 17 172
e 3 28 66
e 3 9 64
e 3 11 32
e 3 23 90
e 3 8 18
e 3 25 102
e 3 14 233
e 3 18 174
e 3 19 16
e 3 5 174
e 3 30 115
e 3 15 124
e 3 4 305
e 3 29 128
e 3 20 295
e 3 24 59
e 3 27 261
e 4 10 307
e 4 13 230
e 4 7 264
e 4 22 68
e 4 16 144
e 4 21 101
e 4 12 120
e 4 6 76
e 4 31 165
e 4 26 56
e 5 13 57
e 5 16 65
e 5 6 231
e 5 7 7
e 5 26 66
e 5 31 175
e 5 10 48
e 5 22 214
e 5 21 82
e 5 12 98
e 6 17 265
e 6 8 211
e 6 28 233
e 6 30 224
e 6 11 252
e 6 19 259
e 6 9 183
e 6 29 181
e 6 25 211
e 6 15 91
e 6 14 1
e 6 20 118
e 6 23 6
e 6 24 116
e 6 18 160
e 6 27 235
e 7 17 177
e 7 19 278
e 7 14 100
e 7 23 206
e 7 28 251
e 7 30 170
e 7 11 66
e 7 25 52
e 7 9 213
e 7 15 205
e 7 24 101
e 7 8 35
e 7 27 263
e 7 18 167
e 7 20 59
e 7 29 171
e 8 22 199
e 8 21 246
e 8 12 82
e 8 16 156
e 8 26 1
e 8 10 50
e 8 13 104
e 8 31 44
e 9 16 88
e 9 10 151
e 9 21 230
e 9 31 70
e 9 12 244
e 9 13 85
e 9 26 283
e 9 22 217
e 10 17 189
e 10 18 167
e 10 19 245
e 10 11 5
e 10 30 6
e 10 15 176
e 10 29 135
e 10 25 77
e 10 14 71
e 10 20 257
e 10 23 90
e 10 27 262
e 10 28 60
e 10 24 137
e 11 13 289
e 11 21 185
e 11 12 128
e 11 22 217
e 11 16 199
e 11 26 15
e 11 31 87
e 12 17 63
e 12 28 183
e 12 30 111
e 12 25 239
e 12 23 130
e 12 27 244
e 12 19 63
e 12 14 36
e 12 29 272
e 12 15 248
e 12 18 63
e 12 20 121
e 12 24 190
e 13 17 235
e 13 27 135
e 13 15 20
e 13 29 41
e 13 24 305
e 13 23 205
e 13 20 52
e 13 14 93
e 13 28 176
e 13 30 113
e 13 18 304
e 13 25 286
e 13 19 296
e 14 16 76
e 14 31 128
e 14 21 130
e 14 22 285
e 14 26 244
e 15 31 94
e 15 21 72
e 15 16 138
e 15 26 54
e 15 22 127
e 16 17 68
e 16 24 224
e 16 25 121
e 16 28 275
e 16 30 160
e 16 19 271
e 16 29 108
e 16 27 305
e 16 23 124
e 16 20 125
e 16 18 285
e 17 21 220
e 17 22 166
e 17 31 71
e 17 26 196
e 18 21 17
e 18 22 23
e 18 26 168
e 18 31 274
e 19 31 35
e 19 26 109
e 19 22 28
e 19 21 208
e 20 26 55
e 20 21 4
e 20 31 125
e 20 22 184
e 21 27 264
e 21 30 265
e 21 28 285
e 21 29 122
e 21 24 276
e 21 23 11
e 21 25 42
e 22 29 236
e 22 24 17
e 22 25 228
e 22 27 303
e 22 30 280
e 22 23 17
e 22 28 257
e 23 31 240
e 23 26 174
e 24 31 9
e 24 26 164
e 25 26 292
e 25 31 111
e 26 27 11
e 26 28 234
e 26 30 17
e 26 29 138
e 27 31 183
e 28 31 168
e 29 31 307
e 30 31 110
