t 64 855
v 0 1 45
v 1 73 19
v 2 7 19
v 3 3 45
v 4 92 19
v 5 8 19
v 6 24 19
v 7 46 19
v 8 3 45
v 9 70 19
v 10 63 19
v 11 1 45
v 12 33 19
v 13 62 19
v 14 85 19
v 15 51 19
v 16 24 19
v 17 2 45
v 18 80 19
v 19 71 19
v 20 11 19
v 21 3 45
v 22 10 19
v 23 92 19
v 24 1 45
v 25 75 19
v 26 83 19
v 27 25 19
v 28 3 45
v 29 58 19
v 30 84 19
v 31 70 19
v 32 2 45
v 33 1 45
v 34 91 19
v 35 3 45
v 36 86 19
v 37 1 45
v 38 39 19
v 39 3 19
v 40 82 19
v 41 17 19
v 42 3 45
v 43 71 19
v 44 83 19
v 45 2 45
v 46 1 45
v 47 42 19
v 48 49 19
v 49 80 19
v 50 0 45
v 51 87 19
v 52 49 19
v 53 2 45
v 54 13 19
v 55 47 19
v 56 22 19
v 57 0 45
v 58 26 19
v 59 16 19
v 60 77 19
v 61 1 45
v 62 6 19
v 63 7 19
e 0 23 63
e 0 14 148
e 0 19 262
e 0 20 258
e 0 43 185
e 0 38 259
e 0 48 127
e 0 31 266
e 0 34 72
e 0 39 233
e 0 5 284
e 0 40 88
e 0 36 193
e 0 52 230
e 0 18 15
e 0 29 128
e 0 44 232
e 0 30 36
e 0 41 32
e 0 26 175
e 0 1 258
e 0 15 221
e 0 27 161
e 0 49 11
e 0 60 28
e 0 47 55
e 0 7 143
e 0 12 13
e 0 55 17
e 0 6 87
e 0 22 68
e 0 10 293
e 0 25 123
e 0 63 23
e 0 16 14
e 0 58 204
e 0 13 229
e 0 2 2
e 0 9 265
e 0 54 283
e 0 62 29
e 0 59 262
e 0 51 178
e 0 4 21
e 0 56 38
e 1 46 132
e 1 45 21
e 1 53 5
e 1 42 129
e 1 8 90
e 1 61 118
e 1 11 36
e 1 21 269
e 1 33 183
e 1 32 171
e 1 17 142
e 1 24 207
e 1 50 298
e 1 57 260
e 1 37 231
e 1 35 99
e 1 3 184
e 1 28 57
e 2 46 21
e 2 45 252
e 2 32 53
e 2 17 217
e 2 11 249
e 2 3 32
e 2 53 208
e 2 8 192
e 2 37 256
e 2 42 149
e 2 61 49
e 2 28 137
e 2 21 103
e 2 24 226
e 2 57 21
e 2 35 56
e 2 33 67
e 2 50 188
e 3 5 306
e 3 52 219
e 3 15 82
e 3 60 74
e 3 7 153
e 3 51 117
e 3 13 294
e 3 4 27
e 3 56 178
e 3 58 279
e 3 40 1
e 3 44 191
e 3 26 262
e 3 48 247
e 3 38 118
e 3 36 289
e 3 19 256
e 3 31 123
e 3 14 86
e 3 25 216
e 3 54 244
e 3 22 138
e 3 9 62
e 3 39 88
e 3 12 168
e 3 18 301
e 3 23 108
e 3 30 236
e 3 49 195
e 3 43 246
e 3 55 12
e 3 27 47
e 3 41 86
e 3 20 66
e 3 34 84
e 3 47 188
e 3 10 180
e 3 59 293
e 3 16 61
e 3 62 226
e 3 6 16
e 3 29 265
e 3 63 270
e 4 46 151
e 4 50 143
e 4 45 180
e 4 32 252
e 4 42 149
e 4 11 38
e 4 21 304
e 4 37 119
e 4 17 35
e 4 61 38
e 4 57 211
e 4 53 216
e 4 28 286
e 4 24 183
e 4 35 103
e 4 33 235
e 4 8 286
e 5 46 73
e 5 8 177
e 5 37 4
e 5 42 91
e 5 11 206
e 5 28 131
e 5 53 137
e 5 57 228
e 5 17 152
e 5 21 119
e 5 50 219
e 5 45 162
e 5 61 188
e 5 32 105
e 5 24 33
e 5 33 120
e 5 35 255
e 6 46 75
e 6 50 305
e 6 32 304
e 6 45 139
e 6 17 21
e 6 21 69
e 6 8 49
e 6 42 290
e 6 33 280
e 6 35 6
e 6 53 50
e 6 57 118
e 6 61 235
e 6 37 43
e 6 24 117
e 6 11 257
e 6 28 174
e 7 46 177
e 7 50 130
e 7 33 169
e 7 17 206
e 7 45 204
e 7 35 58
e 7 61 39
e 7 53 288
e 7 57 281
e 7 28 44
e 7 37 44
e 7 21 104
e 7 24 116
e 7 11 246
e 7 8 202
e 7 32 60
e 7 42 235
e 8 59 8
e 8 58 296
e 8 14 156
e 8 40 277
e 8 27 49
e 8 19 231
e 8 30 213
e 8 26 226
e 8 34 250
e 8 13 21
e 8 47 267
e 8 12 46
e 8 56 134
e 8 22 154
e 8 62 178
e 8 25 41
e 8 52 50
e 8 36 197
e 8 23 196
e 8 9 194
e 8 43 295
e 8 54 269
e 8 51 241
e 8 10 235
e 8 41 277
e 8 16 105
e 8 18 37
e 8 15 32
e 8 31 266
e 8 20 274
e 8 29 51
e 8 60 127
e 8 55 203
e 8 38 263
e 8 63 41
e 8 48 111
e 8 39 254
e 8 44 206
e 8 49 74
e 9 46 107
e 9 45 139
e 9 11 282
e 9 32 176
e 9 35 71
e 9 57 92
e 9 50 204
e 9 42 17
e 9 37 305
e 9 24 290
e 9 17 137
e 9 61 221
e 9 33 131
e 9 53 198
e 9 28 234
e 9 21 127
e 10 46 295
e 10 45 221
e 10 35 97
e 10 37 266
e 10 33 263
e 10 53 98
e 10 24 150
e 10 42 288
e 10 21 160
e 10 11 194
e 10 32 92
e 10 17 220
e 10 50 198
e 10 61 14
e 10 28 136
e 10 57 165
e 11 56 56
e 11 22 115
e 11 62 103
e 11 25 189
e 11 14 188
e 11 44 132
e 11 58 258
e 11 47 165
e 11 13 90
e 11 29 306
e 11 40 51
e 11 19 95
e 11 18 274
e 11 63 55
e 11 43 194
e 11 30 285
e 11 20 68
e 11 41 186
e 11 23 135
e 11 49 289
e 11 16 264
e 11 54 157
e 11 51 157
e 11 26 83
e 11 39 119
e 11 12 249
e 11 55 217
e 11 34 289
e 11 15 144
e 11 48 178
e 11 52 172
e 11 36 35
e 11 59 22
e 11 60 33
e 11 38 302
e 11 31 142
e 11 27 201
e 12 46 86
e 12 17 272
e 12 37 177
e 12 28 154
e 12 33 55
