t 24 95
v 0 1 5
v 1 3 5
v 2 3 5
v 3 21 19
v 4 1 5
v 5 2 5
v 6 3 5
v 7 62 19
v 8 1 5
v 9 3 5
v 10 1 5
v 11 3 5
v 12 1 5
v 13 3 5
v 14 2 5
v 15 75 19
v 16 1 5
v 17 0 5
v 18 2 5
v 19 0 5
v 20 76 19
v 21 1 5
v 22 86 19
v 23 2 5
e 0 22 108
e 0 15 141
e 0 3 106
e 0 7 176
e 0 20 130
e 1 22 209
e 1 15 237
e 1 20 111
e 1 3 173
e 1 7 101
e 2 15 264
e 2 3 182
e 2 22 165
e 2 20 86
e 2 7 0
e 3 19 187
e 3 9 56
e 3 18 83
e 3 16 64
e 3 10 109
e 3 8 85
e 3 12 58
e 3 21 213
e 3 6 2
e 3 14 182
e 3 17 229
e 3 5 45
e 3 11 46
e 3 23 280
e 3 13 295
e 3 4 5
e 4 22 158
e 4 15 124
e 4 20 120
e 4 7 300
e 5 22 258
e 5 15 271
e 5 20 216
e 5 7 251
e 6 20 80
e 6 22 79
e 6 15 152
e 6 7 304
e 7 19 127
e 7 17 109
e 7 16 71
e 7 8 192
e 7 10 175
e 7 13 162
e 7 11 283
e 7 21 178
e 7 23 102
e 7 9 38
e 7 18 233
e 7 14 81
e 7 12 184
e 8 22 46
e 8 20 209
e 8 15 207
e 9 20 161
e 9 15 198
e 9 22 176
e 10 20 286
e 10 15 243
e 10 22 20
e 11 15 268
e 11 20 166
e 11 22 195
e 12 20 304
e 12 22 299
e 12 15 106
e 13 15 35
e 13 22 194
e 13 20 247
e 14 15 142
e 14 22 8
e 14 20 249
e 15 19 5
e 15 21 272
e 15 23 302
e 15 18 270
e 15 17 230
e 15 16 144
e 16 22 281
e 16 20 70
e 17 20 65
e 17 22 125
e 18 22 298
e 18 20 196
e 19 22 152
e 19 20 95
e 20 21 94
e 20 23 202
e 21 22 244
e 22 23 297
