t 32 247
v 0 0 13
v 1 16 19
v 2 1 13
v 3 38 19
v 4 2 13
v 5 35 19
v 6 1 13
v 7 2 13
v 8 1 13
v 9 17 19
v 10 0 13
v 11 2 13
v 12 0 13
v 13 45 19
v 14 0 13
v 15 62 19
v 16 0 13
v 17 0 13
v 18 54 19
v 19 3 13
v 20 57 19
v 21 1 13
v 22 3 19
v 23 30 19
v 24 74 19
v 25 1 13
v 26 2 13
v 27 2 13
v 28 41 19
v 29 3 13
v 30 2 13
v 31 80 19
e 0 24 188
e 0 23 63
e 0 15 79
e 0 5 97
e 0 20 147
e 0 13 297
e 0 3 251
e 0 31 39
e 0 28 176
e 0 18 96
e 0 9 167
e 0 22 304
e 0 1 302
e 1 4 18
e 1 29 138
e 1 16 4
e 1 12 184
e 1 11 204
e 1 27 84
e 1 14 27
e 1 10 45
e 1 30 73
e 1 8 282
e 1 6 256
e 1 2 27
e 1 26 264
e 1 19 62
e 1 21 285
e 1 7 30
e 1 17 105
e 1 25 57
e 2 18 268
e 2 9 11
e 2 15 281
e 2 13 208
e 2 28 200
e 2 24 76
e 2 23 176
e 2 31 192
e 2 5 229
e 2 22 165
e 2 3 279
e 2 20 278
e 3 4 7
e 3 19 144
e 3 12 192
e 3 16 12
e 3 10 80
e 3 26 99
e 3 7 296
e 3 25 228
e 3 29 17
e 3 11 270
e 3 21 183
e 3 27 235
e 3 8 125
e 3 17 136
e 3 14 276
e 3 30 306
e 3 6 31
e 4 22 216
e 4 18 133
e 4 31 284
e 4 20 185
e 4 5 131
e 4 23 294
e 4 9 298
e 4 28 163
e 4 13 52
e 4 24 96
e 4 15 305
e 5 7 231
e 5 19 252
e 5 11 188
e 5 21 105
e 5 30 162
e 5 16 24
e 5 25 149
e 5 26 178
e 5 29 248
e 5 6 175
e 5 17 222
e 5 12 261
e 5 8 120
e 5 10 36
e 5 14 195
e 5 27 214
e 6 23 246
e 6 28 37
e 6 9 158
e 6 18 237
e 6 13 251
e 6 22 227
e 6 20 114
e 6 31 86
e 6 24 286
e 6 15 305
e 7 31 151
e 7 24 289
e 7 9 185
e 7 15 64
e 7 20 37
e 7 22 182
e 7 13 228
e 7 28 20
e 7 18 185
e 7 23 90
e 8 28 226
e 8 9 139
e 8 24 4
e 8 23 60
e 8 22 114
e 8 13 128
e 8 31 274
e 8 18 100
e 8 15 1
e 8 20 39
e 9 25 212
e 9 14 146
e 9 27 258
e 9 21 11
e 9 29 220
e 9 16 170
e 9 19 220
e 9 26 51
e 9 12 40
e 9 17 166
e 9 30 56
e 9 10 130
e 9 11 225
e 10 22 289
e 10 31 293
e 10 28 70
e 10 24 219
e 10 15 48
e 10 18 287
e 10 13 92
e 10 20 272
e 10 23 236
e 11 13 167
e 11 20 49
e 11 24 230
e 11 15 178
e 11 23 35
e 11 28 12
e 11 31 266
e 11 18 292
e 11 22 279
e 12 13 133
e 12 20 245
e 12 23 164
e 12 22 31
e 12 28 200
e 12 18 305
e 12 31 293
e 12 15 33
e 12 24 10
e 13 26 226
e 13 21 208
e 13 16 47
e 13 14 300
e 13 25 43
e 13 17 50
e 13 30 147
e 13 19 60
e 13 27 129
e 13 29 166
e 14 15 242
e 14 31 288
e 14 22 135
e 14 20 211
e 14 23 298
e 14 24 215
e 14 28 126
e 14 18 163
e 15 30 88
e 15 17 3
e 15 21 92
e 15 19 207
e 15 29 13
e 15 16 126
e 15 27 268
e 15 26 202
e 15 25 204
e 16 23 55
e 16 24 33
e 16 28 246
e 16 31 35
e 16 18 215
e 16 22 13
e 16 20 167
e 17 23 54
e 17 28 156
e 17 24 26
e 17 18 218
e 17 20 298
e 17 31 127
e 17 22 51
e 18 26 38
e 18 27 234
e 18 25 187
e 18 19 5
e 18 29 183
e 18 30 30
e 18 21 13
e 19 22 228
e 19 24 213
e 19 20 270
e 19 31 111
e 19 23 301
e 19 28 144
e 20 27 78
e 20 21 145
e 20 26 37
e 20 30 200
e 20 29 287
e 20 25 271
e 21 23 159
e 21 24 171
e 21 22 126
e 21 28 173
e 21 31 35
e 22 30 127
e 22 27 265
e 22 29 189
e 22 26 175
e 22 25 289
e 23 29 274
e 23 27 146
e 23 30 303
e 23 25 149
e 23 26 56
e 24 25 36
e 24 30 160
e 24 29 265
e 24 26 300
e 24 27 201
e 25 28 302
e 25 31 15
e 26 28 55
e 26 31 297
e 27 31 133
e 27 28 210
e 28 29 298
e 28 30 126
e 29 31 279
e 30 31 105
