t 64 855
v 0 0 45
v 1 33 19
v 2 89 19
v 3 34 19
v 4 84 19
v 5 2 45
v 6 44 19
v 7 81 19
v 8 3 45
v 9 1 45
v 10 16 19
v 11 2 19
v 12 10 19
v 13 28 19
v 14 2 45
v 15 3 19
v 16 1 45
v 17 41 19
v 18 33 19
v 19 1 45
v 20 2 45
v 21 31 19
v 22 45 19
v 23 3 45
v 24 98 19
v 25 2 45
v 26 78 19
v 27 84 19
v 28 3 45
v 29 62 19
v 30 90 19
v 31 53 19
v 32 1 45
v 33 23 19
v 34 11 19
v 35 6 19
v 36 3 45
v 37 39 19
v 38 2 45
v 39 71 19
v 40 25 19
v 41 1 45
v 42 40 19
v 43 4 19
v 44 69 19
v 45 29 19
v 46 7 19
v 47 3 45
v 48 45 19
v 49 44 19
v 50 83 19
v 51 3 45
v 52 79 19
v 53 52 19
v 54 43 19
v 55 3 45
v 56 31 19
v 57 26 19
v 58 79 19
v 59 87 19
v 60 19 19
v 61 3 45
v 62 75 19
v 63 60 19
e 0 26 33
e 0 58 283
e 0 62 22
e 0 60 179
e 0 17 281
e 0 18 142
e 0 27 70
e 0 59 254
e 0 56 22
e 0 3 60
e 0 44 253
e 0 53 293
e 0 33 216
e 0 52 271
e 0 4 271
e 0 50 188
e 0 35 51
e 0 45 273
e 0 22 92
e 0 34 112
e 0 10 227
e 0 1 209
e 0 48 9
e 0 7 149
e 0 30 170
e 0 15 273
e 0 54 251
e 0 43 98
e 0 2 45
e 0 39 15
e 0 11 45
e 0 42 240
e 0 13 61
e 0 12 236
e 0 57 100
e 0 63 164
e 0 46 44
e 0 40 257
e 0 31 95
e 0 21 197
e 0 29 34
e 0 24 137
e 0 37 257
e 0 6 66
e 0 49 133
e 1 23 262
e 1 61 276
e 1 55 14
e 1 41 248
e 1 8 119
e 1 32 16
e 1 20 56
e 1 36 58
e 1 14 220
e 1 28 277
e 1 47 123
e 1 5 132
e 1 38 189
e 1 16 50
e 1 19 118
e 1 9 148
e 1 25 138
e 1 51 33
e 2 23 293
e 2 16 105
e 2 51 158
e 2 38 107
e 2 14 49
e 2 9 303
e 2 55 243
e 2 47 99
e 2 5 268
e 2 36 139
e 2 32 247
e 2 8 134
e 2 19 148
e 2 41 267
e 2 25 63
e 2 20 246
e 2 28 172
e 2 61 52
e 3 23 256
e 3 16 72
e 3 28 253
e 3 61 292
e 3 14 165
e 3 47 106
e 3 9 256
e 3 38 188
e 3 8 25
e 3 41 240
e 3 51 236
e 3 20 84
e 3 32 97
e 3 55 33
e 3 25 175
e 3 19 136
e 3 36 77
e 3 5 195
e 4 23 260
e 4 38 41
e 4 8 172
e 4 61 219
e 4 9 296
e 4 5 258
e 4 32 58
e 4 41 161
e 4 14 4
e 4 55 269
e 4 28 206
e 4 25 150
e 4 47 87
e 4 20 125
e 4 36 43
e 4 19 258
e 4 51 79
e 4 16 235
e 5 53 294
e 5 58 62
e 5 17 272
e 5 60 179
e 5 37 291
e 5 56 31
e 5 11 82
e 5 22 178
e 5 7 191
e 5 59 299
e 5 29 51
e 5 31 165
e 5 63 302
e 5 30 280
e 5 62 163
e 5 35 1
e 5 10 37
e 5 6 78
e 5 21 228
e 5 49 120
e 5 39 184
e 5 45 101
e 5 34 46
e 5 44 216
e 5 42 237
e 5 46 238
e 5 43 159
e 5 40 305
e 5 26 173
e 5 50 257
e 5 48 149
e 5 12 189
e 5 15 54
e 5 27 266
e 5 13 258
e 5 54 23
e 5 18 143
e 5 33 28
e 5 57 167
e 5 24 302
e 5 52 186
e 6 23 262
e 6 61 149
e 6 32 74
e 6 36 167
e 6 14 266
e 6 9 181
e 6 8 284
e 6 51 11
e 6 20 46
e 6 41 135
e 6 16 65
e 6 38 80
e 6 47 252
e 6 19 67
e 6 28 100
e 6 55 98
e 6 25 38
e 7 23 48
e 7 32 307
e 7 8 50
e 7 47 37
e 7 28 265
e 7 20 52
e 7 36 242
e 7 51 77
e 7 25 4
e 7 38 128
e 7 55 172
e 7 16 81
e 7 61 16
e 7 9 297
e 7 41 69
e 7 19 188
e 7 14 73
e 8 43 5
e 8 11 272
e 8 34 76
e 8 62 142
e 8 17 274
e 8 26 57
e 8 15 269
e 8 21 87
e 8 29 27
e 8 39 163
e 8 50 12
e 8 63 138
e 8 48 39
e 8 56 296
e 8 60 14
e 8 10 236
e 8 40 213
e 8 30 191
e 8 45 250
e 8 12 29
e 8 46 46
e 8 22 152
e 8 42 255
e 8 31 153
e 8 33 54
e 8 18 22
e 8 13 246
e 8 54 150
e 8 44 58
e 8 58 221
e 8 49 9
e 8 59 50
e 8 35 72
e 8 24 196
e 8 53 125
e 8 37 70
e 8 57 252
e 8 27 159
e 8 52 30
e 9 37 95
e 9 62 131
e 9 52 268
e 9 54 129
e 9 49 107
e 9 53 296
e 9 21 249
e 9 11 60
e 9 18 55
e 9 50 169
e 9 10 15
e 9 48 57
e 9 56 38
e 9 35 106
e 9 13 56
e 9 34 293
e 9 30 31
e 9 46 21
e 9 57 45
e 9 60 61
e 9 63 41
e 9 17 132
e 9 43 226
e 9 22 139
e 9 27 210
e 9 15 250
e 9 31 74
e 9 45 90
e 9 44 192
e 9 33 230
e 9 12 265
e 9 40 6
e 9 42 175
e 9 59 108
e 9 29 30
e 9 26 256
e 9 24 209
e 9 58 105
e 9 39 179
e 10 23 245
e 10 28 12
e 10 16 194
e 10 55 246
e 10 41 5
e 10 61 60
e 10 20 272
e 10 47 196
e 10 25 250
e 10 51 206
e 10 19 29
e 10 14 134
e 10 36 246
e 10 32 23
e 10 38 103
e 11 23 23
e 11 61 213
e 11 47 142
e 11 41 38
e 11 25 126
e 11 38 12
e 11 32 130
e 11 51 74
e 11 55 299
e 11 20 78
e 11 16 134
e 11 14 209
e 11 19 36
e 11 36 294
e 11 28 227
e 12 23 38
e 12 41 100
e 12 61 276
e 12 16 32
e 12 47 289
e 12 36 153
e 12 38 282
e 12 20 90
e 12 25 250
e 12 19 5
e 12 51 304
e 12 14 231
e 12 32 262
e 12 28 12
e 12 55 124
e 13 23 297
e 13 20 23
e 13 55 153
e 13 51 109
e 13 41 131
e 13 19 126
e 13 28 283
e 13 16 149
e 13 36 151
e 13 32 141
e 13 61 16
e 13 25 45
e 13 38 113
e 13 14 70
e 13 47 87
e 14 39 244
e 14 18 11
e 14 27 41
e 14 48 183
e 14 56 224
e 14 34 201
e 14 49 274
e 14 30 36
e 14 54 294
e 14 21 139
e 14 53 120
e 14 22 237
e 14 24 303
e 14 44 70
e 14 35 293
e 14 43 108
e 14 60 231
e 14 46 177
e 14 40 8
e 14 26 64
e 14 15 106
e 14 45 133
e 14 29 137
e 14 31 18
e 14 37 302
e 14 50 288
e 14 33 117
e 14 59 2
e 14 52 83
e 14 63 279
e 14 62 57
e 14 42 246
e 14 58 191
e 14 17 247
e 14 57 202
e 15 23 125
e 15 19 42
e 15 36 47
e 15 20 55
e 15 28 261
e 15 25 198
e 15 51 101
e 15 47 274
e 15 32 279
e 15 55 154
e 15 61 26
e 15 38 118
e 15 41 248
e 15 16 254
e 16 63 138
e 16 48 259
e 16 18 144
e 16 56 18
e 16 42 261
e 16 43 31
e 16 30 238
e 16 57 5
e 16 22 182
e 16 17 236
e 16 29 148
e 16 40 169
e 16 37 118
e 16 45 0
e 16 24 78
e 16 58 173
e 16 49 146
e 16 27 205
e 16 46 257
e 16 35 178
e 16 59 169
e 16 33 115
e 16 53 60
e 16 52 204
e 16 31 295
e 16 21 202
e 16 54 257
e 16 60 22
e 16 44 181
e 16 26 285
e 16 39 86
e 16 34 265
e 16 50 190
e 16 62 228
e 17 23 7
e 17 47 171
e 17 32 68
e 17 61 146
e 17 25 88
e 17 55 102
e 17 38 293
e 17 41 270
e 17 28 167
e 17 51 170
e 17 19 170
e 17 36 213
e 17 20 252
e 18 23 83
e 18 25 132
e 18 47 106
e 18 19 181
e 18 38 152
e 18 20 120
e 18 51 10
e 18 32 275
e 18 41 7
e 18 36 74
e 18 55 38
e 18 61 10
e 18 28 55
e 19 22 41
e 19 63 68
e 19 30 73
e 19 39 182
e 19 54 287
e 19 26 302
e 19 57 154
e 19 29 79
e 19 52 32
e 19 37 268
e 19 48 68
e 19 53 176
e 19 58 250
e 19 24 110
e 19 50 15
e 19 45 217
e 19 27 191
e 19 56 238
e 19 34 126
e 19 44 10
e 19 49 42
e 19 43 6
e 19 46 159
e 19 31 184
e 19 42 182
e 19 59 65
e 19 40 196
e 19 62 194
e 19 33 253
e 19 21 42
e 19 35 121
e 19 60 0
e 20 21 148
e 20 43 181
e 20 62 198
e 20 40 166
e 20 27 262
e 20 35 146
e 20 57 248
e 20 56 153
e 20 39 225
e 20 33 37
e 20 52 180
e 20 29 307
e 20 42 74
e 20 31 54
e 20 22 153
e 20 45 278
e 20 58 80
e 20 44 187
e 20 63 301
e 20 60 90
e 20 24 107
e 20 59 116
e 20 34 306
e 20 48 260
e 20 49 172
e 20 26 215
e 20 46 276
e 20 30 233
e 20 54 50
e 20 50 160
e 20 53 161
e 20 37 31
e 21 23 181
e 21 55 151
e 21 25 243
e 21 36 280
e 21 38 295
e 21 61 273
e 21 32 276
e 21 41 298
e 21 47 287
e 21 28 263
e 21 51 249
e 22 23 28
e 22 32 158
e 22 55 161
e 22 61 245
e 22 51 85
e 22 36 100
e 22 28 196
e 22 38 224
e 22 25 108
e 22 47 242
e 22 41 28
e 23 63 79
e 23 48 218
e 23 56 306
e 23 29 251
e 23 30 69
e 23 43 223
e 23 58 80
e 23 52 50
e 23 49 45
e 23 59 15
e 23 33 47
e 23 53 1
e 23 42 16
e 23 54 116
e 23 37 197
e 23 39 123
e 23 62 59
e 23 40 212
e 23 27 187
e 23 34 90
e 23 35 18
e 23 31 94
e 23 26 96
e 23 44 11
e 23 45 59
e 23 57 221
e 23 60 188
e 23 50 3
e 23 46 58
e 23 24 194
e 24 61 167
e 24 28 294
e 24 47 101
e 24 51 277
e 24 38 198
e 24 32 46
e 24 55 7
e 24 25 274
e 24 41 111
e 24 36 246
e 25 53 24
e 25 31 248
e 25 26 76
e 25 60 104
e 25 59 8
e 25 40 144
e 25 50 250
e 25 54 42
e 25 45 39
e 25 44 126
e 25 49 71
e 25 34 288
e 25 57 231
e 25 30 201
e 25 27 80
e 25 29 159
e 25 42 149
e 25 58 245
e 25 48 31
