t 64 855
v 0 2 45
v 1 88 19
v 2 91 19
v 3 7 19
v 4 0 45
v 5 1 45
v 6 61 19
v 7 61 19
v 8 0 45
v 9 0 19
v 10 70 19
v 11 92 19
v 12 56 19
v 13 1 45
v 14 18 19
v 15 2 45
v 16 0 45
v 17 27 19
v 18 3 45
v 19 93 19
v 20 94 19
v 21 42 19
v 22 32 19
v 23 2 45
v 24 0 45
v 25 53 19
v 26 47 19
v 27 93 19
v 28 58 19
v 29 1 45
v 30 6 19
v 31 0 19
v 32 2 45
v 33 72 19
v 34 20 19
v 35 2 45
v 36 18 19
v 37 70 19
v 38 46 19
v 39 2 45
v 40 41 19
v 41 66 19
v 42 2 45
v 43 78 19
v 44 89 19
v 45 66 19
v 46 3 45
v 47 30 19
v 48 40 19
v 49 0 45
v 50 45 19
v 51 21 19
v 52 11 19
v 53 16 19
v 54 97 19
v 55 41 19
v 56 37 19
v 57 0 45
v 58 40 19
v 59 69 19
v 60 67 19
v 61 3 45
v 62 76 19
v 63 53 19
e 0 11 259
e 0 47 54
e 0 30 93
e 0 17 291
e 0 41 223
e 0 48 135
e 0 52 200
e 0 45 75
e 0 40 307
e 0 33 236
e 0 31 239
e 0 60 101
e 0 58 295
e 0 10 203
e 0 9 150
e 0 1 17
e 0 59 3
e 0 37 256
e 0 3 239
e 0 38 227
e 0 14 1
e 0 36 219
e 0 27 81
e 0 2 109
e 0 53 265
e 0 28 162
e 0 12 305
e 0 19 57
e 0 25 129
e 0 26 48
e 0 54 283
e 0 63 78
e 0 7 223
e 0 21 214
e 0 20 85
e 0 6 188
e 0 44 217
e 0 62 21
e 0 50 202
e 0 56 5
e 0 51 58
e 0 34 160
e 0 55 104
e 0 22 44
e 0 43 126
e 1 35 47
e 1 46 291
e 1 8 120
e 1 23 61
e 1 42 255
e 1 5 23
e 1 13 304
e 1 57 152
e 1 29 303
e 1 18 75
e 1 61 141
e 1 16 30
e 1 4 254
e 1 32 295
e 1 39 73
e 1 24 80
e 1 49 218
e 1 15 97
e 2 35 88
e 2 32 85
e 2 49 176
e 2 61 194
e 2 5 166
e 2 57 286
e 2 8 152
e 2 13 56
e 2 29 133
e 2 46 138
e 2 42 219
e 2 4 250
e 2 24 32
e 2 16 11
e 2 15 268
e 2 18 177
e 2 39 30
e 2 23 145
e 3 35 129
e 3 32 121
e 3 61 140
e 3 24 205
e 3 16 105
e 3 18 286
e 3 49 125
e 3 13 203
e 3 5 148
e 3 4 238
e 3 46 166
e 3 57 152
