t 24 95
v 0 2 5
v 1 17 19
v 2 71 19
v 3 3 5
v 4 1 5
v 5 77 19
v 6 3 5
v 7 3 5
v 8 1 5
v 9 2 5
v 10 3 5
v 11 3 5
v 12 0 5
v 13 0 5
v 14 66 19
v 15 3 5
v 16 1 5
v 17 0 5
v 18 0 5
v 19 35 19
v 20 0 5
v 21 0 5
v 22 2 5
v 23 2 5
e 0 19 241
e 0 1 288
e 0 5 270
e 0 14 2
e 0 2 165
e 1 22 167
e 1 18 127
e 1 15 296
e 1 12 224
e 1 21 96
e 1 11 122
e 1 13 48
e 1 17 34
e 1 16 166
e 1 8 87
e 1 20 81
e 1 6 203
e 1 9 275
e 1 10 299
e 1 3 126
e 1 7 125
e 1 4 148
e 1 23 109
e 2 22 216
e 2 12 267
e 2 18 114
e 2 16 136
e 2 20 51
e 2 13 70
e 2 11 185
e 2 23 127
e 2 3 257
e 2 10 19
e 2 8 156
e 2 6 106
e 2 17 303
e 2 21 149
e 2 4 229
e 2 15 251
e 2 7 63
e 2 9 140
e 3 19 220
e 3 14 227
e 3 5 69
e 4 14 217
e 4 19 3
e 4 5 117
e 5 22 162
e 5 12 296
e 5 7 63
e 5 11 54
e 5 18 20
e 5 16 280
e 5 21 179
e 5 9 12
e 5 23 11
e 5 8 167
e 5 6 259
e 5 15 211
e 5 17 185
e 5 20 42
e 5 10 49
e 5 13 208
e 6 19 187
e 6 14 58
e 7 14 45
e 7 19 52
e 8 14 127
e 8 19 42
e 9 14 267
e 9 19 184
e 10 19 87
e 10 14 114
e 11 14 36
e 11 19 75
e 12 14 55
e 12 19 275
e 13 14 259
e 13 19 181
e 14 22 134
e 14 17 66
e 14 20 165
e 14 16 15
e 14 23 230
e 14 18 302
e 14 21 259
e 14 15 146
e 15 19 126
e 16 19 257
e 17 19 49
e 18 19 76
e 19 22 99
e 19 23 73
e 19 21 45
e 19 20 125
