t 32 247
v 0 1 13
v 1 9 19
v 2 3 13
v 3 3 13
v 4 1 13
v 5 2 13
v 6 34 19
v 7 13 19
v 8 3 13
v 9 46 19
v 10 1 13
v 11 92 19
v 12 2 13
v 13 3 13
v 14 17 19
v 15 1 13
v 16 0 19
v 17 3 13
v 18 1 13
v 19 72 19
v 20 3 13
v 21 2 13
v 22 1 13
v 23 50 19
v 24 0 13
v 25 2 13
v 26 0 13
v 27 30 19
v 28 30 19
v 29 81 19
v 30 1 13
v 31 35 19
e 0 9 58
e 0 1 106
e 0 6 89
e 0 14 102
e 0 16 35
e 0 31 77
e 0 23 230
e 0 11 8
e 0 19 109
e 0 29 128
e 0 7 216
e 0 28 210
e 0 27 121
e 1 18 48
e 1 12 119
e 1 17 162
e 1 21 24
e 1 25 211
e 1 13 41
e 1 15 67
e 1 22 179
e 1 8 51
e 1 20 267
e 1 2 247
e 1 26 231
e 1 30 269
e 1 3 183
e 1 4 51
e 1 5 68
e 1 24 170
e 1 10 28
e 2 31 162
e 2 19 286
e 2 28 3
e 2 9 16
e 2 23 5
e 2 7 255
e 2 11 212
e 2 14 121
e 2 27 291
e 2 29 173
e 2 6 101
e 2 16 184
e 3 19 144
e 3 16 241
e 3 6 56
e 3 7 59
e 3 27 195
e 3 9 7
e 3 28 45
e 3 11 26
e 3 29 151
e 3 31 222
e 3 23 105
e 3 14 274
e 4 14 88
e 4 7 232
e 4 16 251
e 4 9 139
e 4 31 110
e 4 28 104
e 4 6 30
e 4 29 197
e 4 19 234
e 4 11 14
e 4 27 241
e 4 23 113
e 5 29 307
e 5 9 187
e 5 14 14
e 5 19 181
e 5 28 31
e 5 16 62
e 5 6 3
e 5 7 83
e 5 11 103
e 5 27 191
e 5 31 245
e 5 23 47
e 6 18 290
e 6 30 87
e 6 10 171
e 6 17 292
e 6 26 168
e 6 8 192
e 6 20 168
e 6 12 160
e 6 15 95
e 6 22 119
e 6 24 159
e 6 13 121
e 6 21 245
e 6 25 239
e 7 18 101
e 7 17 146
e 7 13 177
e 7 8 218
e 7 26 264
e 7 21 7
e 7 10 269
e 7 20 7
e 7 24 252
e 7 25 162
e 7 15 241
e 7 22 78
e 7 30 5
e 7 12 276
e 8 28 305
e 8 31 161
e 8 23 12
e 8 16 11
e 8 14 138
e 8 27 204
e 8 19 290
e 8 9 259
e 8 11 265
e 8 29 205
e 9 18 306
e 9 25 23
e 9 10 288
e 9 26 217
e 9 17 188
e 9 12 182
e 9 30 138
e 9 13 144
e 9 15 264
e 9 24 150
e 9 20 246
e 9 22 217
e 9 21 193
e 10 31 168
e 10 16 168
e 10 23 144
e 10 14 110
e 10 27 89
e 10 28 273
e 10 29 198
e 10 19 306
e 10 11 307
e 11 18 19
e 11 25 274
e 11 17 28
e 11 26 162
e 11 15 37
e 11 12 81
e 11 20 31
e 11 24 114
e 11 22 206
e 11 13 204
e 11 21 7
e 11 30 123
e 12 23 302
e 12 28 306
e 12 16 57
e 12 29 33
e 12 31 298
e 12 14 207
e 12 27 28
e 12 19 126
e 13 29 271
e 13 16 85
e 13 27 35
e 13 23 148
e 13 14 129
e 13 28 242
e 13 31 149
e 13 19 138
e 14 18 163
e 14 24 103
e 14 15 45
e 14 17 303
e 14 25 274
e 14 22 250
e 14 26 277
e 14 20 1
e 14 30 87
e 14 21 303
e 15 23 93
e 15 28 155
e 15 29 241
e 15 27 13
e 15 16 38
e 15 19 223
e 15 31 170
e 16 18 16
e 16 26 178
e 16 21 289
e 16 17 21
e 16 24 261
e 16 30 154
e 16 20 24
e 16 22 107
e 16 25 125
e 17 29 180
e 17 31 205
e 17 28 134
e 17 27 29
e 17 19 184
e 17 23 192
e 18 31 96
e 18 27 229
e 18 29 261
e 18 19 181
e 18 28 170
e 18 23 67
e 19 30 120
e 19 24 159
e 19 22 81
e 19 26 212
e 19 21 270
e 19 25 299
e 19 20 98
e 20 27 131
e 20 28 252
e 20 29 10
e 20 31 77
e 20 23 147
e 21 31 14
e 21 29 262
e 21 23 35
e 21 28 16
e 21 27 170
e 22 31 82
e 22 28 138
e 22 27 239
e 22 23 126
e 22 29 174
e 23 25 144
e 23 26 221
e 23 30 44
e 23 24 251
e 24 29 196
e 24 28 258
e 24 31 295
e 24 27 217
e 25 28 225
e 25 31 123
e 25 27 263
e 25 29 119
e 26 29 285
e 26 28 104
e 26 31 198
e 26 27 128
e 27 30 159
e 28 30 91
e 29 30 13
e 30 31 89
