t 32 247
v 0 2 13
v 1 3 13
v 2 2 13
v 3 83 19
v 4 2 13
v 5 0 13
v 6 3 13
v 7 63 19
v 8 86 19
v 9 5 19
v 10 0 13
v 11 97 19
v 12 31 19
v 13 1 13
v 14 33 19
v 15 2 13
v 16 33 19
v 17 1 13
v 18 0 13
v 19 2 13
v 20 82 19
v 21 43 19
v 22 2 13
v 23 46 19
v 24 0 13
v 25 21 19
v 26 3 13
v 27 1 13
v 28 1 13
v 29 0 13
v 30 56 19
v 31 0 13
e 0 11 117
e 0 21 121
e 0 14 20
e 0 30 106
e 0 7 294
e 0 8 14
e 0 16 180
e 0 20 60
e 0 9 167
e 0 12 230
e 0 23 212
e 0 25 50
e 0 3 212
e 1 21 182
e 1 23 10
e 1 14 70
e 1 3 141
e 1 16 222
e 1 8 165
e 1 25 231
e 1 20 193
e 1 11 177
e 1 7 77
e 1 30 176
e 1 9 255
e 1 12 10
e 2 11 147
e 2 23 178
e 2 9 84
e 2 14 278
e 2 8 289
e 2 21 9
e 2 30 206
e 2 25 241
e 2 3 306
e 2 7 234
e 2 16 187
e 2 20 170
e 2 12 151
e 3 6 214
e 3 22 114
e 3 28 274
e 3 17 175
e 3 24 243
e 3 18 201
e 3 19 268
e 3 29 150
e 3 10 199
e 3 5 19
e 3 31 1
e 3 15 115
e 3 13 178
e 3 4 283
e 3 26 241
e 3 27 247
e 4 11 304
e 4 20 154
e 4 8 23
e 4 30 32
e 4 16 187
e 4 12 14
e 4 9 177
e 4 25 31
e 4 7 181
e 4 14 205
e 4 21 117
e 4 23 185
e 5 25 120
e 5 9 110
e 5 16 169
e 5 20 201
e 5 11 19
e 5 21 42
e 5 14 257
e 5 7 273
e 5 12 222
e 5 8 36
e 5 30 299
e 5 23 208
e 6 8 150
e 6 21 266
e 6 30 46
e 6 20 121
e 6 11 270
e 6 16 263
e 6 7 85
e 6 23 69
e 6 14 63
e 6 12 303
e 6 9 17
e 6 25 161
e 7 24 202
e 7 22 7
e 7 10 186
e 7 26 44
e 7 29 213
e 7 27 182
e 7 13 41
e 7 19 232
e 7 31 303
e 7 15 270
e 7 18 57
e 7 28 54
e 7 17 145
e 8 26 43
e 8 10 96
e 8 24 99
e 8 15 134
e 8 18 234
e 8 22 225
e 8 13 114
e 8 31 82
e 8 17 43
e 8 19 219
e 8 27 158
e 8 28 2
e 8 29 268
e 9 31 13
e 9 28 118
e 9 18 50
e 9 10 192
e 9 27 287
e 9 29 305
e 9 19 287
e 9 17 236
e 9 24 35
e 9 22 154
e 9 26 48
e 9 15 69
e 9 13 33
e 10 12 233
e 10 11 284
e 10 25 181
e 10 14 27
e 10 30 4
e 10 21 46
e 10 16 197
e 10 20 98
e 10 23 189
e 11 19 174
e 11 26 255
e 11 24 89
e 11 13 103
e 11 22 30
e 11 27 137
e 11 17 87
e 11 29 75
e 11 18 154
e 11 15 41
e 11 31 254
e 11 28 286
e 12 13 231
e 12 17 224
e 12 18 38
e 12 24 51
e 12 27 228
e 12 15 179
e 12 22 291
e 12 31 97
e 12 28 10
e 12 19 253
e 12 29 11
e 12 26 265
e 13 20 292
e 13 30 91
e 13 23 154
e 13 25 252
e 13 21 159
e 13 16 258
e 13 14 46
e 14 19 125
e 14 27 269
e 14 22 205
e 14 17 207
e 14 31 178
e 14 24 140
e 14 28 1
e 14 29 217
e 14 18 37
e 14 15 133
e 14 26 172
e 15 30 263
e 15 23 181
e 15 25 41
e 15 16 139
e 15 21 49
e 15 20 14
e 16 19 119
e 16 29 86
e 16 22 242
e 16 17 71
e 16 24 203
e 16 26 109
e 16 18 253
e 16 28 257
e 16 31 291
e 16 27 2
e 17 20 0
e 17 21 187
e 17 23 96
e 17 25 255
e 17 30 103
e 18 30 263
e 18 21 290
e 18 25 20
e 18 23 198
e 18 20 204
e 19 21 43
e 19 25 34
e 19 23 257
e 19 20 178
e 19 30 40
e 20 29 126
e 20 24 33
e 20 22 213
e 20 27 75
e 20 31 183
e 20 28 298
e 20 26 236
e 21 29 70
e 21 26 22
e 21 31 83
e 21 22 89
e 21 27 167
e 21 28 270
e 21 24 143
e 22 30 208
e 22 23 250
e 22 25 236
e 23 24 19
e 23 31 277
e 23 29 94
e 23 28 117
e 23 27 118
e 23 26 203
e 24 25 150
e 24 30 165
e 25 29 227
e 25 31 166
e 25 26 278
e 25 27 23
e 25 28 248
e 26 30 303
e 27 30 57
e 28 30 37
e 29 30 217
e 30 31 231
