t 64 855
v 0 40 19
v 1 42 19
v 2 2 45
v 3 35 19
v 4 75 19
v 5 3 45
v 6 2 45
v 7 61 19
v 8 2 45
v 9 72 19
v 10 26 19
v 11 65 19
v 12 12 19
v 13 0 45
v 14 3 45
v 15 69 19
v 16 0 45
v 17 36 19
v 18 78 19
v 19 97 19
v 20 1 45
v 21 16 19
v 22 5 19
v 23 2 45
v 24 50 19
v 25 0 45
v 26 1 45
v 27 58 19
v 28 69 19
v 29 86 19
v 30 0 45
v 31 95 19
v 32 87 19
v 33 62 19
v 34 48 19
v 35 63 19
v 36 2 45
v 37 90 19
v 38 13 19
v 39 36 19
v 40 2 45
v 41 7 19
v 42 31 19
v 43 0 45
v 44 66 19
v 45 47 19
v 46 13 19
v 47 3 19
v 48 95 19
v 49 95 19
v 50 3 45
v 51 70 19
v 52 38 19
v 53 33 19
v 54 11 19
v 55 1 45
v 56 88 19
v 57 1 45
v 58 5 19
v 59 56 19
v 60 0 45
v 61 37 19
v 62 30 19
v 63 8 19
e 0 8 127
e 0 57 229
e 0 55 292
e 0 13 101
e 0 36 148
e 0 50 109
e 0 26 160
e 0 5 300
e 0 16 5
e 0 40 26
e 0 43 136
e 0 23 27
e 0 20 164
e 0 14 157
e 0 60 240
e 0 6 272
e 0 30 248
e 0 25 140
e 0 2 26
e 1 8 165
e 1 36 135
e 1 57 154
e 1 5 74
e 1 6 173
e 1 16 107
e 1 23 97
e 1 40 180
e 1 20 201
e 1 43 136
e 1 25 176
e 1 50 120
e 1 55 42
e 1 26 301
e 1 13 232
e 1 30 34
e 1 14 16
e 1 2 286
e 1 60 288
e 2 19 117
e 2 46 176
e 2 61 193
e 2 12 299
e 2 35 145
e 2 18 164
e 2 52 35
e 2 49 64
e 2 32 61
e 2 42 219
e 2 24 298
e 2 51 253
e 2 39 100
e 2 44 252
e 2 3 87
e 2 11 210
e 2 48 266
e 2 53 171
e 2 31 278
e 2 37 55
e 2 28 290
e 2 27 99
e 2 59 176
e 2 47 97
e 2 22 296
e 2 45 253
e 2 29 235
e 2 56 39
e 2 38 16
e 2 17 233
e 2 15 181
e 2 21 227
e 2 63 0
e 2 34 234
e 2 4 118
e 2 41 292
e 2 33 72
e 2 58 82
e 2 7 90
e 2 10 248
e 2 62 291
e 2 9 150
e 2 54 15
e 3 8 125
e 3 20 85
e 3 23 27
e 3 25 10
e 3 14 169
e 3 40 213
e 3 5 43
e 3 57 270
e 3 26 72
e 3 50 8
e 3 13 305
e 3 6 171
e 3 30 108
e 3 36 181
e 3 55 293
e 3 60 8
e 3 43 79
e 3 16 136
e 4 8 268
e 4 6 105
e 4 16 283
e 4 30 33
e 4 43 77
e 4 26 148
e 4 40 1
e 4 25 183
e 4 50 234
e 4 5 120
e 4 13 227
e 4 20 214
e 4 23 121
e 4 55 3
e 4 57 115
e 4 36 202
e 4 14 188
e 4 60 74
e 5 59 225
e 5 46 216
e 5 32 101
e 5 56 294
e 5 53 226
e 5 7 289
e 5 52 90
e 5 42 34
e 5 29 203
e 5 17 295
e 5 37 43
e 5 47 82
e 5 27 187
e 5 31 21
e 5 62 126
e 5 44 14
e 5 9 128
e 5 38 166
e 5 24 208
e 5 18 279
e 5 10 208
e 5 19 177
e 5 12 80
e 5 34 288
e 5 15 228
e 5 33 153
e 5 49 213
e 5 41 95
e 5 48 202
e 5 35 10
e 5 51 298
e 5 22 30
e 5 54 71
e 5 28 63
e 5 61 30
e 5 21 233
e 5 45 146
e 5 58 112
e 5 11 84
e 5 39 263
e 5 63 59
e 6 37 178
e 6 17 122
e 6 35 281
e 6 42 97
e 6 47 214
e 6 19 147
e 6 9 135
e 6 31 286
e 6 51 185
e 6 48 142
e 6 27 66
e 6 10 122
e 6 52 32
e 6 34 18
e 6 28 178
e 6 15 77
e 6 29 143
e 6 41 91
e 6 62 218
e 6 24 207
e 6 56 179
e 6 22 244
e 6 32 61
e 6 38 193
e 6 11 261
e 6 46 305
e 6 7 197
e 6 59 304
e 6 33 169
e 6 12 288
e 6 45 240
e 6 61 198
e 6 21 91
e 6 39 7
e 6 53 4
e 6 58 168
e 6 44 191
e 6 63 289
e 6 54 35
e 6 49 307
e 6 18 173
e 7 8 131
e 7 14 90
e 7 43 298
e 7 20 268
e 7 30 226
e 7 36 0
e 7 23 258
e 7 40 127
e 7 13 121
e 7 55 150
e 7 26 89
e 7 57 120
e 7 50 148
e 7 60 207
e 7 25 205
e 7 16 307
e 8 63 237
e 8 27 154
e 8 24 143
e 8 39 203
e 8 51 111
e 8 58 227
e 8 17 9
e 8 21 306
e 8 41 124
