t 24 95
v 0 0 5
v 1 3 5
v 2 35 19
v 3 3 5
v 4 3 5
v 5 2 5
v 6 1 5
v 7 1 5
v 8 2 5
v 9 79 19
v 10 0 5
v 11 0 5
v 12 92 19
v 13 3 5
v 14 2 5
v 15 3 5
v 16 49 19
v 17 3 5
v 18 0 5
v 19 53 19
v 20 3 5
v 21 1 5
v 22 1 5
v 23 3 5
e 0 9 248
e 0 19 68
e 0 12 294
e 0 16 238
e 0 2 94
e 1 16 35
e 1 12 66
e 1 9 269
e 1 2 225
e 1 19 265
e 2 6 215
e 2 20 161
e 2 5 116
e 2 17 198
e 2 11 167
e 2 18 49
e 2 7 183
e 2 15 18
e 2 4 242
e 2 22 77
e 2 13 202
e 2 21 278
e 2 14 142
e 2 8 97
e 2 10 136
e 2 3 131
e 2 23 89
e 3 19 134
e 3 9 186
e 3 16 95
e 3 12 50
e 4 9 29
e 4 19 4
e 4 12 100
e 4 16 238
e 5 9 174
e 5 12 260
e 5 19 276
e 5 16 154
e 6 16 77
e 6 9 105
e 6 19 65
e 6 12 262
e 7 9 292
e 7 12 285
e 7 19 33
e 7 16 299
e 8 16 87
e 8 19 173
e 8 9 36
e 8 12 24
e 9 20 260
e 9 13 92
e 9 17 194
e 9 10 148
e 9 18 276
e 9 14 263
e 9 11 266
e 9 15 149
e 9 22 131
e 9 23 157
e 9 21 255
e 10 16 20
e 10 19 102
e 10 12 92
e 11 19 221
e 11 12 233
e 11 16 201
e 12 17 147
e 12 14 92
e 12 21 233
e 12 18 232
e 12 15 171
e 12 23 85
e 12 13 121
e 12 22 301
e 12 20 187
e 13 16 22
e 13 19 177
e 14 16 213
e 14 19 2
e 15 19 116
e 15 16 198
e 16 22 94
e 16 18 206
e 16 21 291
e 16 23 141
e 16 20 33
e 16 17 252
e 17 19 257
e 18 19 253
e 19 20 174
e 19 23 132
e 19 21 231
e 19 22 136
