t 32 247
v 0 0 13
v 1 3 13
v 2 98 19
v 3 1 13
v 4 86 19
v 5 2 13
v 6 35 19
v 7 0 13
v 8 36 19
v 9 1 13
v 10 2 13
v 11 12 19
v 12 0 13
v 13 1 13
v 14 97 19
v 15 2 13
v 16 3 13
v 17 1 13
v 18 1 13
v 19 17 19
v 20 12 19
v 21 38 19
v 22 93 19
v 23 2 13
v 24 79 19
v 25 1 13
v 26 71 19
v 27 2 13
v 28 0 13
v 29 3 13
v 30 1 13
v 31 12 19
e 0 2 110
e 0 8 39
e 0 14 306
e 0 26 164
e 0 11 254
e 0 4 2
e 0 31 30
e 0 21 220
e 0 20 58
e 0 22 76
e 0 6 44
e 0 19 103
e 0 24 43
e 1 26 28
e 1 14 39
e 1 22 51
e 1 31 297
e 1 6 230
e 1 20 105
e 1 24 19
e 1 21 293
e 1 4 149
e 1 2 16
e 1 19 101
e 1 11 235
e 1 8 83
e 2 30 100
e 2 17 177
e 2 13 217
e 2 18 15
e 2 3 258
e 2 7 101
e 2 15 120
e 2 9 26
e 2 28 116
e 2 16 6
e 2 29 261
e 2 23 74
e 2 27 62
e 2 25 70
e 2 12 263
e 2 5 211
e 2 10 278
e 3 22 170
e 3 26 42
e 3 6 49
e 3 21 89
e 3 4 145
e 3 20 254
e 3 14 258
e 3 24 154
e 3 31 80
e 3 19 181
e 3 8 143
e 3 11 137
e 4 30 68
e 4 17 64
e 4 10 76
e 4 18 140
e 4 7 61
e 4 5 220
e 4 12 41
e 4 27 174
e 4 9 169
e 4 25 67
e 4 16 43
e 4 13 277
e 4 15 93
e 4 23 195
e 4 28 21
e 4 29 26
e 5 21 82
e 5 6 274
e 5 8 298
e 5 24 222
e 5 20 274
e 5 11 3
e 5 14 87
e 5 22 270
e 5 31 17
e 5 26 304
e 5 19 43
e 6 30 2
e 6 29 70
e 6 16 155
e 6 13 194
e 6 18 227
e 6 15 200
e 6 12 237
e 6 25 265
e 6 10 8
e 6 28 230
e 6 27 21
e 6 17 156
e 6 9 212
e 6 7 225
e 6 23 299
e 7 11 104
e 7 22 58
e 7 14 85
e 7 20 201
e 7 8 272
e 7 26 254
e 7 21 40
e 7 31 1
e 7 24 71
e 7 19 192
e 8 30 216
e 8 29 137
e 8 17 279
e 8 23 50
e 8 15 209
e 8 13 113
e 8 18 223
e 8 9 274
e 8 25 150
e 8 10 164
e 8 12 180
e 8 16 40
e 8 28 88
e 8 27 266
e 9 24 85
e 9 14 37
e 9 20 147
e 9 22 217
e 9 31 226
e 9 11 172
e 9 26 269
e 9 19 102
e 9 21 100
e 10 11 248
e 10 26 119
e 10 21 277
e 10 31 178
e 10 14 296
e 10 22 80
e 10 19 37
e 10 24 263
e 10 20 182
e 11 30 160
e 11 18 204
e 11 17 53
e 11 13 110
e 11 15 238
e 11 28 305
e 11 27 77
e 11 23 11
e 11 25 140
e 11 12 38
e 11 16 307
e 11 29 5
e 12 19 212
e 12 31 175
e 12 24 145
e 12 21 76
e 12 22 3
e 12 20 301
e 12 26 150
e 12 14 282
e 13 24 280
e 13 31 220
e 13 22 17
e 13 19 8
e 13 26 133
e 13 20 46
e 13 21 291
e 13 14 163
e 14 30 277
e 14 16 187
e 14 15 281
e 14 18 75
e 14 27 267
e 14 17 26
e 14 25 196
e 14 23 254
e 14 29 39
e 14 28 179
e 15 26 142
e 15 24 164
e 15 20 242
e 15 21 294
e 15 19 237
e 15 31 72
e 15 22 248
e 16 22 248
e 16 26 115
e 16 21 103
e 16 20 38
e 16 31 25
e 16 19 223
e 16 24 116
e 17 26 235
e 17 20 109
e 17 19 125
e 17 22 118
e 17 31 37
e 17 21 114
e 17 24 283
e 18 31 184
e 18 26 35
e 18 20 136
e 18 22 196
e 18 24 47
e 18 21 110
e 18 19 267
e 19 30 3
e 19 28 1
e 19 23 105
e 19 25 54
e 19 29 151
e 19 27 4
e 20 30 19
e 20 29 278
e 20 25 38
e 20 28 12
e 20 23 289
e 20 27 29
e 21 30 274
e 21 23 117
e 21 27 54
e 21 25 137
e 21 28 221
e 21 29 53
e 22 30 25
e 22 25 229
e 22 27 130
e 22 29 298
e 22 28 158
e 22 23 246
e 23 26 39
e 23 31 179
e 23 24 97
e 24 30 62
e 24 29 253
e 24 25 52
e 24 28 230
e 24 27 228
e 25 26 45
e 25 31 4
e 26 30 20
e 26 27 17
e 26 28 101
e 26 29 47
e 27 31 154
e 28 31 212
e 29 31 55
e 30 31 9
