t 24 95
v 0 2 5
v 1 0 5
v 2 11 19
v 3 1 5
v 4 0 5
v 5 1 5
v 6 2 5
v 7 0 5
v 8 3 5
v 9 2 5
v 10 0 5
v 11 28 19
v 12 1 5
v 13 2 5
v 14 2 5
v 15 99 19
v 16 2 5
v 17 2 5
v 18 3 5
v 19 0 5
v 20 60 19
v 21 0 5
v 22 3 5
v 23 58 19
e 0 20 1
e 0 23 271
e 0 2 170
e 0 15 157
e 0 11 103
e 1 2 41
e 1 15 272
e 1 23 71
e 1 11 65
e 1 20 265
e 2 9 227
e 2 7 159
e 2 10 167
e 2 8 282
e 2 12 197
e 2 3 225
e 2 14 146
e 2 13 49
e 2 4 113
e 2 22 174
e 2 18 282
e 2 6 105
e 2 19 305
e 2 16 267
e 2 5 261
e 2 21 99
e 2 17 208
e 3 15 123
e 3 11 52
e 3 20 291
e 3 23 173
e 4 15 70
e 4 23 78
e 4 20 294
e 4 11 155
e 5 20 182
e 5 11 150
e 5 23 250
e 5 15 210
e 6 23 161
e 6 15 30
e 6 20 290
e 6 11 99
e 7 15 105
e 7 11 36
e 7 20 187
e 7 23 285
e 8 20 153
e 8 15 37
e 8 11 115
e 8 23 109
e 9 20 43
e 9 11 16
e 9 23 76
e 9 15 67
e 10 20 222
e 10 15 229
e 10 23 3
e 10 11 251
e 11 19 304
e 11 12 147
e 11 14 261
e 11 18 262
e 11 22 44
e 11 13 186
e 11 21 28
e 11 16 30
e 11 17 57
e 12 15 10
e 12 20 195
e 12 23 122
e 13 23 163
e 13 20 247
e 13 15 160
e 14 23 204
e 14 15 291
e 14 20 105
e 15 18 268
e 15 19 282
e 15 21 301
e 15 22 192
e 15 17 169
e 15 16 177
e 16 23 268
e 16 20 209
e 17 23 68
e 17 20 267
e 18 20 279
e 18 23 137
e 19 20 282
e 19 23 69
e 20 22 78
e 20 21 164
e 21 23 303
e 22 23 65
