t 32 247
v 0 61 19
v 1 2 13
v 2 28 19
v 3 0 13
v 4 0 13
v 5 2 19
v 6 3 13
v 7 3 13
v 8 0 13
v 9 0 13
v 10 8 19
v 11 16 19
v 12 3 13
v 13 3 13
v 14 41 19
v 15 0 13
v 16 26 19
v 17 1 13
v 18 29 19
v 19 34 19
v 20 3 13
v 21 1 13
v 22 16 19
v 23 1 13
v 24 2 13
v 25 96 19
v 26 3 13
v 27 29 19
v 28 1 13
v 29 1 13
v 30 83 19
v 31 2 13
e 0 24 51
e 0 4 108
e 0 9 101
e 0 21 263
e 0 20 238
e 0 31 173
e 0 13 127
e 0 12 105
e 0 28 234
e 0 15 279
e 0 26 216
e 0 1 292
e 0 8 97
e 0 17 44
e 0 7 266
e 0 3 262
e 0 23 11
e 0 6 47
e 0 29 139
e 1 14 260
e 1 27 303
e 1 11 59
e 1 10 65
e 1 30 71
e 1 22 159
e 1 16 217
e 1 5 130
e 1 25 230
e 1 18 85
e 1 2 280
e 1 19 295
e 2 24 301
e 2 20 38
e 2 31 232
e 2 17 118
e 2 4 127
e 2 8 39
e 2 7 63
e 2 26 272
e 2 15 118
e 2 12 90
e 2 13 54
e 2 28 270
e 2 23 195
e 2 21 218
e 2 9 157
e 2 3 129
e 2 29 281
e 2 6 77
e 3 10 217
e 3 11 101
e 3 19 238
e 3 16 287
e 3 27 55
e 3 14 43
e 3 25 294
e 3 22 43
e 3 5 70
e 3 30 91
e 3 18 132
e 4 5 64
e 4 25 177
e 4 18 70
e 4 10 47
e 4 22 11
e 4 19 288
e 4 14 114
e 4 27 65
e 4 30 208
e 4 11 60
e 4 16 224
e 5 24 46
e 5 17 60
e 5 29 11
e 5 21 235
e 5 15 208
e 5 26 55
e 5 31 43
e 5 9 48
e 5 6 230
e 5 7 256
e 5 28 20
e 5 20 1
e 5 12 73
e 5 13 78
e 5 8 181
e 5 23 113
e 6 10 101
e 6 16 254
e 6 14 253
e 6 27 177
e 6 22 20
e 6 18 171
e 6 11 123
e 6 19 215
e 6 30 150
e 6 25 42
e 7 10 128
e 7 19 59
e 7 18 9
e 7 14 208
e 7 30 241
e 7 11 103
e 7 25 261
e 7 16 81
e 7 27 191
e 7 22 17
e 8 14 301
e 8 27 251
e 8 18 143
e 8 16 214
e 8 30 226
e 8 10 12
e 8 25 227
e 8 19 130
e 8 11 276
e 8 22 11
e 9 30 225
e 9 10 196
e 9 16 148
e 9 18 259
e 9 11 12
e 9 22 16
e 9 27 3
e 9 19 72
e 9 25 121
e 9 14 0
e 10 24 185
e 10 23 265
e 10 20 73
e 10 31 76
e 10 17 207
e 10 15 63
e 10 29 76
e 10 21 96
e 10 13 183
e 10 26 30
e 10 12 193
e 10 28 119
e 11 24 216
e 11 12 27
e 11 29 277
e 11 28 191
e 11 31 262
e 11 26 8
e 11 17 26
e 11 13 186
e 11 21 223
e 11 20 300
e 11 15 224
e 11 23 222
e 12 14 172
e 12 19 271
e 12 30 242
e 12 18 58
e 12 27 143
e 12 16 19
e 12 25 121
e 12 22 109
e 13 14 287
e 13 27 55
e 13 22 99
e 13 25 205
e 13 30 236
e 13 18 296
e 13 16 19
e 13 19 122
e 14 24 121
e 14 20 212
e 14 15 77
e 14 29 131
e 14 23 0
e 14 21 136
e 14 28 89
e 14 17 304
e 14 26 192
e 14 31 300
e 15 22 203
e 15 27 192
e 15 16 283
e 15 30 215
e 15 19 222
e 15 25 89
e 15 18 291
e 16 24 252
e 16 23 239
e 16 26 108
e 16 20 158
e 16 21 203
e 16 29 118
e 16 31 251
e 16 17 18
e 16 28 59
e 17 22 3
e 17 30 212
e 17 19 58
e 17 25 269
e 17 18 186
e 17 27 292
e 18 24 265
e 18 21 21
e 18 20 146
e 18 23 64
e 18 26 265
e 18 28 189
e 18 31 231
e 18 29 110
e 19 24 133
e 19 23 241
e 19 21 284
e 19 26 87
e 19 28 247
e 19 29 43
e 19 31 34
e 19 20 74
e 20 27 145
e 20 25 191
e 20 30 9
e 20 22 257
e 21 22 140
e 21 25 110
e 21 27 103
e 21 30 235
e 22 24 27
e 22 28 91
e 22 29 258
e 22 26 25
e 22 31 298
e 22 23 55
e 23 25 9
e 23 30 291
e 23 27 302
e 24 27 101
e 24 30 131
e 24 25 256
e 25 31 237
e 25 26 301
e 25 29 64
e 25 28 190
e 26 30 38
e 26 27 72
e 27 29 64
e 27 31 79
e 27 28 99
e 28 30 83
e 29 30 247
e 30 31 136
