t 24 95
v 0 0 5
v 1 1 5
v 2 2 5
v 3 1 5
v 4 2 5
v 5 1 5
v 6 0 5
v 7 80 19
v 8 0 5
v 9 0 5
v 10 0 5
v 11 0 5
v 12 65 19
v 13 3 5
v 14 1 5
v 15 42 19
v 16 1 5
v 17 2 5
v 18 11 19
v 19 2 5
v 20 3 5
v 21 74 19
v 22 2 5
v 23 2 5
e 0 12 160
e 0 21 78
e 0 18 120
e 0 7 235
e 0 15 6
e 1 7 29
e 1 21 171
e 1 12 271
e 1 15 250
e 1 18 143
e 2 7 287
e 2 21 130
e 2 15 157
e 2 18 20
e 2 12 72
e 3 21 191
e 3 18 189
e 3 12 198
e 3 15 225
e 3 7 104
e 4 7 219
e 4 15 261
e 4 12 229
e 4 21 244
e 4 18 230
e 5 12 113
e 5 18 274
e 5 21 71
e 5 15 135
e 5 7 139
e 6 21 273
e 6 7 95
e 6 15 72
e 6 12 142
e 6 18 120
e 7 8 140
e 7 19 149
e 7 22 117
e 7 13 107
e 7 17 196
e 7 16 217
e 7 20 272
e 7 11 140
e 7 10 154
e 7 23 206
e 7 14 57
e 7 9 180
e 8 12 243
e 8 18 191
e 8 15 252
e 8 21 68
e 9 15 170
e 9 18 208
e 9 12 27
e 9 21 63
e 10 15 287
e 10 21 286
e 10 12 34
e 10 18 130
e 11 15 213
e 11 21 286
e 11 12 196
e 11 18 285
e 12 14 87
e 12 23 179
e 12 16 264
e 12 13 166
e 12 22 129
e 12 17 108
e 12 20 157
e 12 19 271
e 13 15 80
e 13 18 50
e 13 21 301
e 14 21 165
e 14 15 137
e 14 18 220
e 15 19 197
e 15 17 301
e 15 23 133
e 15 16 299
e 15 22 100
e 15 20 299
e 16 21 290
e 16 18 27
e 17 18 285
e 17 21 110
e 18 22 33
e 18 23 199
e 18 19 260
e 18 20 299
e 19 21 58
e 20 21 112
e 21 23 275
e 21 22 218
