t 32 247
v 0 0 13
v 1 2 13
v 2 3 13
v 3 1 13
v 4 25 19
v 5 2 13
v 6 11 19
v 7 1 13
v 8 33 19
v 9 7 19
v 10 2 13
v 11 3 13
v 12 73 19
v 13 58 19
v 14 53 19
v 15 2 13
v 16 95 19
v 17 6 19
v 18 3 13
v 19 1 13
v 20 3 13
v 21 85 19
v 22 84 19
v 23 2 13
v 24 1 13
v 25 3 13
v 26 3 13
v 27 3 13
v 28 35 19
v 29 3 13
v 30 82 19
v 31 1 13
e 0 21 8
e 0 4 175
e 0 16 200
e 0 6 178
e 0 13 60
e 0 14 226
e 0 8 17
e 0 22 97
e 0 28 117
e 0 9 266
e 0 12 179
e 0 17 254
e 0 30 272
e 1 30 70
e 1 17 151
e 1 12 224
e 1 16 248
e 1 14 107
e 1 22 165
e 1 6 292
e 1 21 91
e 1 28 157
e 1 9 6
e 1 4 112
e 1 8 23
e 1 13 144
e 2 17 39
e 2 6 194
e 2 9 246
e 2 30 171
e 2 16 162
e 2 21 55
e 2 12 177
e 2 22 288
e 2 8 289
e 2 14 119
e 2 28 168
e 2 4 258
e 2 13 256
e 3 6 210
e 3 12 108
e 3 30 1
e 3 17 41
e 3 13 297
e 3 9 24
e 3 22 25
e 3 28 182
e 3 21 294
e 3 8 270
e 3 14 248
e 3 4 195
e 3 16 183
e 4 29 119
e 4 23 169
e 4 26 7
e 4 25 107
e 4 11 195
e 4 15 157
e 4 27 268
e 4 24 275
e 4 31 95
e 4 20 77
e 4 10 141
e 4 18 50
e 4 7 94
e 4 19 167
e 4 5 65
e 5 16 293
e 5 30 11
e 5 17 228
e 5 6 25
e 5 14 281
e 5 8 244
e 5 28 141
e 5 9 13
e 5 13 16
e 5 21 231
e 5 12 141
e 5 22 231
e 6 29 102
e 6 26 41
e 6 31 254
e 6 19 57
e 6 18 178
e 6 20 34
e 6 23 254
e 6 24 175
e 6 15 297
e 6 25 230
e 6 10 159
e 6 7 87
e 6 11 45
e 6 27 253
e 7 28 64
e 7 17 195
e 7 16 65
e 7 22 286
e 7 30 76
e 7 14 266
e 7 8 163
e 7 21 273
e 7 13 72
e 7 9 11
e 7 12 269
e 8 29 137
e 8 18 136
e 8 20 203
e 8 10 189
e 8 25 114
e 8 24 8
e 8 31 214
e 8 19 305
e 8 27 126
e 8 11 116
e 8 15 153
e 8 23 82
e 8 26 110
e 9 29 213
e 9 20 161
e 9 31 199
e 9 19 27
e 9 15 186
e 9 24 83
e 9 27 227
e 9 23 95
e 9 18 67
e 9 10 244
e 9 11 104
e 9 25 80
e 9 26 281
e 10 12 50
e 10 13 145
e 10 21 63
e 10 17 287
e 10 22 287
e 10 16 227
e 10 30 180
e 10 14 22
e 10 28 130
e 11 17 266
e 11 14 211
e 11 13 174
e 11 16 176
e 11 30 176
e 11 22 76
e 11 28 158
e 11 21 35
e 11 12 183
e 12 29 187
e 12 19 150
e 12 23 284
e 12 24 194
e 12 15 126
e 12 20 224
e 12 31 224
e 12 18 151
e 12 26 20
e 12 25 120
e 12 27 140
e 13 29 82
e 13 23 51
e 13 15 32
e 13 25 59
e 13 27 237
e 13 26 174
e 13 20 183
e 13 18 176
e 13 31 241
e 13 24 95
e 13 19 63
e 14 29 42
e 14 31 32
e 14 18 234
e 14 15 25
e 14 25 221
e 14 27 125
e 14 20 168
e 14 23 3
e 14 19 274
e 14 26 266
e 14 24 219
e 15 16 35
e 15 17 300
e 15 22 121
e 15 30 68
e 15 28 226
e 15 21 237
e 16 29 277
e 16 20 94
e 16 23 57
e 16 18 181
e 16 31 176
e 16 19 127
e 16 25 261
e 16 27 6
e 16 26 286
e 16 24 270
e 17 29 246
e 17 23 272
e 17 19 292
e 17 26 257
e 17 18 153
e 17 25 213
e 17 24 9
e 17 31 93
e 17 20 31
e 17 27 76
e 18 28 247
e 18 22 90
e 18 21 95
e 18 30 116
e 19 28 129
e 19 22 205
e 19 21 45
e 19 30 44
e 20 30 300
e 20 22 23
e 20 28 293
e 20 21 149
e 21 29 29
e 21 24 180
e 21 23 232
e 21 26 187
e 21 27 190
e 21 31 110
e 21 25 274
e 22 29 223
e 22 25 123
e 22 26 237
e 22 31 295
e 22 23 280
e 22 24 232
e 22 27 230
e 23 30 156
e 23 28 171
e 24 28 174
e 24 30 84
e 25 30 196
e 25 28 31
e 26 28 147
e 26 30 247
e 27 30 301
e 27 28 259
e 28 29 81
e 28 31 173
e 29 30 166
e 30 31 253
