t 64 855
v 0 2 45
v 1 43 19
v 2 70 19
v 3 1 45
v 4 92 19
v 5 93 19
v 6 16 19
v 7 0 45
v 8 14 19
v 9 84 19
v 10 26 19
v 11 26 19
v 12 84 19
v 13 67 19
v 14 82 19
v 15 3 45
v 16 97 19
v 17 3 45
v 18 40 19
v 19 18 19
v 20 72 19
v 21 0 45
v 22 63 19
v 23 37 19
v 24 9 19
v 25 3 45
v 26 86 19
v 27 28 19
v 28 93 19
v 29 71 19
v 30 2 45
v 31 37 19
v 32 2 45
v 33 94 19
v 34 36 19
v 35 1 45
v 36 59 19
v 37 3 45
v 38 37 19
v 39 34 19
v 40 84 19
v 41 0 45
v 42 94 19
v 43 0 45
v 44 6 19
v 45 69 19
v 46 1 19
v 47 1 45
v 48 52 19
v 49 29 19
v 50 1 45
v 51 90 19
v 52 55 19
v 53 33 19
v 54 3 45
v 55 5 19
v 56 43 19
v 57 3 45
v 58 84 19
v 59 0 45
v 60 51 19
v 61 42 19
v 62 17 19
v 63 1 45
e 0 18 204
e 0 61 56
e 0 39 224
e 0 13 14
e 0 48 207
e 0 51 220
e 0 10 137
e 0 56 56
e 0 40 112
e 0 29 148
e 0 49 225
e 0 55 96
e 0 8 27
e 0 1 41
e 0 52 1
e 0 19 17
e 0 33 231
e 0 24 93
e 0 2 194
e 0 14 194
e 0 62 307
e 0 45 203
e 0 38 163
e 0 36 97
e 0 11 271
e 0 22 15
e 0 20 136
e 0 44 36
e 0 28 32
e 0 34 69
e 0 23 277
e 0 12 217
e 0 58 83
e 0 42 65
e 0 9 251
e 0 46 128
e 0 27 160
e 0 16 26
e 0 5 20
e 0 60 34
e 0 31 115
e 0 26 222
e 0 53 276
e 0 4 210
e 0 6 157
e 1 41 37
e 1 30 38
e 1 7 273
e 1 21 157
e 1 25 139
e 1 3 121
e 1 50 81
e 1 35 304
e 1 32 290
e 1 37 12
e 1 63 131
e 1 17 223
e 1 57 285
e 1 15 277
e 1 47 12
e 1 43 151
e 1 59 210
e 1 54 184
e 2 41 156
e 2 37 239
e 2 32 289
e 2 30 300
e 2 63 76
e 2 59 98
e 2 43 164
e 2 3 113
e 2 25 35
e 2 7 71
e 2 57 62
e 2 35 141
e 2 15 252
e 2 54 58
e 2 17 236
e 2 50 48
e 2 47 228
e 2 21 173
e 3 61 20
e 3 31 55
e 3 16 13
e 3 56 177
e 3 4 83
e 3 36 235
e 3 33 303
e 3 51 281
e 3 45 84
e 3 5 258
e 3 26 7
e 3 46 71
e 3 60 50
e 3 18 39
e 3 22 254
e 3 53 113
e 3 11 29
e 3 55 150
e 3 29 205
e 3 42 191
e 3 48 154
e 3 62 133
e 3 10 79
e 3 40 251
e 3 8 203
e 3 13 111
e 3 44 141
e 3 34 78
e 3 39 305
e 3 24 51
e 3 19 139
e 3 58 160
e 3 9 135
e 3 23 89
e 3 27 215
e 3 12 66
e 3 38 272
e 3 49 19
e 3 14 108
e 3 52 265
e 3 6 306
e 3 20 29
e 3 28 263
e 4 41 75
e 4 21 110
e 4 50 17
e 4 35 4
e 4 59 121
e 4 57 106
e 4 37 276
e 4 43 65
e 4 7 112
e 4 30 144
e 4 17 280
e 4 15 128
e 4 63 180
e 4 47 177
e 4 25 123
e 4 54 19
e 4 32 241
e 5 41 49
e 5 25 285
e 5 57 250
e 5 15 76
e 5 43 161
e 5 17 133
e 5 50 306
e 5 59 290
e 5 7 148
e 5 30 245
e 5 35 165
e 5 54 118
e 5 21 227
e 5 32 81
e 5 63 226
e 5 37 16
e 5 47 239
e 6 41 245
e 6 59 154
e 6 57 11
e 6 7 248
e 6 25 46
e 6 43 11
e 6 15 151
e 6 54 42
e 6 21 41
e 6 30 82
e 6 32 202
e 6 63 188
e 6 50 67
e 6 47 301
e 6 17 111
e 6 35 281
e 6 37 134
e 7 26 178
e 7 58 70
e 7 53 191
e 7 23 213
e 7 60 174
e 7 16 179
e 7 62 121
e 7 33 36
e 7 61 257
e 7 46 110
e 7 12 164
e 7 49 265
e 7 29 140
e 7 24 211
e 7 13 188
e 7 40 280
e 7 44 28
e 7 34 180
e 7 48 278
e 7 39 201
e 7 51 21
e 7 28 264
e 7 10 140
e 7 18 34
e 7 56 139
e 7 11 7
e 7 20 204
e 7 36 165
e 7 14 299
e 7 52 300
e 7 8 35
e 7 22 192
e 7 31 150
e 7 42 124
e 7 38 75
e 7 9 207
e 7 19 69
e 7 55 251
e 7 27 155
e 7 45 171
e 8 41 103
e 8 25 270
e 8 30 32
e 8 43 191
e 8 57 36
e 8 59 249
e 8 17 174
e 8 63 222
e 8 47 215
e 8 35 161
e 8 37 15
e 8 21 170
e 8 32 245
e 8 54 62
e 8 15 131
e 8 50 181
e 9 41 133
e 9 32 77
e 9 35 131
e 9 54 301
e 9 17 242
e 9 59 16
e 9 37 179
e 9 43 126
e 9 50 10
e 9 15 94
e 9 30 190
e 9 63 199
e 9 57 132
e 9 21 249
e 9 25 155
e 9 47 110
e 10 41 99
e 10 35 116
e 10 25 237
e 10 43 258
e 10 30 81
e 10 21 69
e 10 32 242
e 10 50 2
e 10 37 307
e 10 17 141
e 10 54 277
e 10 47 101
e 10 15 146
e 10 57 266
e 10 59 116
e 10 63 35
e 11 41 120
e 11 54 104
e 11 35 71
e 11 25 171
e 11 21 110
e 11 32 183
e 11 17 46
e 11 43 203
e 11 47 184
e 11 50 78
e 11 15 231
e 11 30 174
e 11 59 36
e 11 63 112
e 11 57 76
e 11 37 67
e 12 41 267
e 12 59 105
e 12 54 38
e 12 17 8
e 12 30 16
e 12 35 135
e 12 47 284
e 12 15 300
e 12 32 82
e 12 57 103
e 12 21 100
e 12 43 0
e 12 37 25
e 12 25 61
e 12 63 157
e 12 50 20
e 13 41 6
e 13 57 58
e 13 43 51
e 13 37 44
e 13 54 270
e 13 63 113
e 13 35 253
e 13 17 179
e 13 32 277
e 13 15 213
e 13 50 105
e 13 59 57
e 13 47 188
e 13 25 124
e 13 21 1
e 13 30 160
e 14 41 211
e 14 30 301
e 14 15 234
e 14 54 266
e 14 17 253
e 14 32 124
e 14 59 52
e 14 43 294
e 14 47 9
e 14 21 96
e 14 50 277
e 14 25 117
e 14 57 270
e 14 37 234
e 14 63 5
e 14 35 97
e 15 20 51
e 15 44 65
e 15 51 209
e 15 34 124
e 15 42 292
e 15 16 219
e 15 31 161
e 15 18 243
e 15 60 275
e 15 38 198
e 15 26 186
e 15 62 62
e 15 55 152
e 15 22 54
e 15 49 134
e 15 39 17
e 15 48 224
e 15 29 42
e 15 36 269
e 15 46 21
e 15 52 6
e 15 33 158
e 15 61 282
e 15 53 121
e 15 19 159
e 15 23 110
e 15 27 255
e 15 40 290
e 15 58 49
e 15 28 234
e 15 56 35
e 15 45 73
e 15 24 157
e 16 41 241
e 16 59 119
e 16 54 178
e 16 37 247
e 16 35 73
e 16 47 191
e 16 17 258
e 16 50 295
e 16 32 164
e 16 57 285
e 16 63 14
e 16 30 114
e 16 21 91
e 16 25 25
e 16 43 144
e 17 18 300
e 17 42 73
e 17 49 303
e 17 55 169
e 17 20 160
e 17 52 29
e 17 46 245
e 17 31 212
e 17 62 4
e 17 22 242
e 17 24 288
e 17 60 215
e 17 23 23
e 17 44 222
e 17 19 233
e 17 36 216
e 17 27 279
e 17 39 10
e 17 53 179
e 17 48 183
e 17 26 5
e 17 58 70
e 17 45 144
e 17 61 128
e 17 33 77
e 17 28 75
e 17 34 145
e 17 29 209
e 17 40 2
e 17 51 176
e 17 56 75
e 17 38 266
e 18 41 42
e 18 63 109
e 18 21 1
e 18 32 244
e 18 47 78
e 18 25 244
e 18 37 21
e 18 57 258
e 18 35 242
e 18 59 116
e 18 54 135
e 18 30 283
e 18 50 279
e 18 43 42
e 19 41 236
e 19 21 73
e 19 32 4
e 19 57 291
e 19 54 248
e 19 37 18
e 19 30 288
e 19 47 262
e 19 63 75
e 19 43 64
e 19 25 237
e 19 50 225
e 19 59 79
e 19 35 36
e 20 41 201
e 20 25 177
e 20 35 115
e 20 21 106
e 20 63 100
e 20 54 17
e 20 43 164
e 20 59 96
e 20 47 143
e 20 57 192
e 20 37 40
e 20 50 242
e 20 32 51
e 20 30 213
e 21 40 200
e 21 60 295
e 21 62 264
e 21 29 213
e 21 24 85
e 21 28 238
e 21 33 139
e 21 53 270
e 21 44 299
e 21 26 96
e 21 49 153
e 21 48 204
e 21 55 144
e 21 34 26
e 21 46 50
e 21 52 177
e 21 23 158
e 21 22 207
e 21 56 90
e 21 51 79
e 21 42 223
e 21 27 13
