t 24 95
v 0 2 5
v 1 1 5
v 2 58 19
v 3 0 5
v 4 23 19
v 5 69 19
v 6 3 5
v 7 63 19
v 8 3 5
v 9 0 5
v 10 1 5
v 11 3 5
v 12 2 5
v 13 2 5
v 14 1 5
v 15 3 5
v 16 0 5
v 17 0 5
v 18 1 5
v 19 1 5
v 20 3 5
v 21 3 5
v 22 0 5
v 23 53 19
e 0 7 264
e 0 2 179
e 0 5 190
e 0 23 117
e 0 4 193
e 1 2 170
e 1 7 73
e 1 23 170
e 1 5 190
e 1 4 3
e 2 10 187
e 2 8 229
e 2 17 246
e 2 15 27
e 2 21 284
e 2 13 286
e 2 18 82
e 2 3 122
e 2 9 149
e 2 12 79
e 2 14 261
e 2 22 125
e 2 19 57
e 2 16 196
e 2 6 216
e 2 20 216
e 2 11 118
e 3 5 162
e 3 23 131
e 3 4 8
e 3 7 302
e 4 12 54
e 4 15 200
e 4 6 96
e 4 21 94
e 4 8 58
e 4 20 213
e 4 10 14
e 4 18 162
e 4 19 121
e 4 9 114
e 4 22 25
e 4 14 49
e 4 13 228
e 4 11 284
e 4 16 221
e 4 17 221
e 5 16 168
e 5 17 162
e 5 8 170
e 5 18 274
e 5 14 231
e 5 9 89
e 5 6 288
e 5 15 257
e 5 19 83
e 5 11 226
e 5 21 145
e 5 22 253
e 5 10 47
e 5 12 224
e 5 20 135
e 5 13 55
e 6 23 283
e 6 7 162
e 7 20 71
e 7 8 157
e 7 13 236
e 7 9 282
e 7 22 29
e 7 14 255
e 7 21 2
e 7 16 304
e 7 18 69
e 7 11 78
e 7 12 213
e 7 15 37
e 7 19 103
e 7 17 5
e 7 10 132
e 8 23 288
e 9 23 45
e 10 23 106
e 11 23 7
e 12 23 123
e 13 23 13
e 14 23 154
e 15 23 80
e 16 23 154
e 17 23 167
e 18 23 21
e 19 23 107
e 20 23 76
e 21 23 231
e 22 23 182
