t 64 855
v 0 0 45
v 1 26 19
v 2 24 19
v 3 2 45
v 4 59 19
v 5 14 19
v 6 43 19
v 7 19 19
v 8 3 45
v 9 88 19
v 10 17 19
v 11 45 19
v 12 1 45
v 13 94 19
v 14 15 19
v 15 20 19
v 16 2 45
v 17 30 19
v 18 2 19
v 19 7 19
v 20 1 45
v 21 4 19
v 22 16 19
v 23 2 45
v 24 61 19
v 25 33 19
v 26 3 45
v 27 15 19
v 28 14 19
v 29 2 45
v 30 6 19
v 31 70 19
v 32 41 19
v 33 3 45
v 34 6 19
v 35 1 45
v 36 97 19
v 37 98 19
v 38 53 19
v 39 3 45
v 40 58 19
v 41 78 19
v 42 2 45
v 43 1 45
v 44 20 19
v 45 86 19
v 46 71 19
v 47 61 19
v 48 11 19
v 49 3 45
v 50 91 19
v 51 0 19
v 52 23 19
v 53 3 45
v 54 30 19
v 55 41 19
v 56 3 45
v 57 52 19
v 58 71 19
v 59 3 45
v 60 42 19
v 61 52 19
v 62 3 19
v 63 1 45
e 0 6 229
e 0 34 222
e 0 22 20
e 0 7 277
e 0 62 9
e 0 18 232
e 0 41 90
e 0 28 205
e 0 15 20
e 0 5 170
e 0 36 79
e 0 57 123
e 0 2 130
e 0 51 197
e 0 50 270
e 0 48 303
e 0 31 117
e 0 1 92
e 0 38 85
e 0 46 161
e 0 14 51
e 0 24 235
e 0 13 205
e 0 45 51
e 0 60 143
e 0 61 80
e 0 58 178
e 0 52 205
e 0 44 299
e 0 54 119
e 0 30 290
e 0 21 270
e 0 47 273
e 0 37 106
e 0 32 125
e 0 9 176
e 0 11 174
e 0 40 121
e 0 10 117
e 0 27 291
e 0 25 159
e 0 19 190
e 0 4 43
e 0 55 263
e 0 17 78
e 1 63 198
e 1 8 276
e 1 16 153
e 1 23 179
e 1 43 51
e 1 29 288
e 1 26 162
e 1 59 175
e 1 56 181
e 1 3 281
e 1 12 139
e 1 53 44
e 1 33 201
e 1 35 17
e 1 49 117
e 1 39 251
e 1 42 48
e 1 20 74
e 2 63 36
e 2 23 220
e 2 49 7
e 2 26 220
e 2 53 87
e 2 3 113
e 2 8 65
e 2 42 165
e 2 56 274
e 2 39 248
e 2 35 224
e 2 20 74
e 2 43 181
e 2 29 177
e 2 59 144
e 2 33 147
e 2 16 14
e 2 12 229
e 3 22 243
e 3 62 168
e 3 34 264
e 3 11 127
e 3 47 46
e 3 19 62
e 3 27 78
e 3 50 201
e 3 7 193
e 3 10 215
e 3 31 221
e 3 52 283
e 3 24 277
e 3 51 259
e 3 58 152
e 3 54 21
e 3 15 289
e 3 48 287
e 3 45 159
e 3 9 85
e 3 61 139
e 3 4 135
e 3 6 23
e 3 40 167
e 3 60 297
e 3 44 73
e 3 28 142
e 3 13 215
e 3 25 157
e 3 38 60
e 3 37 286
e 3 32 6
e 3 21 1
e 3 18 51
e 3 55 35
e 3 14 112
e 3 41 210
e 3 30 151
e 3 17 27
e 3 57 34
e 3 46 93
e 3 36 195
e 3 5 259
e 4 63 144
e 4 53 274
e 4 29 225
e 4 39 159
e 4 26 213
e 4 33 75
e 4 43 291
e 4 35 78
e 4 20 301
e 4 42 263
e 4 23 292
e 4 49 227
e 4 59 39
e 4 12 193
e 4 8 167
e 4 16 2
e 4 56 206
e 5 63 303
e 5 42 263
e 5 26 150
e 5 56 164
e 5 43 175
e 5 33 56
e 5 8 31
e 5 23 52
e 5 53 44
e 5 49 174
e 5 39 89
e 5 12 4
e 5 16 128
e 5 59 263
e 5 35 53
e 5 29 13
e 5 20 80
e 6 29 192
e 6 63 200
e 6 53 91
e 6 35 304
e 6 26 22
e 6 43 108
e 6 8 130
e 6 42 125
e 6 49 8
e 6 56 61
e 6 59 103
e 6 20 160
e 6 23 79
e 6 33 220
e 6 12 154
e 6 16 241
e 6 39 53
e 7 63 51
e 7 8 69
e 7 20 243
e 7 12 180
e 7 35 8
e 7 42 35
e 7 29 196
e 7 43 166
e 7 16 64
e 7 26 12
e 7 49 74
e 7 33 96
e 7 39 17
e 7 59 273
e 7 53 73
e 7 56 281
e 7 23 146
e 8 22 44
e 8 27 145
e 8 11 97
e 8 62 238
e 8 57 161
e 8 18 178
e 8 55 79
e 8 61 240
e 8 58 262
e 8 13 124
e 8 34 306
e 8 50 11
e 8 60 83
e 8 30 206
e 8 45 201
e 8 44 120
e 8 28 238
e 8 46 9
e 8 48 92
e 8 41 165
e 8 38 198
e 8 24 249
e 8 54 193
e 8 47 68
e 8 9 184
e 8 15 271
e 8 32 285
e 8 10 263
e 8 31 247
e 8 36 26
e 8 14 61
e 8 52 68
e 8 51 22
e 8 37 146
e 8 17 178
e 8 25 291
e 8 21 38
e 8 19 200
e 8 40 272
e 9 63 300
e 9 29 211
e 9 35 247
e 9 26 127
e 9 12 176
e 9 39 288
e 9 59 217
e 9 42 151
e 9 16 123
e 9 33 104
e 9 23 173
e 9 43 192
e 9 53 24
e 9 20 273
e 9 56 162
e 9 49 175
e 10 63 6
e 10 16 207
e 10 20 121
e 10 23 70
e 10 26 234
e 10 59 265
e 10 29 280
e 10 53 262
e 10 43 244
e 10 56 179
e 10 33 70
e 10 42 103
e 10 49 125
e 10 35 181
e 10 12 25
e 10 39 300
e 11 63 27
e 11 35 38
e 11 59 139
e 11 39 110
e 11 12 124
e 11 56 167
e 11 33 182
e 11 20 170
e 11 53 51
e 11 16 116
e 11 29 89
e 11 43 74
e 11 49 253
e 11 23 28
e 11 26 114
e 11 42 243
e 12 28 14
e 12 57 117
e 12 25 72
e 12 52 104
e 12 60 96
e 12 30 40
e 12 45 38
e 12 32 110
e 12 54 66
e 12 50 180
e 12 61 148
e 12 17 250
e 12 24 15
e 12 37 143
e 12 41 229
e 12 55 288
e 12 31 263
e 12 62 81
e 12 13 170
e 12 34 170
e 12 48 4
e 12 36 299
e 12 18 86
e 12 44 72
e 12 22 201
e 12 40 49
e 12 58 173
e 12 38 239
e 12 21 304
e 12 46 117
e 12 14 173
e 12 27 102
e 12 47 204
e 12 19 155
e 12 15 216
e 12 51 212
e 13 63 171
e 13 16 8
