t 24 95
v 0 1 5
v 1 3 5
v 2 82 19
v 3 0 5
v 4 3 5
v 5 15 19
v 6 2 5
v 7 0 5
v 8 0 5
v 9 3 5
v 10 64 19
v 11 0 5
v 12 3 5
v 13 0 5
v 14 0 5
v 15 1 5
v 16 18 19
v 17 2 5
v 18 47 19
v 19 1 5
v 20 2 5
v 21 0 5
v 22 3 5
v 23 0 5
e 0 10 144
e 0 2 77
e 0 16 170
e 0 18 65
e 0 5 289
e 1 5 163
e 1 16 136
e 1 10 178
e 1 2 262
e 1 18 107
e 2 20 295
e 2 11 263
e 2 13 245
e 2 9 258
e 2 22 204
e 2 7 261
e 2 21 217
e 2 15 74
e 2 14 139
e 2 17 275
e 2 4 279
e 2 8 251
e 2 19 183
e 2 6 130
e 2 23 220
e 2 3 1
e 2 12 120
e 3 16 156
e 3 10 281
e 3 18 3
e 3 5 38
e 4 5 35
e 4 16 163
e 4 18 4
e 4 10 207
e 5 20 245
e 5 7 138
e 5 8 188
e 5 22 134
e 5 11 257
e 5 19 15
e 5 17 206
e 5 21 278
e 5 13 136
e 5 6 172
e 5 9 84
e 5 23 221
e 5 15 189
e 5 14 127
e 5 12 307
e 6 16 11
e 6 10 58
e 6 18 68
e 7 16 62
e 7 18 253
e 7 10 25
e 8 16 0
e 8 18 151
e 8 10 235
e 9 16 52
e 9 18 151
e 9 10 101
e 10 20 8
e 10 11 114
e 10 23 197
e 10 17 220
e 10 14 58
e 10 13 118
e 10 22 75
e 10 19 261
e 10 12 42
e 10 21 222
e 10 15 95
e 11 18 193
e 11 16 277
e 12 16 8
e 12 18 225
e 13 18 211
e 13 16 112
e 14 16 225
e 14 18 263
e 15 18 286
e 15 16 239
e 16 20 216
e 16 23 223
e 16 21 180
e 16 19 11
e 16 17 74
e 16 22 62
e 17 18 164
e 18 20 89
e 18 21 251
e 18 22 43
e 18 19 131
e 18 23 139
