t 64 855
v 0 0 45
v 1 37 19
v 2 3 45
v 3 42 19
v 4 34 19
v 5 3 45
v 6 3 45
v 7 22 19
v 8 10 19
v 9 93 19
v 10 47 19
v 11 2 45
v 12 51 19
v 13 1 45
v 14 1 45
v 15 81 19
v 16 94 19
v 17 2 45
v 18 61 19
v 19 19 19
v 20 76 19
v 21 36 19
v 22 0 45
v 23 45 19
v 24 0 45
v 25 80 19
v 26 46 19
v 27 57 19
v 28 20 19
v 29 3 45
v 30 81 19
v 31 65 19
v 32 2 45
v 33 57 19
v 34 73 19
v 35 3 45
v 36 69 19
v 37 94 19
v 38 68 19
v 39 3 45
v 40 26 19
v 41 37 19
v 42 2 19
v 43 75 19
v 44 0 45
v 45 47 19
v 46 81 19
v 47 53 19
v 48 3 45
v 49 13 19
v 50 90 19
v 51 8 19
v 52 86 19
v 53 52 19
v 54 10 19
v 55 1 45
v 56 36 19
v 57 48 19
v 58 14 19
v 59 1 45
v 60 52 19
v 61 12 19
v 62 3 45
v 63 35 19
e 0 1 97
e 0 18 206
e 0 58 41
e 0 21 8
e 0 10 145
e 0 56 111
e 0 23 252
e 0 28 138
e 0 41 277
e 0 38 49
e 0 19 298
e 0 60 25
e 0 46 190
e 0 3 253
e 0 51 297
e 0 25 81
e 0 42 7
e 0 16 53
e 0 57 281
e 0 12 183
e 0 15 189
e 0 9 264
e 0 47 68
e 0 49 24
e 0 61 273
e 0 27 269
e 0 54 255
e 0 45 162
e 0 33 65
e 0 53 106
e 0 52 160
e 0 20 5
e 0 4 47
e 0 37 146
e 0 36 178
e 0 26 25
e 0 43 103
e 0 63 248
e 0 7 122
e 0 30 4
e 0 8 205
e 0 50 127
e 0 31 253
e 0 40 137
e 0 34 124
e 1 48 236
e 1 62 264
e 1 14 56
e 1 5 114
e 1 29 211
e 1 2 72
e 1 11 149
e 1 17 118
e 1 32 50
e 1 6 68
e 1 59 59
e 1 39 139
e 1 55 10
e 1 24 60
e 1 35 251
e 1 22 177
e 1 13 64
e 1 44 283
e 2 10 149
e 2 43 63
e 2 50 0
e 2 51 255
e 2 27 7
e 2 41 84
e 2 42 288
e 2 16 168
e 2 15 168
e 2 23 252
e 2 28 35
e 2 31 42
e 2 7 216
e 2 61 164
e 2 33 100
e 2 4 5
e 2 53 188
e 2 30 31
e 2 49 46
e 2 57 132
e 2 63 24
e 2 9 23
e 2 38 69
e 2 56 58
e 2 20 21
e 2 12 54
e 2 46 207
e 2 54 142
e 2 37 205
e 2 21 243
e 2 60 49
e 2 19 196
e 2 52 279
e 2 45 66
e 2 40 192
e 2 58 96
e 2 26 188
e 2 3 83
e 2 47 265
e 2 34 166
e 2 18 199
e 2 8 246
e 2 36 92
e 2 25 201
e 3 48 55
e 3 24 130
e 3 6 170
e 3 62 43
e 3 14 148
e 3 35 76
e 3 13 16
e 3 44 33
e 3 5 286
e 3 39 31
e 3 29 205
e 3 11 237
e 3 22 196
e 3 55 193
e 3 17 76
e 3 59 106
e 3 32 129
e 4 48 239
e 4 62 17
e 4 55 123
e 4 6 3
e 4 29 55
e 4 17 70
e 4 14 209
e 4 5 121
e 4 59 154
e 4 32 26
e 4 24 93
e 4 39 29
e 4 44 274
e 4 13 109
e 4 22 277
e 4 35 67
e 4 11 171
e 5 36 249
e 5 15 24
e 5 31 68
e 5 16 287
e 5 57 246
e 5 19 100
e 5 9 188
e 5 38 306
e 5 26 172
e 5 53 202
e 5 28 82
e 5 52 293
e 5 10 78
e 5 47 134
e 5 27 239
e 5 50 301
e 5 37 101
e 5 34 224
e 5 49 278
e 5 33 167
e 5 8 64
e 5 61 249
e 5 54 64
e 5 23 190
e 5 46 53
e 5 20 80
e 5 56 220
e 5 7 50
e 5 30 272
e 5 42 145
e 5 60 158
e 5 41 269
e 5 25 258
e 5 45 59
e 5 12 39
e 5 43 219
e 5 18 4
e 5 21 111
e 5 51 228
e 5 58 234
e 5 40 305
e 5 63 124
e 6 45 194
e 6 28 72
e 6 34 2
e 6 12 167
e 6 16 79
e 6 61 168
e 6 19 165
e 6 41 169
e 6 56 90
e 6 47 4
e 6 27 286
e 6 51 276
e 6 18 209
e 6 9 177
e 6 38 43
e 6 10 106
e 6 20 54
e 6 31 180
e 6 33 120
e 6 36 147
e 6 46 205
e 6 37 258
e 6 60 24
e 6 57 222
e 6 21 307
e 6 23 3
e 6 58 307
e 6 53 146
e 6 25 247
e 6 50 292
e 6 15 150
e 6 8 14
e 6 49 139
e 6 30 307
e 6 26 210
e 6 54 266
e 6 42 174
e 6 63 8
e 6 43 257
e 6 40 230
e 6 52 3
e 6 7 156
e 7 48 178
e 7 14 255
e 7 11 193
e 7 39 134
e 7 59 44
e 7 32 176
e 7 29 83
e 7 22 177
e 7 13 129
e 7 35 274
e 7 62 123
e 7 44 80
e 7 55 27
e 7 17 207
e 7 24 217
e 8 48 192
e 8 11 70
e 8 14 65
e 8 55 26
e 8 13 251
e 8 22 224
e 8 32 32
e 8 44 179
e 8 35 77
e 8 39 231
e 8 62 29
e 8 59 197
e 8 24 170
e 8 17 22
e 8 29 138
e 9 59 208
e 9 48 47
e 9 14 113
e 9 13 43
e 9 29 97
e 9 24 201
e 9 62 71
e 9 22 37
e 9 35 22
e 9 17 303
e 9 44 209
e 9 55 49
e 9 11 182
e 9 32 266
e 9 39 198
e 10 48 228
e 10 35 154
e 10 62 226
e 10 13 32
e 10 29 188
e 10 14 16
e 10 17 23
e 10 32 2
e 10 22 154
e 10 24 298
e 10 39 295
e 10 11 289
e 10 59 141
e 10 55 276
e 10 44 152
e 11 33 225
e 11 27 296
e 11 57 235
e 11 28 231
e 11 30 73
e 11 31 148
e 11 43 294
e 11 12 87
e 11 50 280
e 11 16 278
e 11 34 236
e 11 26 212
e 11 42 283
e 11 15 151
e 11 56 94
e 11 41 296
e 11 61 29
e 11 45 236
e 11 36 112
e 11 21 304
e 11 37 113
e 11 47 276
e 11 38 115
e 11 51 27
e 11 23 18
e 11 25 196
e 11 40 231
e 11 53 102
e 11 54 16
e 11 18 146
e 11 49 126
e 11 63 302
e 11 20 174
e 11 19 209
e 11 46 85
e 11 60 247
e 11 52 124
e 11 58 226
e 12 48 125
e 12 39 39
e 12 22 243
e 12 62 185
e 12 17 23
e 12 29 36
e 12 35 252
e 12 32 93
e 12 24 256
e 12 55 23
e 12 59 18
e 12 14 287
e 12 13 170
e 12 44 206
e 13 47 65
e 13 16 211
e 13 46 246
e 13 28 205
e 13 52 299
e 13 36 216
e 13 41 148
e 13 27 231
e 13 57 276
e 13 30 85
e 13 54 24
e 13 37 261
e 13 58 81
e 13 20 255
e 13 26 77
e 13 42 300
e 13 38 276
e 13 43 161
e 13 21 305
e 13 60 10
e 13 33 8
e 13 56 23
e 13 15 13
e 13 63 23
e 13 31 11
e 13 50 194
e 13 25 209
e 13 61 115
e 13 34 3
e 13 45 162
e 13 49 11
e 13 40 31
e 13 18 281
e 13 23 251
e 13 51 150
e 13 53 65
e 13 19 280
e 14 23 11
e 14 43 221
e 14 18 30
e 14 31 138
e 14 40 9
