t 64 855
v 0 0 45
v 1 78 19
v 2 4 19
v 3 3 45
v 4 16 19
v 5 77 19
v 6 4 19
v 7 1 45
v 8 73 19
v 9 30 19
v 10 16 19
v 11 73 19
v 12 42 19
v 13 2 45
v 14 1 45
v 15 0 45
v 16 72 19
v 17 13 19
v 18 8 19
v 19 79 19
v 20 1 45
v 21 63 19
v 22 2 45
v 23 38 19
v 24 71 19
v 25 0 45
v 26 1 45
v 27 51 19
v 28 40 19
v 29 15 19
v 30 0 19
v 31 2 45
v 32 97 19
v 33 3 45
v 34 1 45
v 35 32 19
v 36 60 19
v 37 6 19
v 38 1 45
v 39 88 19
v 40 40 19
v 41 40 19
v 42 2 45
v 43 31 19
v 44 87 19
v 45 1 45
v 46 92 19
v 47 28 19
v 48 36 19
v 49 2 45
v 50 73 19
v 51 71 19
v 52 77 19
v 53 36 19
v 54 0 45
v 55 96 19
v 56 3 45
v 57 88 19
v 58 56 19
v 59 72 19
v 60 25 19
v 61 37 19
v 62 89 19
v 63 96 19
e 0 24 292
e 0 23 290
e 0 58 207
e 0 36 63
e 0 63 146
e 0 10 96
e 0 61 228
e 0 48 192
e 0 50 56
e 0 19 93
e 0 47 133
e 0 30 125
e 0 46 77
e 0 53 197
e 0 18 307
e 0 32 87
e 0 17 71
e 0 60 283
e 0 40 184
e 0 39 22
e 0 62 113
e 0 1 272
e 0 28 122
e 0 43 155
e 0 2 59
e 0 57 223
e 0 21 113
e 0 5 268
e 0 9 182
e 0 51 69
e 0 29 253
e 0 44 157
e 0 8 78
e 0 4 216
e 0 11 120
e 0 27 206
e 0 12 2
e 0 37 5
e 0 41 4
e 0 52 133
e 0 35 134
e 0 6 65
e 0 59 28
e 0 16 176
e 0 55 206
e 1 49 231
e 1 25 263
e 1 31 217
e 1 54 168
e 1 20 153
e 1 13 257
e 1 14 105
e 1 38 276
e 1 34 139
e 1 7 251
e 1 26 15
e 1 22 120
e 1 42 151
e 1 15 129
e 1 45 201
e 1 3 115
e 1 56 17
e 1 33 164
e 2 49 193
e 2 34 193
e 2 20 176
e 2 31 304
e 2 15 229
e 2 7 34
e 2 25 189
e 2 42 257
e 2 56 140
e 2 14 231
e 2 45 45
e 2 22 281
e 2 54 139
e 2 26 199
e 2 38 66
e 2 3 151
e 2 33 85
e 2 13 45
e 3 21 50
e 3 50 99
e 3 32 142
e 3 23 305
e 3 41 69
e 3 47 156
e 3 53 103
e 3 46 207
e 3 16 109
e 3 58 249
e 3 30 70
e 3 9 10
e 3 52 145
e 3 18 31
e 3 28 179
e 3 11 90
e 3 57 70
e 3 43 70
e 3 17 116
e 3 6 6
e 3 44 123
e 3 35 76
e 3 60 273
e 3 55 293
e 3 37 303
e 3 51 10
e 3 5 231
e 3 59 108
e 3 36 81
e 3 27 98
e 3 40 83
e 3 63 71
e 3 12 203
e 3 8 50
e 3 61 137
e 3 62 236
e 3 48 218
e 3 4 211
e 3 29 239
e 3 39 228
e 3 19 295
e 3 24 3
e 3 10 251
e 4 49 11
e 4 54 125
e 4 15 236
e 4 14 228
e 4 31 293
e 4 22 144
e 4 45 180
e 4 56 20
e 4 42 42
e 4 20 279
e 4 13 220
e 4 33 23
e 4 38 94
e 4 34 35
e 4 26 47
e 4 7 267
e 4 25 60
e 5 49 260
e 5 22 243
e 5 15 254
e 5 56 172
e 5 54 166
e 5 33 267
e 5 45 68
e 5 25 232
e 5 26 162
e 5 20 219
e 5 7 293
e 5 13 100
e 5 42 30
e 5 31 304
e 5 14 63
e 5 38 271
e 5 34 285
e 6 49 142
e 6 45 56
e 6 13 85
e 6 25 80
e 6 56 77
e 6 34 167
e 6 7 210
e 6 26 276
e 6 42 16
e 6 54 186
e 6 38 64
e 6 20 111
e 6 15 28
e 6 31 188
e 6 22 134
e 6 14 307
e 6 33 231
e 7 59 190
e 7 53 225
e 7 18 111
e 7 19 275
e 7 52 195
e 7 35 21
e 7 61 152
e 7 58 56
e 7 47 177
e 7 17 163
e 7 41 191
e 7 28 16
e 7 32 160
e 7 48 52
e 7 44 180
e 7 37 198
e 7 21 285
e 7 16 20
e 7 24 274
e 7 27 28
e 7 36 100
e 7 10 83
e 7 62 188
e 7 51 67
e 7 55 137
e 7 23 284
e 7 50 131
e 7 40 103
e 7 11 166
e 7 63 23
e 7 8 289
e 7 43 118
e 7 9 19
e 7 30 274
e 7 12 236
e 7 57 114
e 7 60 177
e 7 29 38
e 7 39 72
e 7 46 60
e 8 49 305
e 8 26 35
e 8 31 238
e 8 45 129
e 8 22 51
e 8 56 94
e 8 15 297
e 8 33 247
e 8 54 216
e 8 20 86
e 8 25 238
e 8 38 302
e 8 34 203
e 8 14 283
e 8 13 85
e 8 42 69
e 9 49 304
e 9 14 21
e 9 45 73
e 9 34 131
e 9 42 137
e 9 15 73
e 9 38 228
e 9 54 108
e 9 13 153
e 9 20 274
e 9 33 175
e 9 31 122
e 9 56 244
e 9 26 37
e 9 25 138
e 9 22 266
e 10 49 266
e 10 42 37
e 10 38 149
e 10 20 116
e 10 25 287
e 10 56 150
e 10 34 223
e 10 45 292
e 10 33 165
e 10 26 162
e 10 15 31
e 10 22 0
e 10 54 205
e 10 13 196
e 10 31 73
e 10 14 210
e 11 49 208
e 11 38 229
e 11 33 205
e 11 34 26
e 11 13 302
e 11 31 22
e 11 22 106
e 11 25 20
e 11 45 34
e 11 42 100
e 11 15 276
e 11 56 238
e 11 14 2
e 11 20 2
e 11 54 101
e 11 26 211
e 12 49 299
