t 32 247
v 0 2 13
v 1 42 19
v 2 3 13
v 3 16 19
v 4 1 13
v 5 78 19
v 6 29 19
v 7 3 13
v 8 21 19
v 9 3 13
v 10 1 13
v 11 3 19
v 12 27 19
v 13 2 13
v 14 3 13
v 15 80 19
v 16 3 13
v 17 0 13
v 18 0 13
v 19 41 19
v 20 3 13
v 21 80 19
v 22 1 13
v 23 49 19
v 24 0 13
v 25 0 13
v 26 0 13
v 27 0 13
v 28 60 19
v 29 71 19
v 30 2 13
v 31 2 13
e 0 21 98
e 0 8 295
e 0 3 33
e 0 23 265
e 0 11 52
e 0 6 105
e 0 5 254
e 0 1 208
e 0 19 54
e 0 12 116
e 0 15 60
e 0 28 229
e 0 29 84
e 1 26 14
e 1 30 220
e 1 7 270
e 1 18 60
e 1 16 54
e 1 9 184
e 1 4 216
e 1 17 142
e 1 13 237
e 1 31 203
e 1 2 137
e 1 24 87
e 1 10 106
e 1 27 12
e 1 22 103
e 1 20 147
e 1 14 243
e 1 25 183
e 2 19 133
e 2 28 88
e 2 5 72
e 2 11 249
e 2 12 261
e 2 21 16
e 2 29 176
e 2 15 66
e 2 8 63
e 2 6 274
e 2 23 102
e 2 3 257
e 3 26 31
e 3 7 127
e 3 10 160
e 3 24 250
e 3 25 132
e 3 13 164
e 3 22 89
e 3 31 80
e 3 20 155
e 3 14 92
e 3 27 126
e 3 17 263
e 3 16 181
e 3 4 16
e 3 9 25
e 3 30 283
e 3 18 306
e 4 23 60
e 4 21 202
e 4 19 147
e 4 6 263
e 4 12 156
e 4 5 40
e 4 15 206
e 4 11 122
e 4 8 84
e 4 29 275
e 4 28 56
e 5 26 101
e 5 7 216
e 5 20 242
e 5 25 212
e 5 30 36
e 5 24 63
e 5 13 173
e 5 22 56
e 5 16 155
e 5 14 225
e 5 17 123
e 5 18 104
e 5 9 20
e 5 31 137
e 5 10 211
e 5 27 200
e 6 26 284
e 6 31 251
e 6 25 82
e 6 9 304
e 6 14 127
e 6 7 175
e 6 27 210
e 6 16 262
e 6 22 268
e 6 24 229
e 6 30 83
e 6 10 153
e 6 17 276
e 6 13 79
e 6 20 288
e 6 18 108
e 7 15 149
e 7 23 23
e 7 12 272
e 7 28 290
e 7 29 284
e 7 19 129
e 7 11 131
e 7 8 243
e 7 21 84
e 8 26 131
e 8 24 5
e 8 10 300
e 8 27 233
e 8 9 41
e 8 22 6
e 8 17 62
e 8 18 253
e 8 31 11
e 8 25 301
e 8 30 3
e 8 14 42
e 8 16 21
e 8 20 276
e 8 13 286
e 9 15 183
e 9 28 63
e 9 29 151
e 9 19 162
e 9 12 232
e 9 23 302
e 9 11 50
e 9 21 249
e 10 11 36
e 10 29 172
e 10 21 88
e 10 28 212
e 10 23 116
e 10 12 192
e 10 15 277
e 10 19 176
e 11 26 131
e 11 18 178
e 11 13 118
e 11 14 192
e 11 31 247
e 11 30 133
e 11 25 80
e 11 17 142
e 11 16 127
e 11 22 278
e 11 24 183
e 11 20 19
e 11 27 160
e 12 26 198
e 12 17 222
e 12 31 24
e 12 18 1
e 12 30 124
e 12 20 127
e 12 27 182
e 12 13 146
e 12 16 193
e 12 24 181
e 12 14 148
e 12 22 171
e 12 25 17
e 13 15 183
e 13 19 246
e 13 29 284
e 13 23 163
e 13 21 4
e 13 28 239
e 14 15 268
e 14 29 42
e 14 21 83
e 14 19 95
e 14 28 208
e 14 23 205
e 15 26 1
e 15 25 23
e 15 30 0
e 15 22 5
e 15 17 238
e 15 20 38
e 15 16 288
e 15 18 91
e 15 27 225
e 15 24 184
e 15 31 14
e 16 21 144
e 16 23 208
e 16 29 105
e 16 28 124
e 16 19 124
e 17 19 221
e 17 28 159
e 17 29 190
e 17 23 189
e 17 21 121
e 18 23 103
e 18 19 10
e 18 21 174
e 18 29 251
e 18 28 29
e 19 26 296
e 19 31 76
e 19 22 277
e 19 20 225
e 19 25 45
e 19 27 9
e 19 24 240
e 19 30 305
e 20 29 132
e 20 23 80
e 20 21 28
e 20 28 208
e 21 26 307
e 21 25 70
e 21 27 97
e 21 30 79
e 21 24 78
e 21 22 86
e 21 31 13
e 22 29 287
e 22 23 165
e 22 28 187
e 23 26 63
e 23 24 197
e 23 27 147
e 23 25 259
e 23 30 264
e 23 31 13
e 24 29 114
e 24 28 149
e 25 28 177
e 25 29 118
e 26 28 38
e 26 29 58
e 27 28 111
e 27 29 144
e 28 31 165
e 28 30 86
e 29 31 4
e 29 30 149
