t 64 855
v 0 31 19
v 1 54 19
v 2 3 45
v 3 50 19
v 4 83 19
v 5 56 19
v 6 27 19
v 7 3 45
v 8 1 45
v 9 99 19
v 10 3 45
v 11 3 45
v 12 69 19
v 13 1 45
v 14 1 19
v 15 44 19
v 16 26 19
v 17 0 45
v 18 33 19
v 19 9 19
v 20 60 19
v 21 0 45
v 22 0 45
v 23 3 45
v 24 45 19
v 25 75 19
v 26 90 19
v 27 50 19
v 28 96 19
v 29 33 19
v 30 28 19
v 31 2 45
v 32 68 19
v 33 93 19
v 34 1 19
v 35 1 45
v 36 75 19
v 37 1 19
v 38 94 19
v 39 2 45
v 40 53 19
v 41 50 19
v 42 88 19
v 43 1 45
v 44 75 19
v 45 3 45
v 46 18 19
v 47 43 19
v 48 24 19
v 49 45 19
v 50 87 19
v 51 44 19
v 52 3 45
v 53 62 19
v 54 34 19
v 55 98 19
v 56 0 45
v 57 43 19
v 58 1 45
v 59 35 19
v 60 2 45
v 61 24 19
v 62 80 19
v 63 16 19
e 0 22 231
e 0 10 190
e 0 23 142
e 0 31 192
e 0 58 11
e 0 11 187
e 0 35 161
e 0 13 52
e 0 43 169
e 0 8 201
e 0 21 66
e 0 7 5
e 0 2 99
e 0 17 186
e 0 45 141
e 0 60 277
e 0 56 133
e 0 52 153
e 0 39 141
e 1 22 15
e 1 39 53
e 1 43 137
e 1 31 10
e 1 17 185
e 1 11 303
e 1 8 226
e 1 10 67
e 1 45 177
e 1 52 116
e 1 35 131
e 1 60 63
e 1 23 5
e 1 2 84
e 1 13 170
e 1 7 299
e 1 56 92
e 1 58 231
e 1 21 38
e 2 55 71
e 2 51 107
e 2 14 12
e 2 40 115
e 2 59 219
e 2 24 245
e 2 48 162
e 2 63 177
e 2 41 81
e 2 16 272
e 2 61 209
e 2 46 197
e 2 26 293
e 2 33 160
e 2 49 93
e 2 29 257
e 2 42 89
e 2 4 239
e 2 44 121
e 2 15 65
e 2 25 131
e 2 18 223
e 2 34 83
e 2 12 5
e 2 19 32
e 2 36 266
e 2 6 151
e 2 62 15
e 2 38 202
e 2 5 19
e 2 20 268
e 2 57 139
e 2 30 148
e 2 9 81
e 2 3 41
e 2 53 98
e 2 47 5
e 2 50 4
e 2 28 228
e 2 32 87
e 2 54 60
e 2 37 139
e 2 27 205
e 3 22 201
e 3 39 259
e 3 60 30
e 3 8 262
e 3 11 228
e 3 31 109
e 3 10 257
e 3 13 90
e 3 35 189
e 3 23 261
e 3 56 278
e 3 45 212
e 3 21 243
e 3 7 162
e 3 17 267
e 3 58 140
e 3 52 5
e 3 43 72
e 4 22 65
e 4 17 155
e 4 35 54
e 4 23 14
e 4 8 88
e 4 56 27
e 4 60 259
e 4 31 290
e 4 13 295
e 4 7 214
e 4 21 256
e 4 39 200
e 4 52 203
e 4 45 127
e 4 10 50
e 4 43 37
e 4 11 141
e 4 58 109
e 5 22 50
e 5 21 210
e 5 60 167
e 5 52 284
e 5 45 255
e 5 31 155
e 5 58 140
e 5 17 154
e 5 8 202
e 5 43 16
e 5 11 119
e 5 13 294
e 5 7 175
e 5 39 153
e 5 56 165
e 5 35 220
e 5 10 43
e 5 23 82
e 6 22 17
e 6 52 259
e 6 13 29
e 6 35 139
e 6 60 275
e 6 11 49
e 6 23 295
e 6 43 164
e 6 45 133
e 6 8 56
e 6 56 212
e 6 10 299
e 6 21 257
e 6 39 201
