t 24 95
v 0 2 5
v 1 0 5
v 2 0 5
v 3 3 5
v 4 3 5
v 5 42 19
v 6 0 5
v 7 0 5
v 8 94 19
v 9 3 5
v 10 3 5
v 11 0 5
v 12 1 5
v 13 3 5
v 14 1 5
v 15 1 5
v 16 2 5
v 17 3 5
v 18 2 19
v 19 53 19
v 20 1 5
v 21 1 5
v 22 4 19
v 23 2 5
e 0 22 64
e 0 18 78
e 0 19 137
e 0 5 305
e 0 8 110
e 1 5 293
e 1 18 40
e 1 19 170
e 1 22 30
e 1 8 286
e 2 19 108
e 2 18 84
e 2 22 161
e 2 5 85
e 2 8 82
e 3 19 248
e 3 5 106
e 3 8 130
e 3 18 162
e 3 22 183
e 4 18 121
e 4 8 216
e 4 22 113
e 4 5 119
e 4 19 127
e 5 23 92
e 5 10 287
e 5 21 127
e 5 11 210
e 5 7 46
e 5 17 219
e 5 6 76
e 5 14 112
e 5 20 252
e 5 9 149
e 5 13 96
e 5 16 222
e 5 15 130
e 5 12 56
e 6 19 55
e 6 18 268
e 6 8 125
e 6 22 2
e 7 22 45
e 7 8 301
e 7 18 108
e 7 19 244
e 8 23 13
e 8 15 45
e 8 17 146
e 8 10 131
e 8 13 287
e 8 20 187
e 8 16 49
e 8 9 95
e 8 14 28
e 8 11 234
e 8 21 92
e 8 12 271
e 9 18 251
e 9 22 54
e 9 19 130
e 10 18 112
e 10 22 24
e 10 19 262
e 11 22 234
e 11 19 53
e 11 18 264
e 12 22 255
e 12 18 132
e 12 19 280
e 13 19 190
e 13 18 287
e 13 22 199
e 14 19 296
e 14 22 25
e 14 18 202
e 15 18 277
e 15 22 135
e 15 19 213
e 16 18 243
e 16 19 70
e 16 22 217
e 17 18 146
e 17 19 203
e 17 22 146
e 18 23 35
e 18 21 181
e 18 20 129
e 19 23 138
e 19 21 21
e 19 20 102
e 20 22 267
e 21 22 3
e 22 23 261
