t 32 247
v 0 0 13
v 1 63 19
v 2 2 13
v 3 3 13
v 4 1 13
v 5 74 19
v 6 2 13
v 7 1 13
v 8 1 13
v 9 2 13
v 10 33 19
v 11 3 13
v 12 30 19
v 13 98 19
v 14 2 13
v 15 40 19
v 16 3 13
v 17 24 19
v 18 1 13
v 19 34 19
v 20 3 13
v 21 32 19
v 22 2 13
v 23 87 19
v 24 1 13
v 25 3 13
v 26 65 19
v 27 3 13
v 28 3 13
v 29 3 13
v 30 93 19
v 31 64 19
e 0 31 132
e 0 17 81
e 0 30 197
e 0 23 38
e 0 12 73
e 0 15 81
e 0 1 38
e 0 5 71
e 0 21 229
e 0 26 236
e 0 19 179
e 0 10 159
e 0 13 232
e 1 16 172
e 1 3 155
e 1 8 42
e 1 18 78
e 1 22 57
e 1 9 237
e 1 14 200
e 1 28 183
e 1 7 299
e 1 20 294
e 1 6 104
e 1 29 224
e 1 27 131
e 1 4 251
e 1 2 74
e 1 11 80
e 1 25 205
e 1 24 263
e 2 23 93
e 2 30 58
e 2 12 8
e 2 5 52
e 2 13 223
e 2 26 245
e 2 21 123
e 2 31 63
e 2 10 157
e 2 17 86
e 2 15 64
e 2 19 29
e 3 17 1
e 3 5 81
e 3 13 142
e 3 26 130
e 3 15 224
e 3 19 236
e 3 21 190
e 3 12 153
e 3 23 0
e 3 30 10
e 3 31 255
e 3 10 291
e 4 5 288
e 4 10 72
e 4 30 206
e 4 13 69
e 4 19 3
e 4 17 194
e 4 12 23
e 4 31 227
e 4 21 113
e 4 23 107
e 4 15 19
e 4 26 226
e 5 16 124
e 5 28 153
e 5 14 270
e 5 18 181
e 5 8 34
e 5 27 146
e 5 9 247
e 5 11 192
e 5 24 5
e 5 25 101
e 5 6 235
e 5 7 82
e 5 22 85
e 5 20 25
e 5 29 229
e 6 26 227
e 6 10 17
e 6 31 128
e 6 13 108
e 6 21 240
e 6 17 124
e 6 30 42
e 6 19 170
e 6 12 187
e 6 23 63
e 6 15 253
e 7 21 124
e 7 17 207
e 7 31 178
e 7 30 198
e 7 13 281
e 7 19 150
e 7 26 204
e 7 12 282
e 7 23 237
e 7 15 212
e 7 10 128
e 8 10 216
e 8 26 277
e 8 19 209
e 8 30 95
e 8 13 120
e 8 23 186
e 8 21 228
e 8 12 59
e 8 31 82
e 8 15 73
e 8 17 180
e 9 10 202
e 9 30 132
e 9 19 116
e 9 31 171
e 9 17 206
e 9 15 305
e 9 26 251
e 9 23 14
e 9 12 302
e 9 21 106
e 9 13 111
e 10 16 234
e 10 27 191
e 10 20 131
e 10 18 184
e 10 28 141
e 10 29 126
e 10 11 75
e 10 25 3
e 10 22 118
e 10 14 30
e 10 24 50
e 11 17 37
e 11 31 168
e 11 12 63
e 11 30 170
e 11 26 189
e 11 19 170
e 11 13 30
e 11 21 162
e 11 23 85
e 11 15 150
e 12 16 150
e 12 22 187
e 12 24 131
e 12 18 210
e 12 29 74
e 12 28 169
e 12 14 38
e 12 20 282
e 12 27 50
e 12 25 186
e 13 22 290
e 13 16 177
e 13 18 254
e 13 25 109
e 13 24 182
e 13 27 187
e 13 14 236
e 13 20 9
e 13 28 109
e 13 29 59
e 14 30 76
e 14 23 236
e 14 31 2
e 14 17 92
e 14 21 144
e 14 15 31
e 14 19 75
e 14 26 45
e 15 25 224
e 15 16 261
e 15 24 7
e 15 20 198
e 15 22 158
e 15 27 86
e 15 18 58
e 15 29 18
e 15 28 165
e 16 23 25
e 16 17 87
e 16 30 126
e 16 31 198
e 16 26 101
e 16 19 216
e 16 21 163
e 17 18 302
e 17 27 280
e 17 22 196
e 17 28 83
e 17 20 267
e 17 29 303
e 17 24 163
e 17 25 252
e 18 31 14
e 18 26 76
e 18 23 57
e 18 21 12
e 18 30 216
e 18 19 229
e 19 29 49
e 19 22 176
e 19 24 179
e 19 27 296
e 19 20 119
e 19 28 224
e 19 25 302
e 20 31 70
e 20 26 100
e 20 21 100
e 20 30 31
e 20 23 297
e 21 24 37
e 21 25 102
e 21 28 70
e 21 29 240
e 21 22 50
e 21 27 301
e 22 30 164
e 22 31 81
e 22 23 66
e 22 26 95
e 23 27 245
e 23 25 274
e 23 24 99
e 23 28 44
e 23 29 161
e 24 30 74
e 24 31 25
e 24 26 144
e 25 26 17
e 25 31 138
e 25 30 303
e 26 29 86
e 26 27 253
e 26 28 156
e 27 31 301
e 27 30 90
e 28 31 257
e 28 30 197
e 29 30 249
e 29 31 0
