t 64 855
v 0 4 19
v 1 3 45
v 2 89 19
v 3 46 19
v 4 14 19
v 5 3 45
v 6 6 19
v 7 1 45
v 8 3 45
v 9 7 19
v 10 13 19
v 11 3 45
v 12 1 45
v 13 2 19
v 14 0 45
v 15 28 19
v 16 0 45
v 17 92 19
v 18 0 45
v 19 79 19
v 20 98 19
v 21 3 45
v 22 89 19
v 23 90 19
v 24 19 19
v 25 2 45
v 26 1 45
v 27 8 19
v 28 63 19
v 29 57 19
v 30 13 19
v 31 2 45
v 32 95 19
v 33 63 19
v 34 11 19
v 35 1 45
v 36 43 19
v 37 59 19
v 38 7 19
v 39 3 45
v 40 89 19
v 41 29 19
v 42 89 19
v 43 95 19
v 44 3 45
v 45 9 19
v 46 78 19
v 47 99 19
v 48 54 19
v 49 55 19
v 50 0 45
v 51 1 45
v 52 4 19
v 53 42 19
v 54 51 19
v 55 7 19
v 56 22 19
v 57 2 45
v 58 86 19
v 59 31 19
v 60 47 19
v 61 8 19
v 62 77 19
v 63 69 19
e 0 31 291
e 0 1 202
e 0 39 247
e 0 21 151
e 0 11 104
e 0 44 275
e 0 7 85
e 0 35 304
e 0 14 109
e 0 51 164
e 0 26 304
e 0 25 19
e 0 12 62
e 0 50 263
e 0 18 2
e 0 57 181
e 0 5 245
e 0 8 307
e 0 16 62
e 1 36 8
e 1 17 95
e 1 61 45
e 1 22 150
e 1 42 1
e 1 9 245
e 1 43 224
e 1 34 302
e 1 56 14
e 1 37 35
e 1 33 226
e 1 55 57
e 1 10 80
e 1 2 246
e 1 63 180
e 1 32 69
e 1 54 253
e 1 15 0
e 1 45 229
e 1 48 55
e 1 53 142
e 1 3 179
e 1 24 62
e 1 20 89
e 1 30 269
e 1 13 162
e 1 28 166
e 1 59 140
e 1 29 28
e 1 52 257
e 1 4 110
e 1 62 286
e 1 6 179
e 1 60 103
e 1 40 4
e 1 38 230
e 1 19 1
e 1 46 89
e 1 58 296
e 1 27 50
e 1 47 40
e 1 49 90
e 1 23 134
e 1 41 148
e 2 31 252
e 2 51 246
e 2 14 200
e 2 7 298
e 2 39 13
e 2 12 2
e 2 35 163
e 2 26 197
e 2 21 152
e 2 5 289
e 2 44 189
e 2 57 258
e 2 50 7
e 2 11 217
e 2 16 205
e 2 25 186
e 2 8 306
e 2 18 141
e 3 31 192
e 3 12 238
e 3 51 266
e 3 25 108
e 3 35 300
e 3 57 307
e 3 11 215
e 3 21 4
e 3 16 298
e 3 44 39
e 3 5 202
e 3 18 205
e 3 8 256
e 3 50 98
e 3 39 213
e 3 26 19
e 3 7 232
e 3 14 10
e 4 31 60
e 4 50 80
e 4 7 128
e 4 26 96
e 4 14 181
e 4 21 65
e 4 8 202
e 4 51 2
e 4 35 237
e 4 25 138
e 4 16 154
e 4 18 16
e 4 57 269
e 4 39 86
e 4 5 122
e 4 11 113
e 4 44 35
e 4 12 217
e 5 6 262
e 5 17 179
e 5 43 187
e 5 54 217
e 5 53 286
e 5 48 132
e 5 29 295
e 5 61 176
e 5 24 102
e 5 34 225
e 5 33 134
e 5 10 183
e 5 22 285
e 5 55 96
e 5 41 131
e 5 30 21
e 5 60 153
e 5 36 253
e 5 40 168
e 5 27 140
e 5 37 205
e 5 9 59
e 5 49 53
e 5 15 186
e 5 47 13
e 5 59 87
e 5 19 272
e 5 63 224
e 5 56 205
e 5 23 24
e 5 38 232
e 5 46 279
e 5 20 39
e 5 42 125
e 5 58 176
e 5 32 200
e 5 45 161
e 5 28 176
e 5 13 277
e 5 62 252
e 5 52 47
e 6 31 215
e 6 7 56
e 6 14 57
e 6 16 282
e 6 8 103
e 6 35 259
e 6 57 290
e 6 50 22
e 6 39 13
e 6 12 119
e 6 25 72
e 6 51 179
e 6 21 212
e 6 18 196
e 6 26 289
e 6 11 72
e 6 44 276
e 7 28 238
e 7 45 48
e 7 60 85
e 7 33 13
e 7 15 53
e 7 22 126
e 7 40 126
e 7 36 60
e 7 41 155
e 7 54 212
e 7 56 107
e 7 19 9
e 7 29 49
e 7 9 48
e 7 34 102
e 7 30 211
e 7 38 207
e 7 46 86
e 7 58 102
e 7 53 301
e 7 49 27
e 7 47 144
e 7 48 187
e 7 43 255
e 7 42 26
e 7 23 164
e 7 20 204
e 7 62 204
e 7 61 136
e 7 59 221
e 7 13 135
e 7 37 76
e 7 10 8
e 7 24 14
e 7 27 185
e 7 63 3
e 7 55 117
e 7 52 107
e 7 32 103
e 7 17 278
e 8 49 253
e 8 24 73
e 8 41 29
e 8 30 65
e 8 37 165
e 8 53 138
e 8 43 103
e 8 56 254
e 8 45 216
e 8 27 209
e 8 59 39
e 8 22 291
e 8 62 284
e 8 55 11
e 8 10 64
e 8 58 91
e 8 20 139
e 8 60 58
e 8 9 41
e 8 47 132
e 8 63 36
e 8 46 25
e 8 32 6
e 8 28 60
e 8 54 246
e 8 36 270
e 8 19 5
e 8 34 244
e 8 61 264
e 8 38 90
e 8 42 259
e 8 33 175
e 8 15 29
e 8 13 183
e 8 48 178
e 8 52 225
e 8 40 46
e 8 29 201
e 8 23 75
e 8 17 146
e 9 31 229
e 9 14 197
e 9 35 248
e 9 51 258
e 9 50 124
e 9 39 298
e 9 11 11
e 9 18 191
e 9 21 42
e 9 25 83
e 9 57 17
e 9 44 300
e 9 12 161
e 9 16 134
e 9 26 62
e 10 31 223
e 10 26 284
e 10 25 134
e 10 18 205
e 10 44 70
e 10 11 55
e 10 35 43
e 10 16 31
e 10 57 0
e 10 39 292
e 10 12 242
e 10 51 179
e 10 14 102
e 10 50 245
e 10 21 224
e 11 56 295
e 11 59 60
e 11 29 237
e 11 47 291
e 11 42 110
e 11 61 146
e 11 37 116
e 11 41 142
e 11 34 156
e 11 15 245
e 11 30 32
e 11 38 205
e 11 33 239
e 11 55 54
e 11 58 156
e 11 40 97
e 11 27 29
e 11 46 42
e 11 48 49
e 11 49 179
e 11 43 161
e 11 24 90
e 11 63 293
e 11 23 282
e 11 60 23
e 11 45 192
e 11 52 262
e 11 17 149
e 11 19 178
e 11 22 68
e 11 32 66
e 11 28 238
e 11 54 229
e 11 13 22
e 11 53 124
e 11 20 5
e 11 62 64
e 11 36 159
e 12 54 266
e 12 38 167
e 12 46 141
e 12 28 262
e 12 19 23
e 12 40 121
e 12 45 122
e 12 24 223
e 12 20 262
e 12 52 19
e 12 37 255
e 12 59 143
e 12 58 28
e 12 15 231
e 12 48 129
e 12 60 111
e 12 49 233
e 12 55 77
e 12 13 277
e 12 61 204
e 12 23 144
e 12 42 21
e 12 30 2
e 12 29 275
e 12 33 267
e 12 53 65
e 12 41 110
e 12 47 248
e 12 56 159
e 12 62 254
e 12 27 134
e 12 36 190
e 12 34 124
e 12 63 122
e 12 22 232
e 12 32 28
e 12 43 232
e 12 17 190
e 13 31 255
e 13 21 194
e 13 51 286
e 13 50 157
e 13 35 120
e 13 25 263
e 13 26 193
e 13 44 126
e 13 57 295
e 13 18 250
e 13 14 208
e 13 16 208
e 13 39 82
e 14 38 55
e 14 52 5
e 14 40 183
e 14 24 258
e 14 56 294
e 14 53 57
e 14 49 22
e 14 47 247
e 14 30 4
e 14 17 77
e 14 63 88
e 14 20 252
e 14 55 282
e 14 41 121
e 14 43 201
e 14 45 253
e 14 23 125
e 14 34 149
e 14 58 187
e 14 36 230
e 14 19 194
e 14 42 280
e 14 62 139
