t 32 51
v 1018 9 2
v 4368 8 3
v 4372 2 8
v 5396 5 2
v 3736 6 4
v 3484 14 4
v 3486 0 2
v 31 11 5
v 3744 9 2
v 550 5 2
v 3756 5 3
v 816 2 24
v 3763 5 2
v 4148 3 2
v 1973 9 3
v 3130 10 2
v 4282 1 1
v 3137 3 4
v 3138 2 1
v 965 0 1
v 713 13 1
v 2260 9 3
v 84 11 1
v 4575 2 2
v 4320 2 1
v 2022 6 1
v 744 13 3
v 2025 12 1
v 3177 12 6
v 878 0 2
v 1914 4 2
v 4223 10 2
e 1018 550 0
e 1018 816 11
e 4368 816 0
e 4368 878 9
e 4368 3137 4
e 4372 816 3
e 4372 2260 8
e 4372 3137 5
e 4372 3138 10
e 4372 3763 4
e 4372 4282 1
e 4372 4575 6
e 4372 5396 4
e 5396 2260 8
e 3736 31 3
e 3736 816 6
e 3736 3177 0
e 3736 4575 5
e 3484 31 12
e 3484 744 6
e 3484 816 5
e 3484 4223 3
e 3486 744 0
e 3486 816 2
e 31 816 10
e 31 2260 4
e 31 3130 9
e 3744 816 11
e 3744 3177 7
e 550 816 14
e 3756 816 2
e 3756 1973 11
e 3756 3177 1
e 816 84 6
e 816 713 8
e 816 744 2
e 816 878 3
e 816 965 3
e 816 1914 5
e 816 1973 3
e 816 2022 6
e 816 2025 2
e 816 3130 14
e 816 3177 4
e 816 4148 13
e 816 4223 10
e 816 4320 4
e 3763 3177 11
e 4148 3137 3
e 1973 1914 7
e 3137 3177 3
