t 64 149
v 256 3 5
v 4486 3 3
v 3719 9 4
v 8 7 4
v 4487 7 9
v 7442 3 6
v 4628 1 3
v 279 14 1
v 3482 7 3
v 3483 11 4
v 28 4 4
v 6044 12 1
v 3486 0 3
v 1566 14 3
v 3744 9 4
v 6683 14 3
v 5927 3 5
v 5928 3 1
v 5929 9 10
v 5930 8 15
v 41 13 5
v 43 5 2
v 813 0 11
v 1968 7 11
v 3632 6 3
v 4273 3 1
v 7730 3 1
v 8753 5 1
v 3637 2 15
v 307 13 2
v 309 14 2
v 3130 10 2
v 187 10 2
v 59 4 3
v 1981 1 7
v 5310 0 4
v 5186 8 8
v 2121 4 9
v 4557 13 15
v 3278 4 1
v 4304 9 2
v 4305 3 4
v 3669 8 7
v 3672 9 3
v 862 3 1
v 2399 6 1
v 1766 10 1
v 7654 13 1
v 4600 10 2
v 4329 0 8
v 4841 9 4
v 7659 0 3
v 7660 0 4
v 7661 5 2
v 4592 12 11
v 4593 13 9
v 4594 3 8
v 369 0 3
v 4596 4 7
v 4598 11 5
v 1912 4 3
v 2170 8 6
v 254 4 4
v 4223 10 3
e 256 28 1
e 256 43 9
e 256 254 5
e 256 307 2
e 256 813 10
e 4486 3482 14
e 4486 3637 0
e 4486 3719 5
e 3719 4596 3
e 3719 4841 8
e 3719 5927 4
e 8 28 11
e 8 41 3
e 8 59 12
e 8 813 3
e 4487 59 0
e 4487 1566 11
e 4487 1968 5
e 4487 1981 0
e 4487 2121 0
e 4487 3482 9
e 4487 4596 5
e 4487 4628 12
e 4487 5930 6
e 7442 3672 10
e 7442 5186 7
e 7442 5310 14
e 7442 5929 5
e 7442 5930 4
e 7442 6683 1
e 4628 3637 12
e 4628 3672 9
e 279 813 13
e 3482 187 7
e 3483 3637 6
e 3483 4329 7
e 3483 4592 13
e 3483 4593 8
e 28 41 14
e 28 813 14
e 6044 4594 9
e 3486 4557 7
e 3486 4592 0
e 3486 4594 5
e 1566 369 9
e 1566 4223 14
e 3744 4557 11
e 3744 4592 5
e 3744 4593 4
e 3744 4594 0
e 6683 4329 0
e 6683 5186 5
e 5927 3637 3
e 5927 4557 3
e 5927 4592 13
e 5927 4593 0
e 5928 4592 9
e 5929 3637 13
e 5929 3669 9
e 5929 4329 9
e 5929 4557 13
e 5929 4592 2
e 5929 4593 0
e 5929 4594 1
e 5929 5310 3
e 5929 7660 12
e 5930 3637 6
e 5930 3669 2
e 5930 4329 2
e 5930 4557 0
e 5930 4592 1
e 5930 4593 13
e 5930 4594 1
e 5930 4596 1
e 5930 4598 6
e 5930 4600 4
e 5930 7659 13
e 5930 7660 2
e 5930 7661 3
e 41 59 7
e 41 254 12
e 41 813 4
e 43 813 7
e 813 254 0
e 813 307 5
e 813 309 8
e 813 369 5
e 813 3637 5
e 1968 2170 5
e 1968 3637 9
e 1968 3669 4
e 1968 4557 2
e 1968 4592 3
e 1968 4593 5
e 1968 4594 5
e 1968 4596 0
e 1968 4598 0
e 1968 4600 1
e 3632 3637 5
e 3632 3669 2
e 3632 3672 4
e 4273 3637 6
e 7730 4596 7
e 8753 7660 3
e 3637 1912 11
e 3637 1981 2
e 3637 2121 14
e 3637 2399 10
e 3637 4841 5
e 309 254 1
e 3130 369 3
e 3130 4329 8
e 187 4329 7
e 1981 4557 7
e 1981 4592 4
e 1981 4593 14
e 1981 4596 1
e 1981 4598 9
e 5310 4329 10
e 5310 5186 14
e 5186 4557 3
e 5186 4592 9
e 5186 7659 1
e 5186 7660 10
e 5186 7661 3
e 2121 3669 1
e 2121 4557 14
e 2121 4593 8
e 2121 4594 11
e 2121 4596 10
e 2121 4598 13
e 2121 7659 8
e 4557 862 13
e 4557 1766 6
e 4557 2170 6
e 4557 4223 12
e 4557 4304 3
e 4557 4305 14
e 3278 3669 3
e 4304 4305 0
e 4305 4223 4
e 4305 4841 2
e 3669 2170 0
e 7654 4598 8
e 4329 1912 14
e 4841 1912 11
e 4592 2170 7
e 4593 2170 2
e 4594 2170 1
