t 24 43
v 1537 3 1
v 264 8 15
v 274 14 4
v 280 9 3
v 9112 10 1
v 423 12 4
v 425 13 2
v 682 12 4
v 2731 4 3
v 8375 3 1
v 2118 8 4
v 2892 12 4
v 486 7 2
v 487 11 4
v 488 10 1
v 489 14 2
v 490 7 1
v 491 10 4
v 492 6 5
v 493 5 1
v 494 13 1
v 502 2 10
v 253 13 3
v 255 1 6
e 1537 502 14
e 264 253 2
e 264 255 13
e 264 274 12
e 264 280 9
e 264 423 3
e 264 486 5
e 264 487 13
e 264 488 7
e 264 489 5
e 264 490 0
e 264 491 3
e 264 492 5
e 264 493 9
e 264 494 3
e 264 502 10
e 274 253 3
e 274 255 6
e 274 492 10
e 280 253 14
e 280 2118 13
e 9112 502 9
e 423 255 0
e 423 2118 5
e 423 2892 13
e 425 502 1
e 425 2118 4
e 682 486 4
e 682 487 2
e 682 492 1
e 682 502 14
e 2731 255 13
e 2731 492 11
e 2731 502 0
e 8375 502 9
e 2118 502 14
e 2892 487 2
e 2892 491 2
e 2892 502 0
e 487 502 14
e 489 491 14
e 491 255 12
e 492 255 0
