t 32 78
v 0 13 10
v 3076 8 2
v 3335 6 2
v 9 6 6
v 12 13 8
v 2701 8 1
v 397 5 2
v 400 7 5
v 401 0 3
v 20 8 10
v 27 12 7
v 33 9 8
v 8996 9 1
v 47 5 17
v 431 1 4
v 689 11 5
v 49 5 8
v 60 0 5
v 64 14 6
v 322 11 7
v 450 7 5
v 4165 13 3
v 1357 2 1
v 3414 10 2
v 8921 5 3
v 7898 12 3
v 3802 3 11
v 6626 14 1
v 104 1 5
v 2164 5 1
v 3832 7 3
v 2425 5 1
e 0 9 4
e 0 12 13
e 0 20 10
e 0 27 1
e 0 33 4
e 0 47 10
e 0 49 5
e 0 60 5
e 0 64 4
e 0 104 14
e 3076 3802 14
e 3076 4165 13
e 3335 20 7
e 3335 8921 0
e 9 12 9
e 9 20 13
e 9 33 5
e 9 47 14
e 9 401 9
e 12 20 8
e 12 33 8
e 12 47 7
e 12 60 5
e 12 64 2
e 12 104 13
e 2701 8921 12
e 397 27 12
e 397 47 9
e 400 27 13
e 400 47 14
e 400 322 7
e 400 431 1
e 400 450 4
e 401 47 9
e 401 49 5
e 20 47 6
e 20 49 7
e 20 60 7
e 20 64 2
e 20 322 3
e 20 431 13
e 27 33 7
e 27 47 0
e 27 450 12
e 27 689 2
e 33 47 7
e 33 64 9
e 33 104 14
e 33 322 11
e 8996 7898 2
e 47 49 3
e 47 60 1
e 47 64 0
e 47 104 0
e 47 322 12
e 47 431 4
e 47 450 8
e 47 3802 1
e 431 450 7
e 689 322 5
e 689 3414 7
e 689 3802 6
e 689 3832 12
e 49 60 8
e 49 64 1
e 49 104 4
e 49 322 14
e 322 450 14
e 4165 3802 11
e 4165 3832 7
e 1357 3802 2
e 3414 3802 1
e 8921 7898 5
e 7898 3802 8
e 3802 2164 7
e 3802 2425 3
e 3802 3832 7
e 3802 6626 8
