t 64 76
v 1920 4 1
v 513 9 1
v 5122 6 1
v 5249 5 2
v 509 11 1
v 1925 5 1
v 3462 1 1
v 1928 11 1
v 2954 4 1
v 396 7 1
v 1165 6 1
v 7054 10 1
v 787 7 1
v 538 4 1
v 6043 2 1
v 6044 12 1
v 6042 6 1
v 3102 3 2
v 1055 4 1
v 1824 6 3
v 1951 10 1
v 1826 4 3
v 668 0 1
v 6052 14 1
v 1052 7 3
v 1065 11 1
v 431 1 3
v 4661 1 2
v 5301 5 1
v 824 3 1
v 1083 5 1
v 2753 9 1
v 3010 7 7
v 1090 3 1
v 965 0 1
v 1608 7 1
v 6604 14 2
v 6092 12 1
v 3791 8 1
v 336 10 1
v 209 11 1
v 977 4 2
v 2899 6 2
v 3283 3 1
v 1113 10 1
v 1115 12 3
v 5981 3 1
v 6751 5 1
v 1120 4 1
v 100 14 1
v 1640 4 1
v 1513 6 1
v 6506 8 2
v 491 10 1
v 1132 14 1
v 1644 4 1
v 3566 3 2
v 1263 1 1
v 1007 3 1
v 2421 4 56
v 1018 9 6
v 4604 6 1
v 4349 12 2
v 766 13 4
e 1920 2421 7
e 513 2421 14
e 5122 2421 0
e 5249 2421 12
e 5249 4349 4
e 509 2421 8
e 1925 2421 11
e 3462 2421 4
e 1928 2421 2
e 2954 2421 4
e 396 3010 14
e 1165 2421 7
e 7054 2421 12
e 787 2421 9
e 538 2421 2
e 6043 2421 9
e 6044 2421 0
e 6042 2421 5
e 3102 1824 2
e 3102 2421 0
e 1055 2421 6
e 1824 766 14
e 1824 2421 12
e 1951 2421 1
e 1826 431 0
e 1826 2421 13
e 1826 2899 9
e 668 3010 2
e 6052 2421 0
e 1052 1018 5
e 1052 1115 4
e 1052 3010 11
e 1065 2421 13
e 431 977 8
e 431 2421 14
e 4661 1018 8
e 4661 2421 4
e 5301 2421 12
e 824 2421 7
e 1083 2421 6
e 2753 2421 9
e 3010 965 14
e 3010 1007 11
e 3010 1018 14
e 3010 6604 12
e 1090 2421 4
e 1608 2421 9
e 6604 2421 11
e 6092 2421 14
e 3791 2421 7
e 336 2421 12
e 209 2421 5
e 977 2421 1
e 2899 2421 6
e 3283 2421 9
e 1113 2421 10
e 1115 1018 1
e 1115 2421 6
e 5981 2421 12
e 6751 2421 10
e 1120 2421 11
e 100 2421 13
e 1640 2421 2
e 1513 2421 3
e 6506 766 1
e 6506 2421 11
e 491 2421 6
e 1132 2421 4
e 1644 2421 7
e 3566 1018 5
e 3566 2421 14
e 1263 2421 11
e 2421 766 12
e 2421 4349 7
e 2421 4604 4
e 1018 766 1
