t 32 44
v 1028 6 1
v 5 0 1
v 4624 6 9
v 21 2 1
v 297 14 10
v 5290 11 1
v 4651 7 7
v 298 7 4
v 299 10 1
v 4654 0 2
v 300 2 2
v 304 6 9
v 301 0 1
v 302 7 3
v 303 10 1
v 305 14 2
v 3515 2 1
v 326 0 6
v 586 6 3
v 587 8 2
v 332 7 2
v 2383 6 3
v 3678 14 1
v 3679 8 2
v 608 5 2
v 609 1 2
v 610 1 3
v 611 13 2
v 607 3 1
v 5106 10 1
v 5114 12 1
v 3707 12 1
e 1028 4624 7
e 5 297 14
e 4624 326 14
e 4624 332 11
e 4624 610 12
e 4624 2383 4
e 4624 3515 0
e 4624 3678 13
e 4624 3679 8
e 4624 3707 4
e 21 297 8
e 297 298 6
e 297 299 13
e 297 300 5
e 297 301 2
e 297 302 14
e 297 303 1
e 297 304 14
e 297 305 14
e 5290 4651 12
e 4651 609 14
e 4651 610 14
e 4651 3679 4
e 4651 4654 0
e 4651 5106 14
e 4651 5114 13
e 298 302 10
e 298 326 4
e 298 332 13
e 4654 326 0
e 300 302 1
e 304 326 5
e 304 586 14
e 304 587 7
e 304 607 11
e 304 608 9
e 304 609 8
e 304 610 1
e 304 611 10
e 305 586 10
e 326 608 14
e 326 2383 11
e 586 587 12
e 2383 611 9
