t 64 114
v 1920 4 5
v 645 9 1
v 510 1 2
v 263 0 2
v 2954 4 1
v 1165 6 1
v 3729 14 1
v 1426 11 11
v 2707 3 7
v 5401 4 5
v 538 4 1
v 4508 4 1
v 6046 1 4
v 3102 3 2
v 1824 6 3
v 1055 4 1
v 1702 14 5
v 552 12 2
v 1065 11 1
v 2859 9 1
v 1081 8 1
v 4666 9 7
v 1083 5 1
v 6204 12 1
v 445 10 39
v 4159 9 1
v 3392 1 1
v 3393 1 3
v 961 0 1
v 1090 3 1
v 1604 14 1
v 3397 2 6
v 2628 5 2
v 2753 9 1
v 6984 14 7
v 1097 7 11
v 2761 5 2
v 7371 14 1
v 1608 7 1
v 3408 0 1
v 978 2 1
v 1112 1 1
v 1113 10 1
v 475 5 2
v 6621 11 8
v 1119 6 1
v 1120 4 1
v 1121 10 1
v 1125 14 1
v 6503 11 4
v 6504 9 12
v 2665 7 1
v 3306 8 25
v 2154 10 6
v 491 10 1
v 1132 14 1
v 1513 6 1
v 1642 10 1
v 1644 4 2
v 3566 3 1
v 5363 7 1
v 5883 3 6
v 4604 6 1
v 766 13 2
e 1920 445 9
e 1920 1426 1
e 1920 3397 3
e 1920 6503 8
e 1920 6504 7
e 645 445 2
e 510 1097 3
e 510 3306 14
e 263 445 11
e 263 475 12
e 2954 445 9
e 1165 445 0
e 3729 445 6
e 1426 1097 7
e 1426 1702 9
e 1426 2707 12
e 1426 3306 1
e 1426 3397 0
e 1426 4666 13
e 1426 5883 7
e 1426 6504 3
e 1426 6621 7
e 1426 6984 5
e 2707 1702 9
e 2707 3306 3
e 2707 4666 4
e 2707 5883 0
e 2707 6621 7
e 2707 6984 11
e 5401 2154 0
e 5401 3306 0
e 5401 3393 1
e 5401 6504 10
e 5401 6621 5
e 538 445 5
e 4508 3306 9
e 6046 1097 11
e 6046 3306 3
e 6046 6503 3
e 6046 6504 10
e 3102 445 11
e 3102 1824 2
e 1824 445 4
e 1824 766 14
e 1055 445 11
e 1702 1097 2
e 1702 3306 9
e 1702 3397 0
e 552 445 0
e 552 2628 11
e 1065 445 6
e 2859 3306 13
e 1081 445 6
e 4666 1097 10
e 4666 3306 1
e 4666 5883 0
e 4666 6504 12
e 4666 6984 0
e 1083 445 3
e 6204 3306 13
e 445 475 0
e 445 491 7
e 445 766 8
e 445 961 3
e 445 978 12
e 445 1090 7
e 445 1112 11
e 445 1113 13
e 445 1119 11
e 445 1120 3
e 445 1121 14
e 445 1125 8
e 445 1132 7
e 445 1513 2
e 445 1608 7
e 445 1642 1
e 445 1644 13
e 445 2628 13
e 445 2753 4
e 445 3306 9
e 445 3392 2
e 445 3408 7
e 445 3566 11
e 445 4159 11
e 445 4604 14
e 3393 2154 4
e 3393 3306 6
e 1604 3306 13
e 3397 3306 1
e 3397 6504 8
e 3397 6621 12
e 6984 1097 4
e 6984 3306 2
e 6984 6504 8
e 6984 6621 0
e 1097 1644 1
e 1097 3306 13
e 1097 5883 0
e 1097 6504 8
e 1097 6621 9
e 2761 2154 6
e 2761 3306 1
e 7371 3306 8
e 6621 2154 13
e 6621 3306 12
e 6503 3306 0
e 6503 6504 1
e 6504 2154 3
e 6504 3306 5
e 6504 5883 8
e 2665 3306 6
e 3306 2154 3
e 3306 5363 4
e 3306 5883 10
