t 32 75
v 0 13 10
v 2 12 9
v 4 6 13
v 7 8 8
v 1544 2 1
v 1545 12 1
v 1546 0 1
v 1547 8 2
v 1548 8 2
v 1549 5 1
v 1550 5 1
v 1551 9 1
v 1552 10 1
v 9 6 8
v 10 14 9
v 15 5 8
v 20 8 11
v 22 4 5
v 1180 6 2
v 39 1 3
v 40 14 3
v 187 10 1
v 322 11 9
v 581 3 3
v 8146 2 3
v 1236 10 3
v 1494 11 1
v 865 6 1
v 1000 14 7
v 1001 2 18
v 490 7 2
v 1523 11 2
e 0 2 10
e 0 4 11
e 0 7 11
e 0 9 4
e 0 10 9
e 0 15 3
e 0 20 10
e 0 22 1
e 0 39 8
e 0 40 3
e 2 4 6
e 2 7 11
e 2 9 14
e 2 10 6
e 2 20 14
e 2 322 14
e 2 1000 1
e 2 1236 9
e 4 7 10
e 4 9 6
e 4 10 9
e 4 15 5
e 4 20 5
e 4 22 9
e 4 39 3
e 4 40 8
e 4 322 10
e 4 581 12
e 4 1001 1
e 7 9 9
e 7 10 2
e 7 15 4
e 7 20 0
e 7 22 0
e 1544 1001 2
e 1545 1001 1
e 1546 1001 6
e 1547 22 9
e 1547 1001 6
e 1548 1001 3
e 1548 8146 11
e 1549 1001 0
e 1550 1001 9
e 1551 1001 6
e 1552 1001 2
e 9 10 3
e 9 15 5
e 9 20 13
e 9 1236 14
e 10 15 8
e 10 20 3
e 10 322 10
e 10 1000 4
e 15 20 14
e 15 322 3
e 15 1000 14
e 20 39 2
e 20 40 11
e 20 322 3
e 20 1000 10
e 22 322 2
e 1180 1000 5
e 1180 1001 12
e 187 8146 5
e 322 581 11
e 322 1000 9
e 322 1001 11
e 581 1001 2
e 8146 865 1
e 1236 1001 14
e 1494 1001 7
e 1000 1001 12
e 1001 490 6
e 1001 1523 13
e 490 1523 11
