t 24 45
v 385 7 21
v 3588 12 3
v 261 6 3
v 391 9 8
v 263 0 4
v 394 14 2
v 663 3 2
v 664 8 2
v 683 2 4
v 53 3 1
v 440 1 4
v 824 3 3
v 697 14 1
v 837 10 4
v 3526 3 2
v 326 0 4
v 455 4 3
v 456 2 4
v 711 12 5
v 712 2 4
v 714 10 2
v 601 3 1
v 621 3 1
v 366 9 2
e 385 53 10
e 385 261 12
e 385 263 0
e 385 326 1
e 385 366 14
e 385 391 12
e 385 394 12
e 385 440 10
e 385 455 11
e 385 456 13
e 385 601 4
e 385 621 8
e 385 663 8
e 385 664 0
e 385 683 13
e 385 697 8
e 385 711 10
e 385 712 4
e 385 714 0
e 385 824 4
e 385 837 0
e 3588 326 0
e 3588 837 4
e 3588 3526 14
e 261 391 8
e 261 394 6
e 391 366 13
e 391 440 12
e 391 456 3
e 391 664 6
e 391 711 11
e 391 712 1
e 263 440 6
e 263 455 10
e 263 456 8
e 663 824 11
e 683 711 4
e 683 712 14
e 683 714 5
e 440 326 5
e 824 837 12
e 837 3526 8
e 326 711 9
e 455 711 3
e 456 712 11
