t 24 105
v 0 13 19
v 2 12 13
v 3 14 6
v 4 6 10
v 6 4 6
v 7 8 19
v 9 6 11
v 10 14 13
v 14 7 4
v 15 5 10
v 20 8 14
v 22 4 3
v 33 9 8
v 36 4 7
v 1573 3 2
v 38 11 4
v 41 13 16
v 42 10 8
v 49 5 13
v 57 13 5
v 82 11 4
v 1507 8 2
v 2277 8 6
v 1275 6 7
e 0 2 10
e 0 3 12
e 0 4 11
e 0 6 7
e 0 7 11
e 0 9 4
e 0 10 9
e 0 14 13
e 0 15 3
e 0 20 10
e 0 22 1
e 0 33 4
e 0 36 11
e 0 38 4
e 0 41 10
e 0 42 2
e 0 49 5
e 0 57 8
e 0 82 11
e 2 3 3
e 2 4 6
e 2 6 1
e 2 7 11
e 2 9 14
e 2 10 6
e 2 20 14
e 2 33 14
e 2 41 10
e 2 49 13
e 2 82 12
e 2 1275 9
e 3 7 2
e 3 10 3
e 3 41 9
e 3 1507 13
e 4 7 10
e 4 9 6
e 4 10 9
e 4 15 5
e 4 20 5
e 4 22 9
e 4 41 5
e 4 49 0
e 6 7 9
e 6 10 11
e 6 15 4
e 6 20 0
e 7 9 9
e 7 10 2
e 7 14 5
e 7 15 4
e 7 20 0
e 7 22 0
e 7 33 9
e 7 36 9
e 7 38 10
e 7 41 8
e 7 49 1
e 7 57 1
e 7 82 6
e 7 2277 1
e 9 10 3
e 9 15 5
e 9 20 13
e 9 33 5
e 9 36 4
e 9 41 2
e 9 57 3
e 10 15 8
e 10 20 3
e 10 36 13
e 10 41 5
e 10 49 13
e 10 1275 0
e 14 20 6
e 14 49 7
e 15 20 14
e 15 41 5
e 15 42 10
e 15 49 9
e 20 41 8
e 20 42 6
e 20 49 7
e 20 57 1
e 20 1275 6
e 33 36 0
e 33 41 10
e 33 42 9
e 33 1573 5
e 36 41 3
e 36 57 3
e 1573 2277 4
e 38 41 5
e 38 49 12
e 41 42 10
e 41 49 5
e 41 1275 14
e 41 2277 11
e 42 49 13
e 42 1275 14
e 42 2277 9
e 49 82 13
e 49 1275 4
e 1507 2277 14
e 2277 1275 7
