t 32 67
v 258 10 1
v 5127 2 3
v 1037 1 4
v 1165 6 5
v 1170 2 3
v 6163 3 2
v 1044 0 6
v 6676 0 1
v 1824 6 3
v 1697 11 3
v 1060 1 17
v 292 5 15
v 3365 4 3
v 1065 11 4
v 3374 4 3
v 1841 2 3
v 954 3 13
v 322 11 11
v 969 13 4
v 1740 13 2
v 3919 11 3
v 6737 14 1
v 6738 4 1
v 1115 12 2
v 993 1 2
v 1121 10 3
v 1125 14 3
v 4966 8 2
v 2279 6 2
v 1130 6 3
v 1527 3 1
v 766 13 5
e 258 292 1
e 5127 1060 7
e 5127 1841 8
e 5127 3365 7
e 1037 292 2
e 1037 322 0
e 1037 954 7
e 1037 1044 14
e 1165 292 13
e 1165 322 8
e 1165 954 13
e 1165 1044 1
e 1165 3374 3
e 1170 292 9
e 1170 322 10
e 1170 954 6
e 6163 1060 3
e 6163 1697 9
e 1044 322 4
e 1044 766 9
e 1044 1060 12
e 1044 1065 4
e 6676 1060 11
e 1824 292 3
e 1824 766 14
e 1824 954 6
e 1697 1060 6
e 1697 4966 14
e 1060 292 5
e 1060 322 7
e 1060 954 9
e 1060 969 8
e 1060 1740 2
e 1060 1841 3
e 1060 3365 3
e 1060 3374 4
e 1060 3919 10
e 1060 4966 6
e 1060 6737 8
e 1060 6738 0
e 292 766 12
e 292 993 14
e 292 1065 14
e 292 1115 12
e 292 1121 3
e 292 1125 1
e 292 1130 3
e 292 1527 5
e 292 2279 0
e 3365 3919 4
e 1065 322 0
e 1065 954 6
e 3374 969 10
e 1841 3919 4
e 954 766 14
e 954 969 10
e 954 993 7
e 954 1121 9
e 954 1125 7
e 954 1130 10
e 954 2279 4
e 322 766 4
e 322 1115 9
e 322 1121 7
e 322 1125 2
e 322 1130 8
e 969 1740 6
