t 64 396
v 769 4 28
v 2305 6 6
v 643 7 13
v 644 2 33
v 645 9 2
v 2308 8 4
v 647 10 23
v 2185 9 6
v 2186 7 7
v 2188 13 9
v 2318 3 3
v 2321 9 2
v 1427 7 14
v 1685 11 20
v 1686 6 23
v 1943 9 7
v 24 12 6
v 2073 14 9
v 2198 14 10
v 1947 0 10
v 2199 0 12
v 2205 14 10
v 1953 12 21
v 1314 11 4
v 1954 12 13
v 420 3 18
v 933 1 1
v 550 5 8
v 1955 12 6
v 1956 3 9
v 41 13 8
v 682 12 1
v 685 6 2
v 813 0 31
v 814 9 30
v 307 13 8
v 1971 11 7
v 2101 13 15
v 822 10 25
v 1974 14 11
v 440 1 2
v 697 14 16
v 1210 7 9
v 2103 0 7
v 1212 11 9
v 2107 11 11
v 1983 7 15
v 1984 3 63
v 1988 13 10
v 326 0 13
v 2119 2 8
v 1224 14 1
v 1992 12 15
v 2146 8 12
v 2147 0 17
v 742 13 37
v 1512 1 5
v 1513 6 4
v 2159 12 8
v 2163 11 14
v 254 4 26
v 1019 0 7
v 2173 1 3
v 2302 4 5
e 769 41 11
e 769 326 5
e 769 644 2
e 769 647 4
e 769 697 0
e 769 742 9
e 769 814 14
e 769 1210 5
e 769 1212 9
e 769 1513 10
e 769 1943 2
e 769 1947 0
e 769 1953 10
e 769 1954 9
e 769 1974 0
e 769 1983 12
e 769 1984 0
e 769 1992 8
e 769 2101 5
e 769 2103 11
e 769 2107 3
e 769 2119 2
e 769 2185 12
e 769 2186 7
e 769 2188 9
e 769 2198 2
e 769 2199 9
e 769 2205 6
e 2305 254 3
e 2305 420 8
e 2305 644 6
e 2305 742 7
e 2305 1984 6
e 2305 2147 9
e 643 254 6
e 643 550 1
e 643 647 0
e 643 813 4
e 643 814 0
e 643 1019 12
e 643 1685 12
e 643 1686 2
e 643 1984 14
e 643 1992 0
e 643 2101 6
e 643 2119 4
e 643 2198 6
e 644 41 2
e 644 254 11
e 644 307 0
e 644 326 6
e 644 420 10
e 644 647 12
e 644 697 9
e 644 742 0
e 644 813 14
e 644 814 4
e 644 822 13
e 644 1019 10
e 644 1210 4
e 644 1427 12
e 644 1686 1
e 644 1947 12
e 644 1953 14
e 644 1956 12
e 644 1974 12
e 644 1984 2
e 644 1992 3
e 644 2073 11
e 644 2107 6
e 644 2119 11
e 644 2146 3
e 644 2147 1
e 644 2159 7
e 644 2163 7
e 644 2198 4
e 644 2199 0
e 644 2205 11
e 645 822 0
e 645 1984 2
e 2308 742 1
e 2308 813 0
e 2308 814 4
e 2308 1984 3
e 647 254 3
e 647 326 11
e 647 420 5
e 647 697 11
e 647 742 0
