t 64 103
v 0 13 4
v 128 3 2
v 2 12 2
v 3075 13 1
v 260 5 1
v 512 12 1
v 4999 8 1
v 652 7 7
v 4109 6 12
v 653 10 3
v 654 14 3
v 655 14 3
v 656 5 3
v 658 7 25
v 659 7 6
v 8719 8 2
v 4111 4 2
v 404 14 2
v 527 7 1
v 922 7 3
v 667 3 1
v 6566 3 1
v 6440 12 1
v 2859 9 1
v 6572 11 1
v 7853 10 4
v 814 9 4
v 5938 13 2
v 54 8 20
v 6326 12 1
v 2105 8 2
v 954 3 2
v 185 7 1
v 12 13 2
v 1603 10 4
v 966 14 1
v 967 9 1
v 3016 12 2
v 326 0 3
v 2250 6 4
v 5707 14 4
v 333 5 7
v 334 9 4
v 2895 0 1
v 594 9 7
v 3282 10 3
v 8533 1 2
v 984 4 1
v 7134 11 2
v 2146 8 3
v 354 3 1
v 3428 2 2
v 7655 1 1
v 362 6 4
v 6507 1 1
v 493 5 4
v 494 13 3
v 367 13 3
v 8690 0 1
v 500 4 1
v 8568 5 1
v 505 5 1
v 508 5 1
v 5373 14 6
e 0 2 10
e 0 12 13
e 0 54 11
e 0 128 14
e 128 54 10
e 2 54 14
e 3075 658 8
e 260 54 5
e 512 54 2
e 4999 4109 9
e 652 404 8
e 652 594 11
e 652 656 3
e 652 658 9
e 652 659 7
e 652 3428 11
e 652 7134 0
e 4109 814 6
e 4109 922 8
e 4109 2105 14
e 4109 2146 9
e 4109 2859 6
e 4109 4111 3
e 4109 5938 12
e 4109 6326 12
e 4109 6440 2
e 4109 6566 14
e 4109 7853 9
e 653 594 14
e 653 658 14
e 653 659 2
e 654 594 10
e 654 655 1
e 654 658 1
e 655 594 6
e 655 658 12
e 656 594 14
e 656 658 3
e 658 54 10
e 658 508 5
e 658 594 12
e 658 659 8
e 658 967 5
e 658 984 4
e 658 2250 13
e 658 2895 11
e 658 3016 2
e 658 3428 12
e 658 6507 0
e 658 6572 2
e 658 7134 3
e 658 7655 8
e 658 7853 14
e 658 8533 12
e 658 8568 9
e 658 8690 3
e 658 8719 10
e 659 334 8
e 659 594 9
e 659 8719 12
e 4111 814 0
e 404 5707 5
e 527 54 13
e 922 814 2
e 922 5938 1
e 667 5707 11
e 7853 5373 6
e 7853 5707 4
e 814 2146 13
e 54 12 2
e 54 185 14
e 54 326 5
e 54 333 0
e 54 334 7
e 54 354 5
e 54 362 7
e 54 367 3
e 54 493 4
e 54 494 12
e 54 500 5
e 54 505 0
e 54 3282 12
e 2105 2146 7
e 954 5373 4
e 954 5707 11
e 1603 333 2
e 1603 367 14
e 1603 493 12
e 1603 5373 11
e 966 5373 11
e 3016 326 5
e 326 2250 9
e 2250 367 9
e 2250 494 9
e 333 334 8
e 333 362 2
e 333 493 14
e 333 494 10
e 333 3282 13
e 334 362 8
e 3282 5373 12
e 8533 362 12
e 493 5373 9
