t 24 32
v 901 8 2
v 8341 4 1
v 1047 0 19
v 6424 13 5
v 6425 7 1
v 6426 12 2
v 3227 13 2
v 4640 4 1
v 1828 1 1
v 2340 14 1
v 2730 1 8
v 4542 4 2
v 322 11 1
v 2373 9 1
v 2889 2 2
v 8398 0 1
v 8399 6 1
v 8400 6 1
v 4720 11 3
v 4721 1 2
v 4722 2 2
v 6128 3 1
v 4346 11 3
v 3198 12 1
e 901 1047 6
e 901 2730 13
e 8341 6424 13
e 1047 322 7
e 1047 1828 9
e 1047 2340 7
e 1047 2373 14
e 1047 2730 3
e 1047 2889 7
e 1047 3198 7
e 1047 3227 14
e 1047 4346 13
e 1047 4542 9
e 1047 4640 13
e 1047 4720 7
e 1047 4721 13
e 1047 4722 12
e 1047 6128 7
e 1047 6424 11
e 1047 6425 7
e 1047 6426 12
e 6424 8398 14
e 6424 8399 9
e 6424 8400 0
e 6426 4346 14
e 3227 2730 7
e 2730 2889 4
e 2730 4542 4
e 2730 4720 5
e 2730 4721 12
e 2730 4722 5
e 4720 4346 11
