t 32 34
v 128 3 1
v 6275 5 1
v 4742 2 1
v 8583 2 1
v 7696 0 1
v 152 14 2
v 155 10 3
v 30 8 3
v 3359 12 1
v 291 2 1
v 172 4 1
v 5817 3 1
v 3130 10 1
v 188 5 2
v 3132 14 1
v 190 3 1
v 6206 14 1
v 4286 6 1
v 1222 7 1
v 583 6 31
v 5959 1 1
v 2889 2 1
v 4173 9 1
v 6864 14 1
v 2257 0 1
v 3157 2 1
v 1630 11 1
v 3812 7 1
v 5990 11 1
v 619 12 1
v 5235 10 1
v 378 0 1
e 128 583 7
e 6275 583 9
e 4742 583 6
e 8583 583 7
e 7696 583 3
e 152 155 6
e 152 583 8
e 155 30 10
e 155 583 14
e 30 188 12
e 30 583 9
e 3359 583 0
e 291 583 12
e 172 583 13
e 5817 583 3
e 3130 583 4
e 188 583 0
e 3132 583 7
e 190 583 13
e 6206 583 14
e 4286 583 2
e 1222 583 2
e 583 378 6
e 583 619 10
e 583 1630 9
e 583 2257 3
e 583 2889 14
e 583 3157 2
e 583 3812 5
e 583 4173 9
e 583 5235 3
e 583 5959 14
e 583 5990 9
e 583 6864 8
