t 24 26
v 128 3 1
v 8214 4 2
v 152 14 2
v 155 10 3
v 30 8 3
v 3359 12 1
v 291 2 1
v 172 4 1
v 3130 10 1
v 188 5 2
v 3132 14 1
v 190 3 1
v 4286 6 1
v 1222 7 1
v 583 6 22
v 2889 2 1
v 4173 9 1
v 2257 0 1
v 3157 2 1
v 1630 11 1
v 7268 10 1
v 3812 7 1
v 619 12 1
v 378 0 1
e 128 583 7
e 8214 583 6
e 8214 7268 7
e 152 155 6
e 152 583 8
e 155 30 10
e 155 583 14
e 30 188 12
e 30 583 9
e 3359 583 0
e 291 583 12
e 172 583 13
e 3130 583 4
e 188 583 0
e 3132 583 7
e 190 583 13
e 4286 583 2
e 1222 583 2
e 583 378 6
e 583 619 10
e 583 1630 9
e 583 2257 3
e 583 2889 14
e 583 3157 2
e 583 3812 5
e 583 4173 9
