t 64 226
v 1024 2 4
v 0 13 22
v 2 12 25
v 3 14 5
v 4 6 11
v 5510 11 1
v 7 8 19
v 5511 13 2
v 5512 10 1
v 10 14 21
v 2058 1 3
v 5513 12 1
v 5514 14 1
v 5515 11 1
v 5516 11 1
v 15 5 14
v 9 6 17
v 2578 14 5
v 20 8 20
v 5141 9 2
v 7445 9 1
v 7446 7 2
v 24 12 10
v 154 8 8
v 3611 2 1
v 31 11 2
v 416 10 8
v 6 4 7
v 33 9 7
v 2085 4 3
v 38 11 8
v 41 13 23
v 5164 3 1
v 5676 14 2
v 49 5 14
v 2996 8 2
v 54 8 3
v 1465 4 2
v 59 4 8
v 1213 8 9
v 322 11 17
v 1732 13 3
v 3399 3 2
v 71 13 3
v 73 10 9
v 74 10 8
v 715 7 9
v 75 0 5
v 82 11 4
v 1110 12 2
v 5725 5 2
v 7390 12 1
v 5983 7 2
v 5984 2 4
v 5478 14 1
v 3049 5 20
v 619 12 3
v 876 14 29
v 1005 5 7
v 6638 2 2
v 1007 3 8
v 7027 9 1
v 1785 4 2
v 1018 9 11
e 1024 10 7
e 1024 322 1
e 1024 876 14
e 1024 1018 0
e 0 2 10
e 0 3 12
e 0 4 11
e 0 6 7
e 0 7 11
e 0 9 4
e 0 10 9
e 0 15 3
e 0 20 10
e 0 24 0
e 0 31 1
e 0 33 4
e 0 38 4
e 0 41 10
e 0 49 5
e 0 54 11
e 0 59 13
e 0 71 12
e 0 73 5
e 0 74 4
e 0 75 4
e 0 82 11
e 2 3 3
e 2 4 6
e 2 6 1
e 2 7 11
e 2 9 14
e 2 10 6
e 2 20 14
e 2 24 8
e 2 33 14
e 2 41 10
e 2 49 13
e 2 54 14
e 2 59 3
e 2 71 3
e 2 73 3
e 2 74 13
e 2 75 2
e 2 82 12
e 2 322 14
e 2 715 12
e 2 876 8
e 2 1007 10
e 2 1018 12
e 2 1213 2
e 3 7 2
e 3 10 3
e 3 41 9
e 4 7 10
e 4 9 6
e 4 10 9
e 4 15 5
e 4 20 5
e 4 41 5
e 4 49 0
e 4 322 10
e 4 1018 1
e 5510 876 10
e 7 6 9
e 7 9 9
e 7 10 2
e 7 15 4
e 7 20 0
e 7 33 9
e 7 38 10
e 7 41 8
e 7 49 1
e 7 82 6
e 7 715 13
e 7 876 6
e 7 1005 10
e 7 1018 12
e 7 1213 1
e 5511 876 11
e 5511 3049 9
e 5512 876 14
e 10 6 11
e 10 9 3
e 10 15 8
e 10 20 3
e 10 24 1
e 10 41 5
e 10 49 13
e 10 59 4
e 10 154 11
e 10 322 10
e 10 715 2
e 10 876 6
e 10 1007 2
e 10 1213 13
e 10 2578 1
e 2058 9 6
e 2058 416 10
e 2058 876 8
e 5513 876 13
e 5514 876 10
e 5515 876 13
e 5516 876 1
e 15 6 4
e 15 9 5
e 15 20 14
e 15 41 5
e 15 49 9
e 15 59 5
e 15 322 3
e 15 1005 10
e 15 1018 3
e 15 3049 9
e 9 20 13
e 9 24 9
e 9 33 5
e 9 41 2
e 9 74 8
e 9 416 9
e 9 619 4
e 9 715 3
e 9 1007 9
e 9 1213 12
e 2578 20 12
e 2578 154 3
e 2578 2085 3
e 2578 3049 13
e 20 6 0
e 20 24 4
e 20 41 8
e 20 49 7
e 20 59 1
e 20 71 5
e 20 73 13
e 20 74 4
e 20 75 2
e 20 322 3
e 20 619 11
e 20 1785 3
e 5141 1018 2
e 5141 3049 3
e 7445 3049 12
e 7446 3049 13
e 7446 5984 12
e 24 49 10
e 24 74 8
e 24 75 1
e 24 715 10
e 24 1018 0
e 154 41 12
e 154 715 4
e 154 876 8
e 154 1018 0
e 154 1213 12
e 154 2996 11
e 3611 876 0
e 31 3049 11
e 416 6 8
e 416 41 10
e 416 322 7
e 416 876 14
e 416 1018 13
e 416 2085 7
e 33 41 10
e 33 322 11
e 33 1007 8
e 2085 876 7
e 38 41 5
e 38 49 12
e 38 322 2
e 38 876 2
e 38 1213 0
e 38 5725 12
e 41 49 5
e 41 59 7
e 41 73 5
e 41 74 9
e 41 75 12
e 41 322 3
e 41 715 3
e 41 1005 0
e 41 1007 8
e 41 1213 8
e 5164 876 0
e 5676 1732 3
e 5676 3049 5
e 49 73 1
e 49 82 13
e 49 322 14
e 49 1005 4
e 2996 876 9
e 54 3399 8
e 1465 876 13
e 1465 3049 5
e 59 74 14
e 59 1005 13
e 1213 73 13
e 1213 876 8
e 322 73 9
e 322 876 8
e 322 1005 8
e 322 1007 3
e 322 1018 3
e 322 1110 5
e 1732 876 11
e 1732 1007 7
e 3399 3049 8
e 73 74 13
e 73 715 13
e 715 876 2
e 1110 876 9
e 5725 3049 4
e 7390 3049 3
e 5983 3049 2
e 5983 5984 4
e 5984 3049 9
e 5984 6638 5
e 5478 3049 2
e 3049 619 6
e 3049 876 0
e 3049 1785 2
e 3049 6638 9
e 3049 7027 7
e 876 1005 13
e 876 1007 4
e 876 1018 0
