t 64 119
v 7808 12 1
v 7809 9 1
v 1922 8 2
v 258 10 2
v 5129 10 2
v 1167 4 3
v 1170 2 3
v 7446 7 1
v 281 2 28
v 4506 10 1
v 1051 5 2
v 6300 12 1
v 3102 3 9
v 1823 5 2
v 1824 6 6
v 3108 8 1
v 293 8 25
v 3109 11 2
v 428 9 1
v 429 1 2
v 941 5 3
v 3373 0 1
v 8630 14 3
v 1081 8 5
v 954 3 19
v 1083 5 5
v 445 10 8
v 5309 8 1
v 1087 1 2
v 2112 5 14
v 1090 3 4
v 4808 1 1
v 4680 12 1
v 330 3 2
v 6091 7 2
v 981 5 1
v 2006 6 2
v 1112 1 5
v 5595 11 1
v 2012 5 6
v 3804 0 1
v 253 13 2
v 7804 3 1
v 993 1 3
v 1121 10 4
v 100 14 4
v 2022 6 3
v 2279 6 3
v 3305 9 1
v 875 0 3
v 1132 14 5
v 1771 5 2
v 6512 0 2
v 1008 3 2
v 3312 9 2
v 4849 2 2
v 2421 4 6
v 1654 0 2
v 4857 7 2
v 1019 0 2
v 1020 6 2
v 7805 13 1
v 7806 12 1
v 7807 4 1
e 7808 281 4
e 7809 281 10
e 1922 281 5
e 1922 2022 7
e 258 253 2
e 258 293 4
e 5129 281 5
e 5129 2279 4
e 1167 293 4
e 1167 954 5
e 1167 2012 8
e 1170 293 2
e 1170 954 6
e 1170 2112 10
e 7446 281 7
e 281 253 7
e 281 330 10
e 281 428 12
e 281 429 7
e 281 941 9
e 281 954 10
e 281 981 14
e 281 1654 9
e 281 2012 12
e 281 2022 6
e 281 3102 8
e 281 3373 7
e 281 3804 7
e 281 4506 2
e 281 4808 13
e 281 5309 11
e 281 5595 7
e 281 6300 1
e 281 6512 10
e 281 7804 6
e 281 7805 10
e 281 7806 13
e 281 7807 7
e 1051 293 8
e 1051 2112 14
e 3102 293 11
e 3102 445 11
e 3102 1823 0
e 3102 1824 2
e 3102 2112 13
e 3102 2421 0
e 3102 3108 2
e 3102 3109 4
e 1823 1824 1
e 1824 445 4
e 1824 954 6
e 1824 2112 9
e 1824 2421 12
e 293 100 6
e 293 875 14
e 293 993 2
e 293 1008 2
e 293 1019 11
e 293 1020 12
e 293 1081 13
e 293 1083 13
e 293 1087 14
e 293 1090 8
e 293 1112 11
e 293 1121 4
e 293 1132 4
e 293 1771 4
e 293 2279 14
e 293 3305 13
e 293 3312 1
e 293 4680 5
e 293 4849 10
e 293 6091 7
e 3109 8630 1
e 429 330 8
e 941 954 9
e 941 2012 0
e 8630 2006 11
e 8630 4857 7
e 1081 445 6
e 1081 875 14
e 1081 954 11
e 1081 2112 4
e 954 100 14
e 954 875 3
e 954 993 7
e 954 1008 12
e 954 1083 13
e 954 1087 12
e 954 1112 9
e 954 1121 9
e 954 1132 12
e 954 1771 12
e 954 2279 4
e 954 3312 8
e 954 6091 3
e 1083 445 3
e 1083 2112 9
e 1083 2421 6
e 445 1090 7
e 445 1112 11
e 445 1121 14
e 445 1132 7
e 2112 100 10
e 2112 1019 8
e 2112 1020 11
e 2112 1090 1
e 2112 1112 11
e 2112 1121 2
e 2112 1132 7
e 2112 4849 10
e 1090 2421 4
e 2006 2012 4
e 1112 1654 11
e 2012 993 2
e 2012 6512 0
e 100 2421 13
e 2022 4857 6
e 1132 2421 4
