t 32 70
v 265 7 5
v 266 0 2
v 393 0 3
v 1935 12 5
v 279 14 4
v 665 9 6
v 666 14 1
v 155 10 4
v 28 4 6
v 288 10 1
v 34 14 1
v 550 5 3
v 1192 2 3
v 1832 14 5
v 298 7 2
v 813 0 6
v 814 9 4
v 314 13 2
v 323 1 28
v 580 11 2
v 326 0 5
v 3274 4 2
v 2637 7 5
v 607 3 4
v 1383 5 2
v 488 10 5
v 619 12 4
v 1900 10 3
v 1004 3 5
v 368 6 4
v 755 14 2
v 255 1 6
e 265 155 4
e 265 255 7
e 265 323 12
e 265 326 2
e 265 550 9
e 266 255 5
e 266 323 12
e 393 323 3
e 393 755 5
e 393 1832 8
e 1935 323 14
e 1935 813 4
e 1935 1900 14
e 1935 2637 3
e 1935 3274 3
e 279 155 14
e 279 323 8
e 279 813 13
e 279 2637 6
e 665 28 14
e 665 323 8
e 665 368 1
e 665 580 2
e 665 607 12
e 665 814 1
e 666 323 10
e 155 323 10
e 155 1900 12
e 28 255 0
e 28 323 8
e 28 619 13
e 28 813 14
e 28 2637 6
e 288 323 8
e 34 323 14
e 550 323 0
e 550 619 14
e 1192 323 3
e 1192 607 1
e 1192 1004 13
e 1832 255 1
e 1832 323 11
e 1832 368 13
e 1832 813 13
e 298 323 2
e 298 326 4
e 813 488 2
e 813 814 0
e 814 323 1
e 814 488 12
e 314 323 5
e 314 1900 9
e 323 255 8
e 323 326 14
e 323 368 6
e 323 488 4
e 323 580 11
e 323 607 13
e 323 619 1
e 323 755 10
e 323 1004 7
e 323 1383 8
e 323 2637 5
e 326 255 6
e 326 619 3
e 3274 488 6
e 2637 488 12
e 607 1004 2
e 1383 1004 8
e 1004 368 8
