t 24 27
v 1921 4 1
v 1924 8 1
v 1163 2 1
v 1165 6 2
v 1166 13 1
v 1048 6 1
v 541 5 2
v 292 5 3
v 431 1 1
v 1587 14 1
v 824 3 1
v 953 0 1
v 958 14 1
v 197 3 1
v 336 10 1
v 217 8 1
v 731 1 1
v 1120 4 1
v 1643 2 1
v 2417 14 23
v 1655 7 2
v 504 4 3
v 1017 2 1
v 766 13 2
e 1921 2417 14
e 1924 2417 11
e 1163 2417 12
e 1165 292 13
e 1165 2417 12
e 1166 2417 2
e 1048 2417 8
e 541 504 14
e 541 2417 2
e 292 766 12
e 292 2417 1
e 431 2417 0
e 1587 2417 10
e 824 2417 3
e 953 2417 2
e 958 2417 11
e 197 2417 9
e 336 2417 12
e 217 2417 7
e 731 2417 8
e 1120 2417 14
e 1643 2417 12
e 2417 504 14
e 2417 766 1
e 2417 1017 0
e 2417 1655 2
e 1655 504 12
