t 64 95
v 1 6 3
v 2049 8 2
v 3462 1 1
v 392 12 1
v 2185 9 2
v 1675 7 3
v 780 3 2
v 1933 13 1
v 1038 3 4
v 529 3 3
v 3474 1 4
v 2580 6 1
v 1429 14 1
v 2967 3 1
v 2584 8 2
v 1049 11 2
v 2714 13 1
v 27 12 3
v 156 6 10
v 796 10 1
v 30 8 1
v 5278 12 2
v 544 1 5
v 161 8 2
v 3482 7 1
v 560 6 1
v 307 13 1
v 2868 8 10
v 565 10 1
v 1972 3 2
v 951 2 1
v 2611 1 1
v 3257 1 1
v 187 10 53
v 827 12 6
v 2112 5 1
v 3778 3 1
v 328 4 5
v 969 13 3
v 2250 6 1
v 2763 12 1
v 1740 13 6
v 3147 10 1
v 1103 10 1
v 978 2 4
v 2772 13 2
v 3287 8 1
v 2776 0 1
v 346 6 3
v 602 4 1
v 5213 12 1
v 349 13 1
v 2144 2 1
v 996 9 1
v 2149 12 3
v 5734 10 2
v 5735 3 3
v 743 7 2
v 3430 9 1
v 878 0 1
v 1007 3 1
v 3188 7 2
v 2684 1 2
v 1663 10 1
e 1 156 3
e 1 161 10
e 1 187 4
e 2049 187 4
e 2049 743 8
e 3462 187 8
e 392 187 3
e 2185 2868 2
e 2185 5278 10
e 1675 156 6
e 1675 187 12
e 1675 544 14
e 780 156 1
e 780 187 11
e 1933 187 8
e 1038 156 5
e 1038 187 13
e 1038 544 12
e 1038 1740 9
e 529 156 1
e 529 187 5
e 529 827 2
e 3474 187 5
e 3474 544 6
e 3474 827 1
e 3474 2149 6
e 2580 187 3
e 1429 187 0
e 2967 187 1
e 2584 187 8
e 2584 328 3
e 1049 187 2
e 1049 328 6
e 2714 187 10
e 27 156 5
e 27 187 0
e 27 1740 10
e 156 187 1
e 156 827 5
e 156 978 2
e 156 3188 9
e 796 187 11
e 30 187 8
e 5278 2868 4
e 544 187 5
e 544 328 13
e 161 187 5
e 3482 187 7
e 560 187 14
e 307 2868 4
e 2868 187 10
e 2868 743 12
e 2868 1663 2
e 2868 2684 0
e 2868 3778 10
e 2868 5734 12
e 2868 5735 12
e 565 187 0
e 1972 187 8
e 1972 2684 9
e 951 187 8
e 2611 187 8
e 3257 187 14
e 187 328 3
e 187 346 14
e 187 349 8
e 187 602 2
e 187 827 10
e 187 878 8
e 187 969 10
e 187 978 14
e 187 996 7
e 187 1007 8
e 187 1103 3
e 187 1740 0
e 187 2112 13
e 187 2144 3
e 187 2149 4
e 187 2250 2
e 187 2763 3
e 187 2772 8
e 187 2776 8
e 187 3147 5
e 187 3188 1
e 187 3287 3
e 187 3430 9
e 827 346 5
e 827 2149 11
e 328 346 6
e 969 978 3
e 969 1740 6
e 1740 978 3
e 1740 2772 1
e 5213 5735 14
e 5734 5735 2
