t 24 33
v 0 13 2
v 647 10 3
v 2440 6 1
v 2444 14 2
v 4750 0 2
v 2959 0 2
v 16 9 2
v 917 12 4
v 4122 9 10
v 1052 7 1
v 285 12 1
v 29 14 14
v 2213 4 1
v 817 10 1
v 3009 0 2
v 326 0 4
v 5448 1 2
v 330 3 1
v 331 12 1
v 333 5 1
v 2766 1 2
v 3687 6 1
v 618 7 3
v 255 1 3
e 0 16 7
e 0 29 12
e 647 326 11
e 647 618 6
e 647 4122 13
e 2440 4122 4
e 2444 29 8
e 2444 326 9
e 4750 29 11
e 4750 917 10
e 2959 29 4
e 2959 5448 4
e 16 29 6
e 917 29 6
e 917 255 8
e 917 2766 9
e 4122 29 7
e 4122 285 9
e 4122 333 2
e 4122 618 11
e 4122 2213 11
e 4122 3009 8
e 4122 3687 4
e 4122 5448 5
e 1052 29 5
e 29 255 8
e 29 326 4
e 29 330 14
e 29 331 14
e 29 817 7
e 29 2766 1
e 3009 618 5
e 326 255 6
