t 24 29
v 1 6 3
v 392 12 1
v 529 3 2
v 27 12 2
v 156 6 4
v 5661 11 9
v 30 8 1
v 544 1 2
v 161 8 2
v 560 6 1
v 565 10 1
v 440 1 1
v 953 0 1
v 187 10 15
v 5951 14 1
v 328 4 3
v 590 7 1
v 602 4 1
v 346 6 2
v 349 13 1
v 865 6 1
v 8051 4 1
v 8052 12 1
v 2165 14 1
e 1 156 3
e 1 161 10
e 1 187 4
e 392 187 3
e 529 156 1
e 529 187 5
e 27 156 5
e 27 187 0
e 156 187 1
e 5661 187 1
e 5661 440 7
e 5661 590 3
e 5661 865 12
e 5661 953 3
e 5661 2165 6
e 5661 5951 8
e 5661 8051 13
e 5661 8052 6
e 30 187 8
e 544 187 5
e 544 328 13
e 161 187 5
e 560 187 14
e 565 187 0
e 187 328 3
e 187 346 14
e 187 349 8
e 187 602 2
e 328 346 6
