t 64 96
v 3968 13 2
v 1 6 1
v 2307 2 3
v 1926 5 2
v 3974 1 1
v 3983 8 1
v 528 11 2
v 1297 12 1
v 4112 10 3
v 3993 7 1
v 1182 12 1
v 159 8 13
v 1188 5 2
v 4650 1 1
v 2860 3 1
v 4012 0 1
v 686 9 1
v 4013 6 1
v 4400 6 3
v 2609 9 1
v 2354 0 1
v 1075 6 3
v 4916 14 1
v 1970 11 1
v 4018 1 1
v 4281 4 2
v 571 9 3
v 4412 14 1
v 3899 6 2
v 3135 7 3
v 2880 9 2
v 1603 10 45
v 3395 7 2
v 6213 9 3
v 333 5 6
v 1741 9 1
v 338 9 1
v 340 10 2
v 2905 9 1
v 2906 9 2
v 4057 6 1
v 3961 2 1
v 351 1 2
v 3424 13 4
v 3427 8 2
v 2660 8 1
v 3963 5 1
v 870 7 2
v 2534 2 2
v 3306 8 1
v 493 5 17
v 367 13 3
v 2031 14 2
v 5363 7 11
v 5364 10 1
v 3189 4 1
v 5365 2 4
v 1779 7 2
v 4216 4 1
v 3957 2 1
v 3962 1 1
v 4603 6 2
v 2941 9 1
v 6014 12 3
e 3968 493 4
e 3968 1603 3
e 1 159 4
e 2307 493 10
e 2307 1603 5
e 2307 3424 11
e 1926 493 7
e 1926 1603 1
e 3974 1603 13
e 3983 1603 4
e 528 493 5
e 528 1603 4
e 1297 1603 11
e 4112 493 0
e 4112 1603 11
e 4112 3424 8
e 3993 1603 9
e 1182 1603 7
e 159 333 8
e 159 571 11
e 159 870 12
e 159 1075 14
e 159 3135 1
e 159 3189 6
e 159 4281 11
e 159 4400 14
e 159 4916 10
e 159 5363 8
e 159 5364 4
e 159 5365 4
e 1188 493 12
e 1188 1603 14
e 4650 1603 13
e 2860 1603 11
e 4012 1603 2
e 686 1603 11
e 4013 1603 3
e 4400 493 1
e 4400 4281 4
e 2609 1603 4
e 2354 5363 12
e 1075 870 13
e 1075 3395 12
e 1970 1603 12
e 4018 1603 4
e 571 3135 10
e 571 6014 9
e 4412 5363 2
e 3899 493 4
e 3899 1603 9
e 3135 333 0
e 2880 493 2
e 2880 1603 4
e 1603 333 2
e 1603 338 3
e 1603 340 9
e 1603 351 10
e 1603 367 14
e 1603 493 12
e 1603 1741 14
e 1603 1779 6
e 1603 2031 7
e 1603 2534 5
e 1603 2660 6
e 1603 2906 6
e 1603 3395 11
e 1603 3424 3
e 1603 3427 7
e 1603 3957 2
e 1603 3961 7
e 1603 3962 9
e 1603 3963 2
e 1603 4216 8
e 1603 4603 2
e 1603 5363 11
e 1603 5365 13
e 1603 6213 14
e 6213 5363 11
e 6213 5365 1
e 333 493 14
e 333 4603 7
e 333 6014 9
e 340 367 1
e 2905 5363 11
e 2906 5363 8
e 4057 5363 9
e 351 367 4
e 3424 493 0
e 3427 493 14
e 2534 493 5
e 3306 5363 4
e 493 1779 13
e 493 2031 1
e 493 5365 13
e 5363 2941 1
e 5363 6014 2
