t 64 144
v 1792 8 7
v 1922 8 3
v 2 12 3
v 4 6 8
v 8 7 3
v 1034 4 7
v 3467 7 3
v 6155 7 1
v 5517 14 4
v 1162 12 3
v 10 14 7
v 15 5 7
v 2579 14 2
v 1944 6 1
v 281 2 2
v 1054 5 6
v 1951 10 8
v 6184 4 2
v 426 10 6
v 1195 1 8
v 1451 6 10
v 2859 9 2
v 1071 6 28
v 816 2 1
v 1456 6 3
v 6196 6 1
v 1079 5 4
v 3128 14 1
v 1082 2 10
v 955 10 6
v 1469 6 1
v 958 14 2
v 322 11 15
v 1731 12 6
v 4292 14 1
v 7495 1 1
v 6088 13 1
v 1738 6 3
v 3019 3 6
v 1617 6 1
v 1620 13 3
v 5848 4 2
v 1114 7 8
v 5089 13 1
v 6114 14 1
v 2022 6 25
v 5352 10 2
v 5353 11 3
v 5354 3 1
v 7144 13 1
v 7532 9 1
v 6893 13 1
v 5485 3 1
v 1519 5 5
v 7533 6 1
v 2418 9 4
v 2419 1 7
v 6132 13 2
v 4857 7 2
v 2422 4 4
v 7417 2 1
v 4859 2 2
v 1021 1 13
v 1790 8 3
e 1792 1021 9
e 1792 1054 7
e 1792 1082 3
e 1792 1114 6
e 1792 1451 6
e 1792 1620 5
e 1792 2419 0
e 1922 281 5
e 1922 1456 11
e 1922 2022 7
e 2 4 6
e 2 10 6
e 2 322 14
e 4 10 9
e 4 15 5
e 4 322 10
e 4 426 12
e 4 955 13
e 4 1034 4
e 4 1195 4
e 8 15 2
e 8 322 8
e 8 1195 10
e 1034 322 13
e 1034 1021 7
e 1034 1195 13
e 1034 1451 2
e 1034 2419 14
e 1034 5352 9
e 3467 1071 3
e 3467 1082 10
e 3467 3019 8
e 6155 1071 9
e 5517 1071 2
e 5517 1790 8
e 5517 2418 4
e 5517 2422 9
e 1162 15 3
e 1162 322 7
e 1162 2022 11
e 10 15 8
e 10 322 10
e 10 1195 1
e 10 1451 1
e 10 2579 3
e 15 322 3
e 15 1082 5
e 15 1195 8
e 2579 2022 7
e 1944 2022 5
e 281 2022 6
e 1054 322 5
e 1054 1021 8
e 1054 1082 0
e 1054 1114 11
e 1054 1451 4
e 1951 426 10
e 1951 1071 1
e 1951 1082 1
e 1951 1519 3
e 1951 1731 5
e 1951 2418 3
e 1951 2419 0
e 1951 2422 14
e 6184 1456 6
e 6184 2022 0
e 426 322 13
e 426 1021 13
e 426 1195 6
e 426 1451 0
e 1195 1021 3
e 1195 3019 2
e 1451 1071 7
e 1451 1082 13
e 1451 1114 11
e 1451 1620 11
e 1451 1790 13
e 2859 1071 11
e 2859 2022 10
e 1071 322 2
e 1071 955 6
e 1071 958 13
e 1071 1079 0
e 1071 1082 10
e 1071 1114 14
e 1071 1519 3
e 1071 1731 9
e 1071 1790 2
e 1071 2418 3
e 1071 2419 5
e 1071 2422 1
e 1071 3019 11
e 1071 4857 3
e 1071 4859 14
e 1071 5089 13
e 1071 5353 5
e 1071 5848 6
e 1071 6088 9
e 1071 6114 1
e 1071 6132 0
e 1071 6893 8
e 816 2022 6
e 1456 2022 6
e 6196 2022 14
e 1079 322 0
e 1079 955 4
e 1079 1114 9
e 3128 1021 13
e 1082 322 12
e 1082 1114 9
e 1082 2422 13
e 955 322 10
e 955 1519 10
e 955 6132 5
e 1469 2022 7
e 958 2022 11
e 322 1021 10
e 322 1114 1
e 1731 1519 7
e 1731 2418 2
e 1731 2419 1
e 1731 3019 8
e 4292 2022 10
e 7495 2022 3
e 1738 1021 4
e 1738 2419 5
e 1738 3019 14
e 3019 2419 12
e 1617 2022 13
e 1620 1021 2
e 5848 2022 3
e 1114 1519 4
e 2022 1021 3
e 2022 4857 6
e 2022 4859 11
e 2022 5353 11
e 2022 5485 6
e 2022 7144 9
e 2022 7417 5
e 2022 7532 5
e 2022 7533 7
e 5352 1021 5
e 5353 1021 3
e 5354 1021 11
