t 24 23
v 10 14 1
v 2579 14 23
v 1049 11 1
v 425 13 1
v 4650 1 1
v 941 5 1
v 4786 10 1
v 179 12 1
v 6325 0 1
v 2233 14 1
v 1100 4 1
v 3278 4 1
v 4814 7 1
v 4317 4 1
v 2526 1 1
v 7525 2 1
v 2022 6 1
v 7526 4 1
v 7527 3 1
v 7528 5 1
v 7529 0 1
v 7530 13 1
v 1132 14 1
v 2684 1 1
e 10 2579 3
e 2579 179 3
e 2579 425 5
e 2579 941 3
e 2579 1049 7
e 2579 1100 0
e 2579 1132 6
e 2579 2022 7
e 2579 2233 3
e 2579 2526 14
e 2579 2684 4
e 2579 3278 12
e 2579 4317 4
e 2579 4650 10
e 2579 4786 4
e 2579 4814 9
e 2579 6325 12
e 2579 7525 6
e 2579 7526 4
e 2579 7527 9
e 2579 7528 3
e 2579 7529 5
e 2579 7530 7
