t 32 98
v 0 13 4
v 769 4 7
v 643 7 7
v 648 10 15
v 8 7 8
v 12 13 5
v 20 8 5
v 4122 9 1
v 2467 6 5
v 2213 4 29
v 1829 9 1
v 2221 11 2
v 49 5 4
v 822 10 5
v 697 14 11
v 2106 11 4
v 7738 3 1
v 2876 3 2
v 2364 5 4
v 7739 5 1
v 2244 2 10
v 1989 8 8
v 7241 13 1
v 2637 7 5
v 1241 14 3
v 2398 2 1
v 737 4 6
v 742 13 7
v 487 11 1
v 743 7 12
v 745 12 14
v 751 13 7
e 0 8 4
e 0 12 13
e 0 20 10
e 0 49 5
e 769 8 2
e 769 648 6
e 769 697 0
e 769 742 9
e 769 743 10
e 769 745 12
e 769 2213 12
e 643 648 9
e 643 737 6
e 643 745 11
e 643 1989 4
e 643 2213 9
e 643 2244 14
e 643 2637 9
e 648 697 1
e 648 737 8
e 648 743 9
e 648 745 1
e 648 751 10
e 648 822 10
e 648 1989 13
e 648 2106 5
e 648 2213 4
e 648 2244 10
e 648 2364 11
e 648 2467 11
e 648 2637 5
e 8 12 14
e 8 20 12
e 8 49 0
e 8 745 7
e 8 1241 1
e 8 2364 0
e 12 20 8
e 12 2213 8
e 12 2467 7
e 20 49 7
e 20 2213 9
e 4122 2213 11
e 2467 743 9
e 2467 745 6
e 2467 2213 3
e 2213 49 11
e 2213 487 11
e 2213 697 8
e 2213 737 14
e 2213 742 5
e 2213 743 7
e 2213 745 8
e 2213 751 11
e 2213 822 9
e 2213 1241 1
e 2213 1829 13
e 2213 1989 0
e 2213 2106 14
e 2213 2221 7
e 2213 2244 3
e 2213 2364 4
e 2213 2398 3
e 2213 2637 10
e 2213 2876 9
e 2213 7241 5
e 2213 7738 10
e 2213 7739 4
e 2221 1241 0
e 822 697 11
e 822 743 9
e 822 1989 1
e 697 737 13
e 697 742 5
e 697 743 2
e 697 745 11
e 697 751 6
e 697 2244 13
e 697 2364 2
e 2106 1989 2
e 2106 2244 9
e 2876 743 12
e 2244 743 12
e 2244 745 3
e 2244 751 2
e 2244 1989 2
e 2244 2637 14
e 1989 742 4
e 1989 745 7
e 2637 745 9
e 737 743 8
e 737 745 0
e 742 743 1
e 742 745 12
e 742 751 9
e 743 745 14
e 743 751 3
e 745 751 11
